z[m],potential[V]
-9.299000000000001410e-08,-1.899104471529747609e-02
-9.258000000000001241e-08,-1.922954960197367433e-02
-9.217000000000001073e-08,-1.946805448864987950e-02
-9.176000000000000904e-08,-1.970655937532607774e-02
-9.135000000000002059e-08,-1.994506426200227250e-02
-9.094000000000001890e-08,-2.024405148120830139e-02
-9.053000000000000398e-08,-2.057730868130493510e-02
-9.012000000000001553e-08,-2.091056588140155492e-02
-8.971000000000001384e-08,-2.124382308149817822e-02
-8.930000000000001216e-08,-2.157708028159480151e-02
-8.889000000000001047e-08,-2.191033748169143869e-02
-8.848000000000000879e-08,-2.224359468178805851e-02
-8.807000000000000710e-08,-2.257685188188468528e-02
-8.766000000000001865e-08,-2.291010908198130511e-02
-8.725000000000000373e-08,-2.324336628207793881e-02
-8.684000000000001528e-08,-2.357662348217456211e-02
-8.643000000000001359e-08,-2.390988068227118540e-02
-8.602000000000001190e-08,-2.424313788236780870e-02
-8.561000000000002345e-08,-2.457639508246443200e-02
-8.520000000000000853e-08,-2.490965228256106223e-02
-8.479000000000000685e-08,-2.524290948265768900e-02
-8.438000000000001840e-08,-2.557616668275430882e-02
-8.397000000000001671e-08,-2.590942388285093212e-02
-8.356000000000000179e-08,-2.624268108294756582e-02
-8.315000000000001334e-08,-2.657593828304418565e-02
-8.274000000000001165e-08,-2.690919548314081242e-02
-8.233000000000002320e-08,-2.724245268323743224e-02
-8.192000000000000828e-08,-2.757570988333407289e-02
-8.151000000000000659e-08,-2.790896708343069618e-02
-8.110000000000001814e-08,-2.830961295488482188e-02
-8.069000000000001646e-08,-2.877384113484430031e-02
-8.028000000000000153e-08,-2.923806931480379262e-02
-7.987000000000001308e-08,-2.970229749476327105e-02
-7.946000000000001140e-08,-3.016652567472274254e-02
-7.905000000000000971e-08,-3.063075385468222792e-02
-7.864000000000000802e-08,-3.109498203464171676e-02
-7.823000000000000634e-08,-3.155921021460119519e-02
-7.782000000000001789e-08,-3.202343839456067015e-02
-7.741000000000001620e-08,-3.248766657452015205e-02
-7.700000000000001452e-08,-3.295189475447962701e-02
-7.659000000000001283e-08,-3.341612293443911585e-02
-7.618000000000001114e-08,-3.388035111439859776e-02
-7.577000000000000946e-08,-3.434457929435807272e-02
-7.536000000000002101e-08,-3.480880747431754768e-02
-7.495000000000000608e-08,-3.527303565427704346e-02
-7.454000000000000440e-08,-3.573726383423651842e-02
-7.413000000000001595e-08,-3.620149201419599339e-02
-7.372000000000001426e-08,-3.666572019415547529e-02
-7.331000000000001258e-08,-3.712994837411497107e-02
-7.290000000000001089e-08,-3.759417655407444603e-02
-7.249000000000000920e-08,-3.805840473403392793e-02
-7.208000000000002075e-08,-3.852263291399340289e-02
-7.167000000000001907e-08,-3.898686109395287785e-02
-7.126000000000001738e-08,-3.952200937067901904e-02
-7.085000000000000246e-08,-4.016773851204189644e-02
-7.044000000000000077e-08,-4.081346765340473220e-02
-7.002999999999999909e-08,-4.145919679476756797e-02
-6.962000000000001064e-08,-4.210492593613040374e-02
-6.921000000000000895e-08,-4.275065507749324645e-02
-6.880000000000002050e-08,-4.339638421885608222e-02
-6.839000000000001881e-08,-4.404211336021891104e-02
-6.798000000000001713e-08,-4.468784250158174681e-02
-6.757000000000002867e-08,-4.533357164294458258e-02
-6.716000000000000052e-08,-4.597930078430746692e-02
-6.674999999999999883e-08,-4.662502992567029575e-02
-6.634000000000001038e-08,-4.727075906703313152e-02
-6.593000000000000870e-08,-4.791648820839597422e-02
-6.552000000000002024e-08,-4.856221734975880999e-02
-6.511000000000001856e-08,-4.920794649112163882e-02
-6.470000000000001687e-08,-4.985367563248448153e-02
-6.429000000000002842e-08,-5.049940477384731036e-02
-6.388000000000000026e-08,-5.114513391521019470e-02
-6.346999999999999858e-08,-5.179086305657303047e-02
-6.306000000000001013e-08,-5.243659219793585929e-02
-6.265000000000000844e-08,-5.308232133929869506e-02
-6.224000000000000675e-08,-5.372805048066153777e-02
-6.183000000000001830e-08,-5.437377962202436660e-02
-6.142000000000001662e-08,-5.508700659447759995e-02
-6.101000000000002817e-08,-5.598558091221811361e-02
-6.060000000000000001e-08,-5.688415522995870360e-02
-6.018999999999999832e-08,-5.778272954769921727e-02
-5.978000000000000987e-08,-5.868130386543973787e-02
-5.937000000000000819e-08,-5.957987818318025847e-02
-5.896000000000001312e-08,-6.047845250092077907e-02
-5.855000000000001805e-08,-6.137702681866129967e-02
-5.814000000000001636e-08,-6.227560113640182027e-02
-5.773000000000002130e-08,-6.317417545414233393e-02
-5.732000000000002623e-08,-6.407274977188286147e-02
-5.690999999999999807e-08,-6.497132408962344452e-02
-5.650000000000000300e-08,-6.586989840736397206e-02
-5.609000000000000793e-08,-6.676847272510448572e-02
-5.568000000000001286e-08,-6.766704704284499938e-02
-5.527000000000001118e-08,-6.856562136058552692e-02
-5.486000000000001611e-08,-6.946419567832604058e-02
-5.445000000000002104e-08,-7.036276999606655425e-02
-5.404000000000002597e-08,-7.126134431380708179e-02
-5.362999999999999782e-08,-7.215991863154766484e-02
-5.322000000000000275e-08,-7.305849294928816462e-02
-5.281000000000000768e-08,-7.395706726702870604e-02
-5.240000000000000599e-08,-7.485564158476921970e-02
-5.199000000000001092e-08,-7.575421590250974724e-02
-5.158000000000001586e-08,-7.670374948390726311e-02
-5.117000000000002079e-08,-7.795827368822118297e-02
-5.076000000000002572e-08,-7.921279789253510284e-02
-5.035000000000002403e-08,-8.046732209684905046e-02
-4.994000000000000249e-08,-8.172184630116305359e-02
-4.953000000000000743e-08,-8.297637050547697346e-02
-4.912000000000000574e-08,-8.423089470979089333e-02
-4.871000000000001067e-08,-8.548541891410482707e-02
-4.830000000000001560e-08,-8.673994311841874694e-02
-4.789000000000002053e-08,-8.799446732273268068e-02
-4.748000000000001885e-08,-8.924899152704660055e-02
-4.707000000000002378e-08,-9.050351573136052041e-02
-4.666000000000000224e-08,-9.175803993567453742e-02
-4.625000000000000055e-08,-9.301256413998845729e-02
-4.584000000000000549e-08,-9.426708834430239103e-02
-4.543000000000001042e-08,-9.552161254861631090e-02
-4.502000000000001535e-08,-9.677613675293024464e-02
-4.461000000000001366e-08,-9.803066095724417839e-02
-4.420000000000001859e-08,-9.928518516155808438e-02
-4.379000000000002352e-08,-1.005397093658720181e-01
-4.337999999999999537e-08,-1.017942335701860351e-01
-4.297000000000000030e-08,-1.030487577744999550e-01
-4.256000000000000523e-08,-1.043032819788138749e-01
-4.215000000000001016e-08,-1.055578061831278086e-01
-4.174000000000000848e-08,-1.070136768351922230e-01
-4.133000000000001341e-08,-1.087322491663485768e-01
-4.092000000000001834e-08,-1.104508214975049446e-01
-4.051000000000002327e-08,-1.121693938286613401e-01
-4.010000000000002820e-08,-1.138879661598177079e-01
-3.969000000000000005e-08,-1.156065384909742144e-01
-3.928000000000000498e-08,-1.173251108221305683e-01
-3.887000000000000991e-08,-1.190436831532869361e-01
-3.846000000000000822e-08,-1.207622554844433038e-01
-3.805000000000001315e-08,-1.224808278155996716e-01
-3.764000000000001809e-08,-1.241994001467560671e-01
-3.723000000000002302e-08,-1.259179724779124210e-01
-3.682000000000002133e-08,-1.276365448090688026e-01
-3.640999999999999979e-08,-1.293551171402252675e-01
-3.600000000000000472e-08,-1.310736894713816492e-01
-3.559000000000000304e-08,-1.327922618025380308e-01
-3.518000000000000797e-08,-1.345108341336943847e-01
-3.477000000000001290e-08,-1.362294064648507663e-01
-3.436000000000001783e-08,-1.379479787960071202e-01
-3.395000000000001615e-08,-1.396665511271635018e-01
-3.354000000000002108e-08,-1.416063851393449258e-01
-3.313000000000002601e-08,-1.438755519854158782e-01
-3.271999999999999785e-08,-1.461447188314869972e-01
-3.231000000000000278e-08,-1.484138856775579773e-01
-3.190000000000000772e-08,-1.506830525236289575e-01
-3.149000000000001265e-08,-1.529522193696999099e-01
-3.108000000000001758e-08,-1.552213862157709179e-01
-3.067000000000001589e-08,-1.574905530618418981e-01
-3.026000000000002082e-08,-1.597597199079128505e-01
-2.985000000000002575e-08,-1.620288867539838307e-01
-2.944000000000000091e-08,-1.642980536000549774e-01
-2.903000000000000253e-08,-1.665672204461259298e-01
-2.862000000000000746e-08,-1.688363872921968822e-01
-2.821000000000000908e-08,-1.711055541382678902e-01
-2.780000000000001402e-08,-1.733747209843388704e-01
-2.739000000000001564e-08,-1.756438878304098228e-01
-2.698000000000002057e-08,-1.779130546764808307e-01
-2.657000000000002219e-08,-1.807578651164276073e-01
-2.615999999999999734e-08,-1.836609914879171190e-01
-2.575000000000000228e-08,-1.865641178594064087e-01
-2.534000000000000390e-08,-1.894672442308956983e-01
-2.493000000000000883e-08,-1.923703706023849602e-01
-2.452000000000001045e-08,-1.952734969738742776e-01
-2.411000000000001538e-08,-1.981766233453635395e-01
-2.370000000000001701e-08,-2.010797497168528292e-01
-2.329000000000002194e-08,-2.039828760883421466e-01
-2.288000000000002687e-08,-2.068860024598314362e-01
-2.246999999999999871e-08,-2.097891288313209479e-01
-2.206000000000000364e-08,-2.126922552028102098e-01
-2.165000000000000858e-08,-2.155953815742995272e-01
-2.124000000000001020e-08,-2.187834302289537181e-01
-2.083000000000001513e-08,-2.223450987445913796e-01
-2.042000000000001675e-08,-2.259067672602290688e-01
-2.001000000000002168e-08,-2.294684357758667304e-01
-1.960000000000002331e-08,-2.330301042915043919e-01
-1.918999999999999846e-08,-2.365917728071423309e-01
-1.878000000000000339e-08,-2.401534413227799647e-01
-1.837000000000000501e-08,-2.437151098384176817e-01
-1.796000000000000994e-08,-2.472767783540553432e-01
-1.755000000000001157e-08,-2.508384468696929770e-01
-1.714000000000001650e-08,-2.544001153853306940e-01
-1.673000000000001812e-08,-2.581932510193332697e-01
-1.632000000000002305e-08,-2.625571617766319088e-01
-1.591000000000002468e-08,-2.669210725339306034e-01
-1.549999999999999983e-08,-2.712849832912295756e-01
-1.509000000000000476e-08,-2.756488940485282146e-01
-1.468000000000000804e-08,-2.800128048058269092e-01
-1.427000000000001131e-08,-2.843767155631256038e-01
-1.386000000000001459e-08,-2.887406263204242984e-01
-1.345000000000001787e-08,-2.931045370777229375e-01
-1.304000000000002114e-08,-2.977046228938242112e-01
-1.263000000000002442e-08,-3.029374753267551346e-01
-1.221999999999999957e-08,-3.081703277596865020e-01
-1.181000000000000285e-08,-3.134031801926174809e-01
-1.140000000000000613e-08,-3.186360326255484599e-01
-1.099000000000000941e-08,-3.238688850584794388e-01
-1.058000000000001268e-08,-3.291017374914103621e-01
-1.017000000000001596e-08,-3.343345899243413410e-01
-9.760000000000019236e-09,-3.401214588809907124e-01
-9.350000000000022513e-09,-3.462514024970260174e-01
-8.939999999999997666e-09,-3.523813461130617664e-01
-8.530000000000000943e-09,-3.585112897290970158e-01
-8.120000000000005874e-09,-3.646412333451323207e-01
-7.710000000000009151e-09,-3.707711769611676256e-01
-7.300000000000011601e-09,-3.769083746310038507e-01
-6.890000000000014878e-09,-3.841630869657126635e-01
-6.480000000000018982e-09,-3.914177993004213651e-01
-6.070000000000022259e-09,-3.986725116351301224e-01
-5.660000000000025536e-09,-4.059272239698388240e-01
-5.250000000000000689e-09,-4.131819363045480809e-01
-4.840000000000003966e-09,-4.260866830576853226e-01
-4.430000000000007243e-09,-4.478196085896171685e-01
-4.020000000000010520e-09,-4.695525341215490145e-01
-3.610000000000013797e-09,-4.912854596534808604e-01
-3.200000000000017074e-09,-5.130183851854126509e-01
-2.790000000000020764e-09,-5.347513107173444968e-01
-2.380000000000024041e-09,-5.569738687821265133e-01
-1.969999999999998781e-09,-5.809937113679267684e-01
-1.560000000000002471e-09,-6.050135539537252471e-01
-1.150000000000005748e-09,-6.290333965395237259e-01
-7.400000000000091285e-10,-6.530532391253223157e-01
-3.300000000000125089e-10,-6.770730817111207944e-01
7.999999999998408486e-11,-7.161414904450720265e-01
4.899999999999807303e-10,-8.172852345401687701e-01
8.999999999999773499e-10,-9.184289786352654028e-01
1.309999999999973970e-09,-1.019572722730362146e+00
1.719999999999999024e-09,-1.120716466825465885e+00
2.129999999999995747e-09,-1.221860210920562517e+00
2.539999999999992056e-09,-1.329619464515043425e+00
2.949999999999988779e-09,-1.441349553762534930e+00
3.359999999999985502e-09,-1.553079643010026434e+00
3.769999999999981811e-09,-1.664809732257517938e+00
4.179999999999978534e-09,-1.776539821505009442e+00
4.589999999999975257e-09,-1.888269910752500946e+00
5.000000000000000105e-09,-2.000000000000000000e+00
