r[m],potential[V]
3.740000000000000932e-07,4.654761692875230422e-02
3.750000000000000624e-07,4.655901805016849498e-02
3.760000000000000846e-07,4.656962501894366252e-02
3.770000000000000539e-07,4.657891317389386415e-02
3.780000000000000761e-07,4.658894618386707348e-02
3.790000000000000983e-07,4.660106484893794532e-02
3.800000000000000675e-07,4.661318351400882409e-02
3.810000000000000897e-07,4.662578966278349557e-02
3.820000000000000589e-07,4.663843112430137577e-02
3.830000000000000811e-07,4.665009738630255393e-02
3.840000000000001563e-07,4.666154757053363189e-02
3.850000000000001255e-07,4.667344411969906459e-02
3.860000000000001477e-07,4.668564900464011042e-02
3.870000000000001170e-07,4.669674195883426193e-02
3.880000000000001391e-07,4.670688341737924687e-02
3.890000000000001613e-07,4.671628245452001671e-02
3.900000000000001306e-07,4.672358358949492418e-02
3.910000000000001528e-07,4.673207585744698633e-02
3.920000000000001220e-07,4.674397356446285956e-02
3.930000000000001442e-07,4.675619441621762379e-02
3.940000000000001135e-07,4.676949820706957639e-02
3.950000000000001357e-07,4.678280199792152899e-02
3.960000000000001578e-07,4.679308432502116144e-02
3.970000000000001271e-07,4.680330308262585504e-02
3.980000000000001493e-07,4.681103914152387468e-02
3.990000000000001185e-07,4.681846461874229759e-02
4.000000000000001407e-07,4.682569142113580246e-02
4.010000000000001629e-07,4.683283293657116569e-02
4.020000000000001322e-07,4.684128446563478460e-02
4.030000000000001543e-07,4.685094871860677468e-02
4.040000000000001236e-07,4.686175769807825187e-02
4.050000000000001458e-07,4.687446633092459680e-02
4.060000000000001150e-07,4.688661942977793984e-02
4.070000000000001372e-07,4.689575996443359068e-02
4.080000000000001594e-07,4.690479795552145170e-02
4.090000000000001287e-07,4.691287334808138393e-02
4.100000000000001509e-07,4.692094874064131615e-02
4.110000000000001201e-07,4.692952759191233725e-02
4.120000000000001423e-07,4.693822096265606869e-02
4.130000000000001645e-07,4.694623847153521490e-02
4.140000000000001337e-07,4.695368323553213152e-02
4.150000000000001559e-07,4.696013127178583213e-02
4.160000000000001252e-07,4.696547180976379937e-02
4.170000000000001474e-07,4.697171521637988345e-02
4.180000000000001166e-07,4.698050772067480924e-02
4.190000000000001388e-07,4.698929033691282703e-02
4.200000000000001610e-07,4.699800831065958223e-02
4.210000000000001302e-07,4.700672628440634437e-02
4.220000000000001524e-07,4.701198934959334441e-02
4.230000000000001217e-07,4.701639931281280382e-02
4.240000000000001439e-07,4.702247332761440302e-02
4.250000000000001661e-07,4.702924592164164919e-02
4.260000000000001353e-07,4.703625124049234940e-02
4.270000000000001575e-07,4.704352869864171505e-02
4.280000000000001267e-07,4.705094510167185523e-02
4.290000000000001489e-07,4.705854981187197056e-02
4.300000000000001182e-07,4.706608227772806491e-02
4.310000000000001404e-07,4.707308473806934984e-02
4.320000000000001626e-07,4.708008719841062784e-02
4.330000000000001318e-07,4.708524059317665406e-02
4.340000000000001540e-07,4.709011671621512324e-02
4.350000000000001233e-07,4.709314261082268166e-02
4.360000000000001454e-07,4.709564344738446234e-02
4.370000000000001147e-07,4.710002712911711548e-02
4.380000000000001369e-07,4.710571998386219733e-02
4.390000000000001591e-07,4.711165448458105171e-02
4.400000000000001283e-07,4.711789911583720569e-02
4.410000000000001505e-07,4.712425791221102472e-02
4.420000000000001198e-07,4.713087067603497632e-02
4.430000000000001419e-07,4.713699956765047411e-02
4.440000000000001641e-07,4.714204064645250575e-02
4.450000000000001334e-07,4.714705700417549245e-02
4.460000000000001556e-07,4.715181269984592555e-02
4.470000000000001248e-07,4.715655241148311583e-02
4.480000000000001470e-07,4.716073983852547835e-02
4.490000000000001163e-07,4.716492726556782700e-02
4.500000000000001385e-07,4.716935071610579150e-02
4.510000000000001606e-07,4.717385683766933679e-02
4.520000000000001299e-07,4.717794517291765827e-02
4.530000000000001521e-07,4.718004574532044110e-02
4.540000000000001213e-07,4.718214631772323781e-02
4.550000000000001435e-07,4.718485179658413187e-02
4.560000000000001657e-07,4.718756436683674976e-02
4.570000000000001350e-07,4.719274295892272875e-02
4.580000000000001572e-07,4.719841711909188164e-02
4.590000000000001264e-07,4.720220754590483125e-02
4.600000000000001486e-07,4.720522358826283182e-02
4.610000000000001178e-07,4.720674576042623721e-02
4.620000000000001400e-07,4.720672338396050827e-02
4.630000000000001622e-07,4.720735711214106567e-02
4.640000000000001315e-07,4.721141087432252637e-02
4.650000000000001537e-07,4.721519069620038617e-02
4.660000000000001229e-07,4.721742610024268899e-02
4.670000000000001451e-07,4.721966150428499875e-02
4.680000000000001673e-07,4.722051568104999181e-02
4.690000000000001365e-07,4.722117064612609688e-02
4.700000000000001587e-07,4.722324816152167343e-02
4.710000000000001280e-07,4.722566013221118214e-02
4.720000000000001502e-07,4.722820987663661069e-02
4.730000000000001194e-07,4.723090950722062809e-02
4.740000000000001416e-07,4.723386012768159697e-02
4.750000000000001638e-07,4.723735222153330887e-02
4.760000000000001330e-07,4.724052980938011487e-02
4.770000000000001552e-07,4.724174186289220589e-02
4.780000000000001245e-07,4.724286315677948128e-02
4.790000000000000937e-07,4.724162094172641019e-02
4.800000000000001689e-07,4.724037872667333909e-02
4.810000000000001381e-07,4.724077474479505823e-02
4.820000000000001074e-07,4.724158820742380138e-02
4.830000000000001825e-07,4.724599513282223828e-02
4.840000000000001517e-07,4.725155407275469926e-02
4.850000000000001210e-07,4.725392644180451823e-02
4.860000000000001961e-07,4.725526469284125480e-02
4.870000000000001654e-07,4.725484461277072029e-02
4.880000000000001346e-07,4.725218242459924833e-02
4.890000000000001039e-07,4.724962082290384141e-02
4.900000000000001790e-07,4.724760296785621844e-02
4.910000000000001482e-07,4.724578497351209633e-02
4.920000000000001175e-07,4.724750249862103013e-02
4.930000000000001926e-07,4.724922002372999169e-02
4.940000000000001619e-07,4.725001923204363852e-02
4.950000000000001311e-07,4.725046626974454406e-02
4.960000000000001004e-07,4.724784110815045957e-02
4.970000000000001755e-07,4.724315822849504964e-02
4.980000000000001448e-07,4.724424376667500647e-02
4.990000000000001140e-07,4.725648490169966770e-02
5.000000000000000833e-07,4.726872603672432893e-02
