z[nm],potential[V]
-1.264019999999999959e-07,3.789668353031465375e-02
-1.256199999999999827e-07,3.789668352892157366e-02
-1.248379999999999959e-07,3.789668352752849356e-02
-1.240560000000000092e-07,3.789668352613542041e-02
-1.232739999999999960e-07,3.789668352474233337e-02
-1.224919999999999827e-07,3.789668352334925328e-02
-1.217099999999999960e-07,3.789668352195617318e-02
-1.209280000000000092e-07,3.789668352056309308e-02
-1.201459999999999960e-07,3.789668351917001299e-02
-1.193639999999999828e-07,3.789668351777693289e-02
-1.185819999999999960e-07,3.789668351638385280e-02
-1.177999999999999960e-07,3.789668351499077270e-02
-1.170179999999999961e-07,3.789668351359769954e-02
-1.162359999999999961e-07,3.789668351220461945e-02
-1.154539999999999961e-07,3.789668351081153241e-02
-1.146719999999999961e-07,3.789668350941845232e-02
-1.138899999999999961e-07,3.789668350802537222e-02
-1.131079999999999961e-07,3.789668350663229213e-02
-1.123259999999999961e-07,3.789668350523921203e-02
-1.115439999999999961e-07,3.789668350384613194e-02
-1.107619999999999962e-07,3.789668350245305184e-02
-1.099799999999999962e-07,3.789668350105997174e-02
-1.091979999999999962e-07,3.789668349966689859e-02
-1.084159999999999962e-07,3.789668349827381849e-02
-1.076339999999999962e-07,3.789668349688073146e-02
-1.068519999999999962e-07,3.789668349548765830e-02
-1.060699999999999962e-07,3.789668349409457820e-02
-1.052879999999999962e-07,3.789668349270149117e-02
-1.045059999999999963e-07,3.789668349130841801e-02
-1.037239999999999963e-07,3.789668348991533098e-02
-1.029419999999999963e-07,3.789668348852225088e-02
-1.021599999999999963e-07,3.789668348712917773e-02
-1.013779999999999963e-07,3.789668348573609763e-02
-1.005959999999999963e-07,3.789668348434301060e-02
-9.981399999999999632e-08,3.789668348294993744e-02
-9.903199999999999634e-08,3.789668348155685734e-02
-9.824999999999999635e-08,3.789668348016377725e-02
-9.746799999999999636e-08,3.789668347877069715e-02
-9.668599999999999637e-08,3.789668347737761706e-02
-9.590399999999999638e-08,3.789668347598453002e-02
-9.512199999999999640e-08,3.789668347459145686e-02
-9.433999999999999641e-08,3.789668347319837677e-02
-9.355799999999999642e-08,3.789668347180528973e-02
-9.277599999999999643e-08,3.789668347041220964e-02
-9.199399999999999644e-08,3.789668346901913648e-02
-9.121199999999999646e-08,3.789668346762605639e-02
-9.042999999999999647e-08,3.789668346623297629e-02
-8.964799999999999648e-08,3.789668346483989619e-02
-8.886599999999999649e-08,3.789668346344681610e-02
-8.808399999999999651e-08,3.789668346205373600e-02
-8.730199999999999652e-08,3.789668346066066285e-02
-8.651999999999999653e-08,3.789668345926757581e-02
-8.573799999999999654e-08,3.789668345787449572e-02
-8.495599999999999655e-08,3.789668345648141562e-02
-8.417399999999999657e-08,3.789668345508833552e-02
-8.339199999999999658e-08,3.789668345369525543e-02
-8.260999999999999659e-08,3.789668345230217533e-02
-8.182799999999999660e-08,3.789668345090909524e-02
-8.104599999999999661e-08,3.789668344951601514e-02
-8.026399999999999663e-08,3.789668344812293505e-02
-7.948199999999999664e-08,3.789668344672986189e-02
-7.869999999999999665e-08,3.789668344533678179e-02
-7.791799999999999666e-08,3.789668344394369476e-02
-7.713599999999999667e-08,3.789668344255062160e-02
-7.635399999999999669e-08,3.789668344115754151e-02
-7.557199999999998346e-08,3.789668343976445447e-02
-7.478999999999999671e-08,3.789668343837137438e-02
-7.400799999999998349e-08,3.789668343697829428e-02
-7.322599999999999674e-08,3.789668343558521418e-02
-7.244399999999998351e-08,3.789668343419214103e-02
-7.166199999999999676e-08,3.789668343279906093e-02
-7.087999999999998354e-08,3.789668343140597390e-02
-7.009799999999999678e-08,3.789668343001290074e-02
-6.931599999999998356e-08,3.789668342861982064e-02
-6.853399999999999681e-08,3.789668342722674055e-02
-6.775199999999998358e-08,3.789668342583366045e-02
-6.696999999999999683e-08,3.789668342444058036e-02
-6.618799999999998361e-08,3.789668342304749332e-02
-6.540599999999999686e-08,3.789668342165441323e-02
-6.462399999999998363e-08,3.789668342026134007e-02
-6.384199999999999688e-08,3.789668341886825303e-02
-6.305999999999998366e-08,3.789668341747517294e-02
-6.227799999999999690e-08,3.789668341608209978e-02
-6.149599999999998368e-08,3.789668341468901969e-02
-6.071399999999999693e-08,3.789668341329593959e-02
-5.993199999999998371e-08,3.789668341190285950e-02
-5.914999999999999695e-08,3.789668341050977940e-02
-5.836799999999998373e-08,3.789668340911669930e-02
-5.758599999999999698e-08,3.789668340772361921e-02
-5.680399999999998375e-08,3.789668340633053911e-02
-5.602199999999999700e-08,3.789668340493745208e-02
-5.523999999999998378e-08,3.789668340354437892e-02
-5.445799999999999703e-08,3.789668340215129883e-02
-5.367599999999998380e-08,3.789668340075821873e-02
-5.289399999999999705e-08,3.789668339936513863e-02
-5.211199999999998383e-08,3.789668339797205854e-02
-5.132999999999999707e-08,3.789668339657897844e-02
-5.054799999999998385e-08,3.789668339518589835e-02
-4.976599999999999710e-08,3.789668339379282519e-02
-4.898399999999998388e-08,3.789668339239974509e-02
-4.820199999999999712e-08,3.789668339100665806e-02
-4.741999999999998390e-08,3.789668338961358490e-02
-4.663799999999999715e-08,3.789668338822049787e-02
-4.585599999999998392e-08,3.789668338682741777e-02
-4.507399999999999717e-08,3.789668338543433768e-02
-4.429199999999998395e-08,3.789668338404125758e-02
-4.350999999999999719e-08,3.789668338264817748e-02
-4.272799999999998397e-08,3.789668338125510433e-02
-4.194599999999999722e-08,3.789668337986202423e-02
-4.116399999999998400e-08,3.789668337846893720e-02
-4.038199999999999724e-08,3.789668337707586404e-02
-3.959999999999998402e-08,3.789668337568278395e-02
-3.881799999999999727e-08,3.789668337428970385e-02
-3.803599999999998404e-08,3.789668337289661681e-02
-3.725399999999999729e-08,3.789668337150353672e-02
-3.647199999999998407e-08,3.789668337011045662e-02
-3.568999999999999732e-08,3.789668336871737653e-02
-3.490799999999998409e-08,3.789668336732430337e-02
-3.412599999999999734e-08,3.789668336593121634e-02
-3.334399999999998412e-08,3.789668336453813624e-02
-3.256199999999999736e-08,3.789668336314506308e-02
-3.177999999999998414e-08,3.789668336175198299e-02
-3.099799999999999739e-08,3.789668336035890289e-02
-3.021599999999998417e-08,3.789668335896582280e-02
-2.943399999999999741e-08,3.789668335757274270e-02
-2.865199999999998419e-08,3.789668335617966261e-02
-2.786999999999999744e-08,3.789668335478658251e-02
-2.708799999999998421e-08,3.789668335339350241e-02
-2.630599999999999746e-08,3.789668335200041538e-02
-2.552399999999998424e-08,3.789668335060734222e-02
-2.474199999999999748e-08,3.789668334921426213e-02
-2.395999999999998426e-08,3.789668334782118203e-02
-2.317799999999999751e-08,3.789668334642810194e-02
-2.239599999999998429e-08,3.789668334503502184e-02
-2.161399999999999753e-08,3.789668334364194174e-02
-2.083199999999998431e-08,3.789668334224886165e-02
-2.004999999999999756e-08,3.789668334085578849e-02
-1.926799999999998433e-08,3.789668333946270146e-02
-1.848599999999999758e-08,3.789668333806961442e-02
-1.770399999999998436e-08,3.789668333667654820e-02
-1.692199999999999761e-08,3.789668333528346117e-02
-1.613999999999998438e-08,3.789668333389038107e-02
-1.535799999999999763e-08,3.789668333249730098e-02
-1.457599999999998441e-08,3.789668333110422088e-02
-1.379399999999999765e-08,3.789668332971114079e-02
-1.301199999999998443e-08,3.789668332831806763e-02
-1.222999999999999768e-08,3.789668332692498059e-02
-1.144799999999998446e-08,3.789668332553190050e-02
-1.066599999999999770e-08,3.789668332413882040e-02
-9.883999999999984480e-09,3.789668332274574725e-02
-9.101999999999997727e-09,3.789668332135266715e-02
-8.319999999999984504e-09,3.789668331995958012e-02
-7.537999999999997751e-09,3.789668331856650002e-02
-6.755999999999984528e-09,3.789668331717341992e-02
-5.973999999999997775e-09,3.789668331578033983e-02
-5.191999999999984552e-09,3.789668331438725973e-02
-4.409999999999997799e-09,3.789668331299417964e-02
-3.627999999999984577e-09,3.789668331160109954e-02
-2.845999999999997824e-09,3.789668331020802639e-02
-2.063999999999984601e-09,3.789668330881494629e-02
-1.281999999999997848e-09,3.789668330742186619e-02
-4.999999999999846249e-10,3.789668330602878610e-02
2.820000000000021281e-10,3.789668330463570600e-02
1.064000000000015351e-09,3.789668330324261897e-02
1.846000000000002104e-09,3.789668330184954581e-02
2.628000000000015327e-09,3.789668330045646572e-02
3.410000000000002080e-09,3.789668329906337868e-02
4.192000000000015303e-09,3.789668329767030552e-02
4.974000000000028525e-09,3.789668329627722543e-02
5.756000000000015278e-09,3.789668329488413839e-02
6.538000000000028501e-09,3.789668329349106524e-02
7.320000000000015254e-09,3.789668329209798514e-02
8.102000000000028477e-09,3.789668329070490504e-02
8.884000000000015230e-09,3.789668328931182495e-02
9.666000000000028453e-09,3.789668328791875179e-02
1.044800000000001521e-08,3.789668328652565782e-02
1.123000000000002843e-08,3.789668328513257772e-02
1.201200000000001518e-08,3.789668328373950457e-02
1.279400000000002840e-08,3.789668328234642447e-02
1.357600000000001516e-08,3.789668328095334437e-02
1.435800000000002838e-08,3.789668327956026428e-02
1.514000000000001513e-08,3.789668327816718418e-02
1.592200000000002836e-08,3.789668327677410409e-02
1.670400000000001511e-08,3.789668327538102399e-02
1.748600000000002833e-08,3.789668327398794390e-02
1.826800000000001508e-08,3.789668327259486380e-02
1.905000000000002831e-08,3.789668327120178370e-02
1.983200000000001506e-08,3.789668326980870361e-02
2.061400000000002828e-08,3.789668326841562351e-02
2.139600000000001504e-08,3.789668326702254342e-02
2.217800000000002826e-08,3.789668326562946332e-02
2.296000000000001501e-08,3.789668326423638323e-02
2.374200000000002824e-08,3.789668326284330313e-02
2.452400000000001499e-08,3.789668326145022303e-02
2.530600000000002821e-08,3.789668326005714294e-02
2.608800000000001496e-08,3.789668325866406284e-02
2.687000000000002819e-08,3.789668325727098969e-02
2.765200000000001494e-08,3.789668325587790959e-02
2.843400000000002816e-08,3.789668325448482950e-02
2.921600000000001492e-08,3.789668325309174246e-02
2.999800000000002814e-08,3.789668325169866236e-02
3.078000000000001489e-08,3.789668325030558227e-02
3.156200000000002811e-08,3.789668324891250911e-02
3.234400000000001487e-08,3.789668324751942208e-02
3.312600000000002809e-08,3.789668324612634198e-02
3.390800000000001484e-08,3.789668324473326882e-02
3.469000000000002807e-08,3.789668324334018873e-02
3.547200000000001482e-08,3.789668324194710863e-02
3.625400000000002804e-08,3.789668324055402854e-02
3.703600000000001479e-08,3.789668323916094844e-02
3.781800000000002802e-08,3.789668323776786835e-02
3.860000000000001477e-08,3.789668323637478131e-02
3.938200000000002799e-08,3.789668323498170815e-02
4.016400000000001475e-08,3.789668323358862806e-02
4.094600000000002797e-08,3.789668323219554796e-02
4.172800000000001472e-08,3.789668323080246787e-02
4.251000000000002794e-08,3.789668322940938777e-02
4.329200000000001470e-08,3.789668322801630074e-02
4.407400000000000145e-08,3.789668322662322758e-02
4.485600000000004114e-08,3.789668322523014748e-02
4.563800000000002790e-08,3.789668322383706739e-02
4.642000000000001465e-08,3.789668322244398729e-02
4.720200000000000140e-08,3.789668322105091414e-02
4.798400000000004110e-08,3.789668321965782016e-02
4.876600000000002785e-08,3.789668321826474701e-02
4.954800000000001460e-08,3.789668321687167385e-02
5.033000000000000135e-08,3.789668321547858681e-02
5.111200000000004105e-08,3.789668321408550672e-02
5.189400000000002780e-08,3.789668321269242662e-02
5.267600000000001455e-08,3.789668321129934653e-02
5.345800000000000131e-08,3.789668320990626643e-02
5.424000000000004100e-08,3.789668320851319328e-02
5.502200000000002775e-08,3.789668320712010624e-02
5.580400000000001450e-08,3.789668320572702614e-02
5.658600000000000126e-08,3.789668320433394605e-02
5.736800000000004095e-08,3.789668320294086595e-02
5.815000000000002770e-08,3.789668320154778586e-02
5.893200000000001446e-08,3.789668320015471270e-02
5.971400000000000121e-08,3.789668319876162567e-02
6.049600000000004090e-08,3.789668319736854557e-02
6.127800000000002765e-08,3.789668319597547241e-02
6.206000000000001441e-08,3.789668319458238538e-02
6.284200000000000116e-08,3.789668319318930528e-02
6.362400000000004085e-08,3.789668319179623213e-02
6.440600000000002761e-08,3.789668319040315203e-02
6.518800000000001436e-08,3.789668318901007193e-02
6.597000000000000111e-08,3.789668318761698490e-02
6.675200000000004080e-08,3.789668318622391174e-02
6.753400000000002756e-08,3.789668318483083165e-02
6.831600000000001431e-08,3.789668318343775155e-02
6.909800000000000106e-08,3.789668318204466452e-02
6.988000000000004076e-08,3.789668318065158442e-02
7.066200000000002751e-08,3.789668317925850433e-02
7.144400000000001426e-08,3.789668317786543117e-02
7.222600000000000102e-08,3.789668317647235107e-02
7.300800000000004071e-08,3.789668317507927098e-02
7.379000000000002746e-08,3.789668317368619088e-02
7.457200000000001421e-08,3.789668317229311079e-02
7.535400000000000097e-08,3.789668317090003069e-02
7.613600000000004066e-08,3.789668316950695059e-02
7.691800000000002741e-08,3.789668316811387050e-02
7.770000000000001417e-08,3.789668316672079040e-02
7.848200000000000092e-08,3.789668316532771031e-02
7.926400000000004061e-08,3.789668316393463021e-02
8.004600000000002736e-08,3.789668316254155012e-02
8.082800000000001412e-08,3.789668316114847002e-02
8.161000000000000087e-08,3.789668315975538992e-02
8.239200000000004056e-08,3.789668315836230983e-02
8.317400000000002732e-08,3.789668315696922973e-02
8.395600000000001407e-08,3.789668315557614964e-02
8.473800000000000082e-08,3.789668315418306954e-02
8.552000000000004051e-08,3.789668315278998945e-02
8.630200000000002727e-08,3.789668315139691629e-02
8.708400000000001402e-08,3.789668315000383619e-02
8.786600000000000077e-08,3.789668314861074222e-02
8.864800000000004047e-08,3.789668314721766906e-02
8.943000000000002722e-08,3.789668314582458897e-02
9.021200000000001397e-08,3.789668314443150887e-02
9.099400000000000073e-08,3.789668314303842878e-02
9.177600000000004042e-08,3.789668314164534868e-02
9.255800000000002717e-08,3.789668314025226858e-02
9.334000000000001392e-08,3.789668313885918849e-02
9.412200000000000068e-08,3.789668313746611533e-02
9.490400000000004037e-08,3.789668313607303524e-02
9.568600000000002712e-08,3.789668313467994820e-02
9.646800000000001388e-08,3.789668313328687504e-02
9.725000000000000063e-08,3.789668313189378801e-02
9.803200000000004032e-08,3.789668313050070791e-02
9.881400000000002707e-08,3.789668312910763476e-02
9.959600000000001383e-08,3.789668312771455466e-02
1.003780000000000006e-07,3.789668312632146763e-02
1.011600000000000403e-07,3.789668312492839447e-02
1.019420000000000270e-07,3.789668312353531437e-02
1.027240000000000138e-07,3.789668312214222734e-02
1.035060000000000005e-07,3.789668312074915418e-02
1.042880000000000402e-07,3.789668311935607409e-02
1.050700000000000270e-07,3.789668311796299399e-02
1.058520000000000137e-07,3.789668311656991390e-02
1.066340000000000534e-07,3.789668311517683380e-02
1.074160000000000402e-07,3.789668311378374677e-02
1.081980000000000269e-07,3.789668311239067361e-02
1.089800000000000137e-07,3.789668311099760045e-02
1.097620000000000534e-07,3.789668310960450648e-02
1.105440000000000401e-07,3.789668310821143332e-02
1.113260000000000269e-07,3.789668310681835323e-02
1.121080000000000136e-07,3.789668310542527313e-02
1.128900000000000533e-07,3.789668310403219303e-02
1.136720000000000401e-07,3.789668310263911988e-02
1.144540000000000268e-07,3.789668310124603284e-02
1.152360000000000136e-07,3.789668309985294581e-02
1.160180000000000533e-07,3.789668309845987265e-02
1.168000000000000400e-07,3.789668309706679256e-02
1.175820000000000268e-07,3.789668309567371246e-02
1.183640000000000135e-07,3.789668309428063930e-02
1.191460000000000532e-07,3.789668309288755227e-02
1.199280000000000400e-07,3.789668309149447217e-02
1.207100000000000267e-07,3.789668309010139208e-02
1.214920000000000135e-07,3.789668308870831198e-02
1.222740000000000532e-07,3.789668308731523189e-02
1.230560000000000399e-07,3.789668308592215179e-02
1.238380000000000267e-07,3.789668308452907863e-02
1.246200000000000134e-07,3.789668308313599160e-02
1.254020000000000531e-07,3.789668308174291150e-02
1.261840000000000399e-07,3.789668308034983835e-02
1.269660000000000266e-07,3.789668307895675825e-02
1.277480000000000134e-07,3.789668307756367122e-02
1.285300000000000531e-07,3.789668307617059112e-02
1.293120000000000398e-07,3.789668307477751102e-02
1.300940000000000266e-07,3.789668307338443093e-02
1.308760000000000133e-07,3.789668307199135777e-02
1.316580000000000530e-07,3.789668307059827768e-02
1.324400000000000398e-07,3.789668306920519758e-02
1.332220000000000265e-07,3.789668306781211748e-02
1.340040000000000133e-07,3.789668306641903739e-02
1.347860000000000530e-07,3.789668306502595729e-02
1.355680000000000397e-07,3.789668306363287720e-02
1.363500000000000265e-07,3.789668306223979710e-02
1.371320000000000132e-07,3.789668306084671007e-02
1.379140000000000529e-07,3.789668305945363691e-02
1.386960000000000397e-07,3.789668305806055681e-02
1.394780000000000264e-07,3.789668305666747672e-02
1.402600000000000132e-07,3.789668305527439662e-02
1.410420000000000529e-07,3.789668305388131653e-02
1.418240000000000396e-07,3.789668305248823643e-02
1.426060000000000264e-07,3.789668305109514940e-02
1.433880000000000131e-07,3.789668304970207624e-02
1.441700000000000528e-07,3.789668304830899614e-02
1.449520000000000396e-07,3.789668304691591605e-02
1.457340000000000263e-07,3.789668304552284289e-02
1.465160000000000131e-07,3.789668304412975586e-02
1.472980000000000528e-07,3.789668304273666882e-02
1.480800000000000395e-07,3.789668304134359567e-02
1.488620000000000263e-07,3.789668303995051557e-02
1.496440000000000131e-07,3.789668303855743547e-02
1.504260000000000527e-07,3.789668303716435538e-02
1.512080000000000395e-07,3.789668303577127528e-02
1.519900000000000263e-07,3.789668303437819519e-02
1.527720000000000130e-07,3.789668303298511509e-02
1.535540000000000527e-07,3.789668303159204193e-02
1.543360000000000395e-07,3.789668303019895490e-02
1.551180000000000262e-07,3.789668302880587480e-02
1.559000000000000130e-07,3.789668302741279471e-02
1.566820000000000526e-07,3.789668302601971461e-02
1.574640000000000394e-07,3.789668302462663452e-02
1.582460000000000262e-07,3.789668302323356136e-02
1.590280000000000129e-07,3.789668302184047433e-02
1.598100000000000526e-07,3.789668302044739423e-02
1.605920000000000394e-07,3.789668301905432107e-02
1.613740000000000261e-07,3.789668301766123404e-02
1.621560000000000129e-07,3.789668301626815394e-02
1.629380000000000526e-07,3.789668301487508079e-02
1.637200000000000393e-07,3.789668301348200069e-02
1.645020000000000261e-07,3.789668301208892059e-02
1.652840000000000128e-07,3.789668301069584050e-02
1.660660000000000525e-07,3.789668300930275346e-02
1.668480000000000393e-07,3.789668300790967337e-02
1.676300000000000260e-07,3.789668300651660021e-02
1.684120000000000128e-07,3.789668300512351318e-02
1.691940000000000525e-07,3.789668300373043308e-02
1.699760000000000392e-07,3.789668300233735299e-02
1.707580000000000260e-07,3.789668300094427983e-02
1.715400000000000127e-07,3.789668299955119973e-02
1.723220000000000524e-07,3.789668299815811964e-02
1.731040000000000392e-07,3.789668299676503954e-02
1.738860000000000259e-07,3.789668299537195251e-02
1.746680000000000127e-07,3.789668299397887241e-02
1.754500000000000524e-07,3.789668299258579925e-02
1.762320000000000391e-07,3.789668299119271916e-02
1.770140000000000259e-07,3.789668298979963906e-02
1.777960000000000126e-07,3.789668298840655897e-02
1.785780000000000523e-07,3.789668298701347887e-02
1.793600000000000391e-07,3.789668298562039878e-02
1.801420000000000258e-07,3.789668298422731868e-02
1.809240000000000126e-07,3.789668298283423858e-02
1.817060000000000523e-07,3.789668298144115849e-02
1.824880000000000390e-07,3.789668298004807839e-02
1.832700000000000258e-07,3.789668297865499830e-02
1.840520000000000125e-07,3.789668297726191820e-02
1.848340000000000522e-07,3.789668297586883811e-02
1.856160000000000390e-07,3.789668297447576495e-02
1.863980000000000257e-07,3.789668297308267791e-02
1.871800000000000125e-07,3.789668297168959782e-02
1.879620000000000522e-07,3.789668297029651772e-02
1.887440000000000389e-07,3.789668296890343763e-02
1.895260000000000257e-07,3.789668296751035753e-02
1.903080000000000124e-07,3.789668296611728437e-02
1.910900000000000521e-07,3.789668296472420428e-02
1.918720000000000389e-07,3.789668296333111724e-02
1.926540000000000256e-07,3.789668296193803715e-02
1.934360000000000124e-07,3.789668296054495705e-02
1.942180000000000521e-07,3.789668295915187696e-02
1.950000000000000124e-07,3.789668295775880380e-02
