z[nm],potential[V]
-4.741999999999998390e-08,1.277798445190828913e-01
-4.663799999999999715e-08,1.277798445326944476e-01
-4.585599999999998392e-08,1.277798445463060040e-01
-4.507399999999999717e-08,1.277798445599175603e-01
-4.429199999999998395e-08,1.277798445735291166e-01
-4.350999999999999719e-08,1.277798445871406730e-01
-4.272799999999998397e-08,1.277798446007522570e-01
-4.194599999999999722e-08,1.277798446143637856e-01
-4.116399999999998400e-08,1.277798446279753697e-01
-4.038199999999999724e-08,1.277798446415868983e-01
-3.959999999999998402e-08,1.277798446551984823e-01
-3.881799999999999727e-08,1.277798446688100387e-01
-3.803599999999998404e-08,1.277798446824215950e-01
-3.725399999999999729e-08,1.277798446960331791e-01
-3.647199999999998407e-08,1.277798447096447076e-01
-3.568999999999999732e-08,1.277798447232562640e-01
-3.490799999999998409e-08,1.277798447368678203e-01
-3.412599999999999734e-08,1.277798447504793766e-01
-3.334399999999998412e-08,1.277798447640909330e-01
-3.256199999999999736e-08,1.277798447777025170e-01
-3.177999999999998414e-08,1.277798447913140734e-01
-3.099799999999999739e-08,1.277798448049256297e-01
-3.021599999999998417e-08,1.277798448185371583e-01
-2.943399999999999741e-08,1.277798448321487423e-01
-2.865199999999998419e-08,1.277798448457602709e-01
-2.786999999999999744e-08,1.277798448593718550e-01
-2.708799999999998421e-08,1.277798448729834113e-01
-2.630599999999999746e-08,1.277798448865949676e-01
-2.552399999999998424e-08,1.277798449002065240e-01
-2.474199999999999748e-08,1.277798449138180803e-01
-2.395999999999998426e-08,1.277798449274296644e-01
-2.317799999999999751e-08,1.277798449410411930e-01
-2.239599999999998429e-08,1.277798449546527770e-01
-2.161399999999999753e-08,1.277798449682643334e-01
-2.083199999999998431e-08,1.277798449818758897e-01
-2.004999999999999756e-08,1.277798449954874183e-01
-1.926799999999998433e-08,1.277798450090990023e-01
-1.848599999999999758e-08,1.277798450227105587e-01
-1.770399999999998436e-08,1.277798450363221150e-01
-1.692199999999999761e-08,1.277798450499336713e-01
-1.613999999999998438e-08,1.277798450635452276e-01
-1.535799999999999763e-08,1.277798450771567840e-01
-1.457599999999998441e-08,1.277798450907683403e-01
-1.379399999999999765e-08,1.277798451043799244e-01
-1.301199999999998443e-08,1.277798451179914530e-01
-1.222999999999999768e-08,1.277798451316030370e-01
-1.144799999999998446e-08,1.277798451452145934e-01
-1.066599999999999770e-08,1.277798451588261497e-01
-9.883999999999984480e-09,1.277798451724376783e-01
-9.101999999999997727e-09,1.277798451860492623e-01
-8.319999999999984504e-09,1.277798451996608187e-01
-7.537999999999997751e-09,1.277798452132723750e-01
-6.755999999999984528e-09,1.277798452268839313e-01
-5.973999999999997775e-09,1.277798452404954876e-01
-5.191999999999984552e-09,1.277798452541070440e-01
-4.409999999999997799e-09,1.277798452677186003e-01
-3.627999999999984577e-09,1.277798452813301566e-01
-2.845999999999997824e-09,1.277798452949417407e-01
-2.063999999999984601e-09,1.277798453085532693e-01
-1.281999999999997848e-09,1.277798453221648534e-01
-4.999999999999846249e-10,1.277798453357764097e-01
2.820000000000021281e-10,1.277798453493879383e-01
1.064000000000015351e-09,1.277798453629995223e-01
1.846000000000002104e-09,1.277798453766110787e-01
2.628000000000015327e-09,1.277798453902226350e-01
3.410000000000002080e-09,1.277798454038342191e-01
4.192000000000015303e-09,1.277798454174457476e-01
4.974000000000028525e-09,1.277798454310573040e-01
5.756000000000015278e-09,1.277798454446688603e-01
6.538000000000028501e-09,1.277798454582804444e-01
7.320000000000015254e-09,1.277798454718920007e-01
8.102000000000028477e-09,1.277798454855035293e-01
8.884000000000015230e-09,1.277798454991151134e-01
9.666000000000028453e-09,1.277798455127266697e-01
1.044800000000001521e-08,1.277798455263382260e-01
1.123000000000002843e-08,1.277798455399497546e-01
1.201200000000001518e-08,1.277798455535613387e-01
1.279400000000002840e-08,1.277798455671728950e-01
1.357600000000001516e-08,1.277798455807844791e-01
1.435800000000002838e-08,1.277798455943960076e-01
1.514000000000001513e-08,1.277798456080075640e-01
1.592200000000002836e-08,1.277798456216191203e-01
1.670400000000001511e-08,1.277798456352306766e-01
1.748600000000002833e-08,1.277798456488422607e-01
1.826800000000001508e-08,1.277798456624538170e-01
1.905000000000002831e-08,1.277798456760653734e-01
1.983200000000001506e-08,1.277798456896769297e-01
2.061400000000002828e-08,1.277798457032884860e-01
2.139600000000001504e-08,1.277798457169000423e-01
2.217800000000002826e-08,1.277798457305116264e-01
2.296000000000001501e-08,1.277798457441231550e-01
2.374200000000002824e-08,1.277798457577347113e-01
2.452400000000001499e-08,1.277798457713462676e-01
2.530600000000002821e-08,1.277798457849578240e-01
2.608800000000001496e-08,1.277798457985694081e-01
