z[nm],potential[V]
-1.926799999999998433e-08,-2.422066823948230141e-01
-1.848599999999999758e-08,-2.422066824224081705e-01
-1.770399999999998436e-08,-2.422066824499932713e-01
-1.692199999999999761e-08,-2.422066824775784277e-01
-1.613999999999998438e-08,-2.422066825051635008e-01
-1.535799999999999763e-08,-2.422066825327486572e-01
-1.457599999999998441e-08,-2.422066825603338136e-01
-1.379399999999999765e-08,-2.422066825879189422e-01
-1.301199999999998443e-08,-2.422066826155040431e-01
-1.222999999999999768e-08,-2.422066826430891995e-01
-1.144799999999998446e-08,-2.422066826706743281e-01
-1.066599999999999770e-08,-2.422066826982594845e-01
-9.883999999999984480e-09,-2.422066827258445854e-01
-9.101999999999997727e-09,-2.422066827534297417e-01
-8.319999999999984504e-09,-2.422066827810148149e-01
-7.537999999999997751e-09,-2.422066828085999712e-01
-6.755999999999984528e-09,-2.422066828361851276e-01
-5.973999999999997775e-09,-2.422066828637702562e-01
-5.191999999999984552e-09,-2.422066828913553571e-01
-4.409999999999997799e-09,-2.422066829189405135e-01
-3.627999999999984577e-09,-2.422066829465256144e-01
-2.845999999999997824e-09,-2.422066829741107985e-01
-2.063999999999984601e-09,-2.422066830016958994e-01
-1.281999999999997848e-09,-2.422066830292810002e-01
-4.999999999999846249e-10,-2.422066830568661289e-01
2.820000000000021281e-10,-2.422066830844512852e-01
1.064000000000015351e-09,-2.422066831120364416e-01
1.846000000000002104e-09,-2.422066831396215425e-01
2.628000000000015327e-09,-2.422066831672066989e-01
3.410000000000002080e-09,-2.422066831947917720e-01
4.192000000000015303e-09,-2.422066832223769284e-01
4.974000000000028525e-09,-2.422066832499620848e-01
5.756000000000015278e-09,-2.422066832775472134e-01
6.538000000000028501e-09,-2.422066833051323698e-01
7.320000000000015254e-09,-2.422066833327174429e-01
8.102000000000028477e-09,-2.422066833603025993e-01
8.884000000000015230e-09,-2.422066833878877556e-01
9.666000000000028453e-09,-2.422066834154728565e-01
1.044800000000001521e-08,-2.422066834430580129e-01
1.123000000000002843e-08,-2.422066834706431415e-01
1.201200000000001518e-08,-2.422066834982282424e-01
1.279400000000002840e-08,-2.422066835258133988e-01
1.357600000000001516e-08,-2.422066835533985274e-01
1.435800000000002838e-08,-2.422066835809836838e-01
1.514000000000001513e-08,-2.422066836085687291e-01
1.592200000000002836e-08,-2.422066836361538855e-01
1.670400000000001511e-08,-2.422066836637390697e-01
1.748600000000002833e-08,-2.422066836913241705e-01
1.826800000000001508e-08,-2.422066837189093269e-01
1.905000000000002831e-08,-2.422066837464944278e-01
1.983200000000001506e-08,-2.422066837740795564e-01
2.061400000000002828e-08,-2.422066838016647128e-01
2.139600000000001504e-08,-2.422066838292498137e-01
2.217800000000002826e-08,-2.422066838568349700e-01
2.296000000000001501e-08,-2.422066838844200987e-01
2.374200000000002824e-08,-2.422066839120051995e-01
2.452400000000001499e-08,-2.422066839395903559e-01
2.530600000000002821e-08,-2.422066839671754845e-01
2.608800000000001496e-08,-2.422066839947606409e-01
2.687000000000002819e-08,-2.422066840223457418e-01
2.765200000000001494e-08,-2.422066840499308704e-01
2.843400000000002816e-08,-2.422066840775160268e-01
2.921600000000001492e-08,-2.422066841051011277e-01
2.999800000000002814e-08,-2.422066841326862840e-01
3.078000000000001489e-08,-2.422066841602714127e-01
3.156200000000002811e-08,-2.422066841878565135e-01
3.234400000000001487e-08,-2.422066842154416699e-01
3.312600000000002809e-08,-2.422066842430267708e-01
3.390800000000001484e-08,-2.422066842706119549e-01
3.469000000000002807e-08,-2.422066842981970558e-01
