r[m],potential[V]
2.240000000000000735e-07,4.489702860042735222e-02
2.250000000000000692e-07,4.493345360671190808e-02
2.260000000000000649e-07,4.496984385938705697e-02
2.270000000000000607e-07,4.500691121345843509e-02
2.280000000000000829e-07,4.504407119481263627e-02
2.290000000000000786e-07,4.508090329425574333e-02
2.300000000000000743e-07,4.511768958322770473e-02
2.310000000000000700e-07,4.515289789469291437e-02
2.320000000000000657e-07,4.518710235672795950e-02
2.330000000000000615e-07,4.521953289992737546e-02
2.340000000000000836e-07,4.525076930682290360e-02
2.350000000000000794e-07,4.528247251592028982e-02
2.360000000000000751e-07,4.531516685616355372e-02
2.370000000000000708e-07,4.534740277201613351e-02
2.380000000000000665e-07,4.537865520695902322e-02
2.390000000000000622e-07,4.540898949162929660e-02
2.400000000000000844e-07,4.543656283673196128e-02
2.410000000000000537e-07,4.546413618183462596e-02
2.420000000000000759e-07,4.549469244506730570e-02
2.430000000000000981e-07,4.552559452604686141e-02
2.440000000000000673e-07,4.555720365344299166e-02
2.450000000000000895e-07,4.558909212790993037e-02
2.460000000000000587e-07,4.561812619811047437e-02
2.470000000000000809e-07,4.564459579966231861e-02
2.480000000000000502e-07,4.567085145617845454e-02
2.490000000000000724e-07,4.569622980372783222e-02
2.500000000000000946e-07,4.572208217606450742e-02
2.510000000000000638e-07,4.575043118007294379e-02
2.520000000000000860e-07,4.577878018408138017e-02
2.530000000000000553e-07,4.580474819608667397e-02
2.540000000000000774e-07,4.583039790551315246e-02
2.550000000000000467e-07,4.585511110880008401e-02
2.560000000000000689e-07,4.587965218151308922e-02
2.570000000000000911e-07,4.590506855626790006e-02
2.580000000000000603e-07,4.593131242328710173e-02
2.590000000000000825e-07,4.595635691103656939e-02
2.600000000000000518e-07,4.597890866289525147e-02
2.610000000000000740e-07,4.600123267486300876e-02
2.620000000000000961e-07,4.602246824539798359e-02
2.630000000000000654e-07,4.604383428849119497e-02
2.640000000000000876e-07,4.606796230796006419e-02
2.650000000000000568e-07,4.609209032742891954e-02
2.660000000000000790e-07,4.611377390169710960e-02
2.670000000000000483e-07,4.613496396711409819e-02
2.680000000000000705e-07,4.615604458783088143e-02
2.690000000000000926e-07,4.617709165691030737e-02
2.700000000000000619e-07,4.619988856123521254e-02
2.710000000000000841e-07,4.622322864372519630e-02
2.720000000000000533e-07,4.624501355845862804e-02
2.730000000000000755e-07,4.626515124501777432e-02
2.740000000000000977e-07,4.628502380021007334e-02
2.750000000000000670e-07,4.630459785192904409e-02
2.760000000000000892e-07,4.632447435664810431e-02
2.770000000000000584e-07,4.634551744343039931e-02
2.780000000000000806e-07,4.636667711737896963e-02
2.790000000000000498e-07,4.638873195706201547e-02
2.800000000000000720e-07,4.641078679674506824e-02
2.810000000000000942e-07,4.642920373494190123e-02
2.820000000000000635e-07,4.644713511575147141e-02
2.830000000000000857e-07,4.646392452393820899e-02
2.840000000000000549e-07,4.648030700357354966e-02
2.850000000000000771e-07,4.649756822627985897e-02
2.860000000000000993e-07,4.651540919025390353e-02
2.870000000000000685e-07,4.653355087286910330e-02
2.880000000000000907e-07,4.655215070732095228e-02
2.890000000000000600e-07,4.657069896027822564e-02
2.900000000000000822e-07,4.658851217095215380e-02
2.910000000000000514e-07,4.660616663750957039e-02
2.920000000000000736e-07,4.662047353257242621e-02
2.930000000000000958e-07,4.663478042763528203e-02
2.940000000000000650e-07,4.665096334422522140e-02
2.950000000000000872e-07,4.666771366261439347e-02
2.960000000000000565e-07,4.668464878416643538e-02
2.970000000000000787e-07,4.670165783785795721e-02
2.980000000000001009e-07,4.671811970992816032e-02
2.990000000000000701e-07,4.673370216791958298e-02
3.000000000000000923e-07,4.674936036825468738e-02
3.010000000000000616e-07,4.676530255583344342e-02
3.020000000000000837e-07,4.678119816788323115e-02
3.030000000000000530e-07,4.679604574232780478e-02
3.040000000000000752e-07,4.681089331677237841e-02
3.050000000000000974e-07,4.682247137831968553e-02
3.060000000000000666e-07,4.683380641708224934e-02
3.070000000000000888e-07,4.684620206262590791e-02
3.080000000000000581e-07,4.685904892376347580e-02
3.090000000000000802e-07,4.687254678471212965e-02
3.100000000000001024e-07,4.688639353514598151e-02
3.110000000000000717e-07,4.689946191804218040e-02
3.120000000000000939e-07,4.691210900347175111e-02
3.130000000000000631e-07,4.692506623539292876e-02
3.140000000000000853e-07,4.693854854989686770e-02
3.150000000000000546e-07,4.695173436997443495e-02
3.160000000000000768e-07,4.696434442297434120e-02
3.170000000000000989e-07,4.697656029299780711e-02
3.180000000000000682e-07,4.698486657882433581e-02
3.190000000000000904e-07,4.699357508177575554e-02
3.200000000000000596e-07,4.700638350884187022e-02
3.210000000000000818e-07,4.701919193590797796e-02
3.220000000000000511e-07,4.703164018336582208e-02
3.230000000000000733e-07,4.704408427633259560e-02
3.240000000000000955e-07,4.705530370539488805e-02
3.250000000000000647e-07,4.706623511732326015e-02
3.260000000000000869e-07,4.707833519625063273e-02
3.270000000000000561e-07,4.709107125070816080e-02
3.280000000000000783e-07,4.710376833242732597e-02
3.290000000000001005e-07,4.711612937782552052e-02
3.300000000000000698e-07,4.712849042322372201e-02
3.310000000000000920e-07,4.713962301487119311e-02
3.320000000000000612e-07,4.715038842407107827e-02
3.330000000000000834e-07,4.715999501488532530e-02
3.340000000000000526e-07,4.716918303015145419e-02
3.350000000000000748e-07,4.718042287060215945e-02
3.360000000000000970e-07,4.719379706661179508e-02
3.370000000000000663e-07,4.720592131324417851e-02
3.380000000000000885e-07,4.721612009307091240e-02
3.390000000000000577e-07,4.722626511815047196e-02
3.400000000000000799e-07,4.723560976881688300e-02
3.410000000000001021e-07,4.724495441948328711e-02
3.420000000000000713e-07,4.725621605754359161e-02
3.430000000000000935e-07,4.726761555089284417e-02
3.440000000000000628e-07,4.727813358017771833e-02
3.450000000000000850e-07,4.728831208625142862e-02
3.460000000000000542e-07,4.729574045656045195e-02
3.470000000000000764e-07,4.730170852605159598e-02
3.480000000000000986e-07,4.730791876898328419e-02
3.490000000000000679e-07,4.731452259866700261e-02
3.500000000000000900e-07,4.732234027771003299e-02
3.510000000000000593e-07,4.733219464507579938e-02
3.520000000000000815e-07,4.734166753921588422e-02
3.530000000000001037e-07,4.735046314102213383e-02
3.540000000000000729e-07,4.735912887291646167e-02
3.550000000000000951e-07,4.736653830105546498e-02
3.560000000000000644e-07,4.737396001001468321e-02
3.570000000000000865e-07,4.738200600871576851e-02
3.580000000000000558e-07,4.739005200741686075e-02
3.590000000000000780e-07,4.739712507199452668e-02
3.600000000000001002e-07,4.740397574454123519e-02
3.610000000000000694e-07,4.741143313812931637e-02
3.620000000000000916e-07,4.741903128252303312e-02
3.630000000000000609e-07,4.742877111195298312e-02
3.640000000000000831e-07,4.743957549367633364e-02
3.650000000000001052e-07,4.744959853615503265e-02
3.660000000000000745e-07,4.745779985167664083e-02
3.670000000000000967e-07,4.746575852835202558e-02
3.680000000000000659e-07,4.747280753457779751e-02
3.690000000000000881e-07,4.747985654080356249e-02
3.700000000000000574e-07,4.748646452527751499e-02
3.710000000000000796e-07,4.749304692471829209e-02
3.720000000000001018e-07,4.750069348457138657e-02
3.730000000000000710e-07,4.750889909900597730e-02
3.740000000000000932e-07,4.751506188676396514e-02
3.750000000000000624e-07,4.751988623384397620e-02
3.760000000000000846e-07,4.752396563717072031e-02
3.770000000000000539e-07,4.752680794567478578e-02
3.780000000000000761e-07,4.753046858158650051e-02
3.790000000000000983e-07,4.753642060129312924e-02
3.800000000000000675e-07,4.754237262099975797e-02
3.810000000000000897e-07,4.754899147714357344e-02
3.820000000000000589e-07,4.755565863813056293e-02
3.830000000000000811e-07,4.756145253115082877e-02
3.840000000000001563e-07,4.756705293166858112e-02
3.850000000000001255e-07,4.757323583013996909e-02
3.860000000000001477e-07,4.757982110107503854e-02
3.870000000000001170e-07,4.758532722396128373e-02
3.880000000000001391e-07,4.758990990383980824e-02
3.890000000000001613e-07,4.759377466149142949e-02
3.900000000000001306e-07,4.759561074568858380e-02
3.910000000000001528e-07,4.759871398427772959e-02
3.920000000000001220e-07,4.760544000650989566e-02
3.930000000000001442e-07,4.761253558716000561e-02
3.940000000000001135e-07,4.762086965079113249e-02
3.950000000000001357e-07,4.762920371442225936e-02
3.960000000000001578e-07,4.763453109722363271e-02
3.970000000000001271e-07,4.763979522155245561e-02
3.980000000000001493e-07,4.764264576999459322e-02
3.990000000000001185e-07,4.764519438391254247e-02
4.000000000000001407e-07,4.764764863520958016e-02
4.010000000000001629e-07,4.765006237860180960e-02
4.020000000000001322e-07,4.765390154484960838e-02
4.030000000000001543e-07,4.765906027322960176e-02
4.040000000000001236e-07,4.766546347668505074e-02
4.050000000000001458e-07,4.767393186451254067e-02
4.060000000000001150e-07,4.768184232121962934e-02
4.070000000000001372e-07,4.768672721452415358e-02
4.080000000000001594e-07,4.769152077642509896e-02
4.090000000000001287e-07,4.769545699079541512e-02
4.100000000000001509e-07,4.769939320516572434e-02
4.110000000000001201e-07,4.770397061092450375e-02
4.120000000000001423e-07,4.770869386558429515e-02
4.130000000000001645e-07,4.771278188995888014e-02
4.140000000000001337e-07,4.771633160182621458e-02
4.150000000000001559e-07,4.771892421498748899e-02
4.160000000000001252e-07,4.772045336305123092e-02
4.170000000000001474e-07,4.772294818673765426e-02
4.180000000000001166e-07,4.772816943305566856e-02
4.190000000000001388e-07,4.773339548569986712e-02
4.200000000000001610e-07,4.773865295937060327e-02
4.210000000000001302e-07,4.774391043304134635e-02
4.220000000000001524e-07,4.774571651922111803e-02
4.230000000000001217e-07,4.774667037287190496e-02
4.240000000000001439e-07,4.774942163328874112e-02
4.250000000000001661e-07,4.775292745626859986e-02
4.260000000000001353e-07,4.775673245327691913e-02
4.270000000000001575e-07,4.776088729268313654e-02
4.280000000000001267e-07,4.776523494260166702e-02
4.290000000000001489e-07,4.776984390190928270e-02
4.300000000000001182e-07,4.777439331507225134e-02
4.310000000000001404e-07,4.777850588040336022e-02
4.320000000000001626e-07,4.778261844573446909e-02
4.330000000000001318e-07,4.778492163414625044e-02
4.340000000000001540e-07,4.778695350223770288e-02
4.350000000000001233e-07,4.778717508798793756e-02
4.360000000000001454e-07,4.778688295159849719e-02
4.370000000000001147e-07,4.778859053513389438e-02
4.380000000000001369e-07,4.779168855660784199e-02
4.390000000000001591e-07,4.779508231817605063e-02
4.400000000000001283e-07,4.779885563514468805e-02
4.410000000000001505e-07,4.780277723113131316e-02
4.420000000000001198e-07,4.780702868307468850e-02
4.430000000000001419e-07,4.781081437928096783e-02
4.440000000000001641e-07,4.781355299105068124e-02
4.450000000000001334e-07,4.781627611568623620e-02
4.460000000000001556e-07,4.781883594210298988e-02
4.470000000000001248e-07,4.782138216166671035e-02
4.480000000000001470e-07,4.782345823360256709e-02
4.490000000000001163e-07,4.782553430553843077e-02
4.500000000000001385e-07,4.782794056734140931e-02
4.510000000000001606e-07,4.783046248345619589e-02
4.520000000000001299e-07,4.783257502033923941e-02
4.530000000000001521e-07,4.783273979398325326e-02
4.540000000000001213e-07,4.783290456762726711e-02
4.550000000000001435e-07,4.783378934848828146e-02
4.560000000000001657e-07,4.783468257008116620e-02
4.570000000000001350e-07,4.783819709209099352e-02
4.580000000000001572e-07,4.784223838673742207e-02
4.590000000000001264e-07,4.784440964258113854e-02
4.600000000000001486e-07,4.784581214366760010e-02
4.610000000000001178e-07,4.784573424256859803e-02
4.620000000000001400e-07,4.784412571774174228e-02
4.630000000000001622e-07,4.784320615045895703e-02
4.640000000000001315e-07,4.784587786733963954e-02
4.650000000000001537e-07,4.784828263741334325e-02
4.660000000000001229e-07,4.784918241751503348e-02
4.670000000000001451e-07,4.785008219761671677e-02
4.680000000000001673e-07,4.784964516217277836e-02
4.690000000000001365e-07,4.784901532045651024e-02
4.700000000000001587e-07,4.784992660073544846e-02
4.710000000000001280e-07,4.785120021365237009e-02
4.720000000000001502e-07,4.785266025690689679e-02
4.730000000000001194e-07,4.785432312058261750e-02
4.740000000000001416e-07,4.785627191095406796e-02
4.750000000000001638e-07,4.785883754571514104e-02
4.760000000000001330e-07,4.786109203003699464e-02
4.770000000000001552e-07,4.786140195094192029e-02
4.780000000000001245e-07,4.786162224297499379e-02
4.790000000000000937e-07,4.785950847247278511e-02
4.800000000000001689e-07,4.785739470197059031e-02
4.810000000000001381e-07,4.785703381692276576e-02
4.820000000000001074e-07,4.785711959137105287e-02
4.830000000000001825e-07,4.786095809386001904e-02
4.840000000000001517e-07,4.786599966912923748e-02
4.850000000000001210e-07,4.786783636493174149e-02
4.860000000000001961e-07,4.786863300115033054e-02
4.870000000000001654e-07,4.786766870756797160e-02
4.880000000000001346e-07,4.786445899220154870e-02
4.890000000000001039e-07,4.786136652197833796e-02
4.900000000000001790e-07,4.785890785120898439e-02
4.910000000000001482e-07,4.785665898064998119e-02
4.920000000000001175e-07,4.785812145860467853e-02
4.930000000000001926e-07,4.785958393655938281e-02
4.940000000000001619e-07,4.786016079808366047e-02
4.950000000000001311e-07,4.786039802944703353e-02
4.960000000000001004e-07,4.785753331983409742e-02
4.970000000000001755e-07,4.785259097157888719e-02
4.980000000000001448e-07,4.785360078084175545e-02
4.990000000000001140e-07,4.786612152282884031e-02
5.000000000000000833e-07,4.787864226481593211e-02
