r[nm],potential[V]
3.360000000000000970e-07,4.010083450926786863e-01
3.370000000000000663e-07,4.010083450900038815e-01
3.380000000000000885e-07,4.010083450873291877e-01
3.390000000000001107e-07,4.010083450846544939e-01
3.400000000000000799e-07,4.010083450819797446e-01
3.410000000000001021e-07,4.010083450793049953e-01
3.420000000000000713e-07,4.010083450766303570e-01
3.430000000000000935e-07,4.010083450739555522e-01
3.440000000000001157e-07,4.010083450712808029e-01
3.450000000000000850e-07,4.010083450686061646e-01
3.460000000000001072e-07,4.010083450659313598e-01
3.470000000000000764e-07,4.010083450632566104e-01
3.480000000000000986e-07,4.010083450605819166e-01
3.490000000000000679e-07,4.010083450579071673e-01
3.500000000000000900e-07,4.010083450552324180e-01
3.510000000000001122e-07,4.010083450525577242e-01
3.520000000000000815e-07,4.010083450498830304e-01
3.530000000000001037e-07,4.010083450472081701e-01
3.540000000000000729e-07,4.010083450445335318e-01
3.550000000000000951e-07,4.010083450418588380e-01
3.560000000000001173e-07,4.010083450391840887e-01
3.570000000000000865e-07,4.010083450365093394e-01
3.580000000000001087e-07,4.010083450338347011e-01
3.590000000000000780e-07,4.010083450311598963e-01
3.600000000000001002e-07,4.010083450284851470e-01
3.610000000000001224e-07,4.010083450258104532e-01
3.620000000000000916e-07,4.010083450231357038e-01
3.630000000000001138e-07,4.010083450204609545e-01
3.640000000000000831e-07,4.010083450177862607e-01
3.650000000000001052e-07,4.010083450151115669e-01
3.660000000000000745e-07,4.010083450124367621e-01
3.670000000000000967e-07,4.010083450097620683e-01
3.680000000000001189e-07,4.010083450070873745e-01
3.690000000000000881e-07,4.010083450044126252e-01
3.700000000000001103e-07,4.010083450017378759e-01
3.710000000000000796e-07,4.010083449990631821e-01
3.720000000000001018e-07,4.010083449963884328e-01
3.730000000000001239e-07,4.010083449937136835e-01
3.740000000000000932e-07,4.010083449910390452e-01
3.750000000000001154e-07,4.010083449883642404e-01
3.760000000000000846e-07,4.010083449856894910e-01
3.770000000000001068e-07,4.010083449830147972e-01
3.780000000000000761e-07,4.010083449803400479e-01
3.790000000000000983e-07,4.010083449776652986e-01
3.800000000000001204e-07,4.010083449749906048e-01
3.810000000000000897e-07,4.010083449723159110e-01
3.820000000000001119e-07,4.010083449696410507e-01
3.830000000000000811e-07,4.010083449669664124e-01
3.840000000000001033e-07,4.010083449642917186e-01
3.850000000000001255e-07,4.010083449616169693e-01
3.860000000000000948e-07,4.010083449589422200e-01
3.870000000000001170e-07,4.010083449562675262e-01
3.880000000000000862e-07,4.010083449535927769e-01
3.890000000000001084e-07,4.010083449509180276e-01
3.900000000000001306e-07,4.010083449482433338e-01
3.910000000000000998e-07,4.010083449455685844e-01
3.920000000000001220e-07,4.010083449428938351e-01
3.930000000000000913e-07,4.010083449402191413e-01
3.940000000000001135e-07,4.010083449375443920e-01
3.950000000000000827e-07,4.010083449348696427e-01
3.960000000000001049e-07,4.010083449321949489e-01
3.970000000000001271e-07,4.010083449295202551e-01
3.980000000000000963e-07,4.010083449268453948e-01
3.990000000000001185e-07,4.010083449241707565e-01
4.000000000000000878e-07,4.010083449214960627e-01
4.010000000000001100e-07,4.010083449188213134e-01
4.020000000000001322e-07,4.010083449161465641e-01
4.030000000000001014e-07,4.010083449134718703e-01
4.040000000000001236e-07,4.010083449107971210e-01
4.050000000000000928e-07,4.010083449081223717e-01
4.060000000000001150e-07,4.010083449054476779e-01
4.070000000000000843e-07,4.010083449027729285e-01
4.080000000000001065e-07,4.010083449000981792e-01
4.090000000000001287e-07,4.010083448974234299e-01
4.100000000000000979e-07,4.010083448947487916e-01
4.110000000000001201e-07,4.010083448920739313e-01
4.120000000000000894e-07,4.010083448893992930e-01
4.130000000000001115e-07,4.010083448867245992e-01
4.140000000000001337e-07,4.010083448840498499e-01
4.150000000000001030e-07,4.010083448813751006e-01
4.160000000000001252e-07,4.010083448787004068e-01
4.170000000000000944e-07,4.010083448760256575e-01
4.180000000000001166e-07,4.010083448733508527e-01
4.190000000000001388e-07,4.010083448706762144e-01
4.200000000000001080e-07,4.010083448680014651e-01
4.210000000000001302e-07,4.010083448653267157e-01
4.220000000000000995e-07,4.010083448626520219e-01
4.230000000000001217e-07,4.010083448599772726e-01
4.240000000000000909e-07,4.010083448573025233e-01
4.250000000000001131e-07,4.010083448546277740e-01
4.260000000000001353e-07,4.010083448519531357e-01
4.270000000000001046e-07,4.010083448492782754e-01
4.280000000000001267e-07,4.010083448466036371e-01
4.290000000000000960e-07,4.010083448439289433e-01
4.300000000000001182e-07,4.010083448412541940e-01
4.310000000000001404e-07,4.010083448385794447e-01
4.320000000000001096e-07,4.010083448359047509e-01
4.330000000000001318e-07,4.010083448332300016e-01
4.340000000000001011e-07,4.010083448305551967e-01
4.350000000000001233e-07,4.010083448278805585e-01
4.360000000000000925e-07,4.010083448252058091e-01
4.370000000000001147e-07,4.010083448225310598e-01
4.380000000000001369e-07,4.010083448198563105e-01
4.390000000000001061e-07,4.010083448171815612e-01
4.400000000000001283e-07,4.010083448145068119e-01
4.410000000000000976e-07,4.010083448118321181e-01
4.420000000000001198e-07,4.010083448091574798e-01
4.430000000000001419e-07,4.010083448064826195e-01
4.440000000000001112e-07,4.010083448038079812e-01
4.450000000000001334e-07,4.010083448011332874e-01
4.460000000000001026e-07,4.010083447984585381e-01
4.470000000000001248e-07,4.010083447957837888e-01
4.480000000000000941e-07,4.010083447931090950e-01
4.490000000000001163e-07,4.010083447904343457e-01
4.500000000000001385e-07,4.010083447877595964e-01
4.510000000000001077e-07,4.010083447850849026e-01
4.520000000000001299e-07,4.010083447824101532e-01
4.530000000000000991e-07,4.010083447797354039e-01
4.540000000000001213e-07,4.010083447770606546e-01
4.550000000000001435e-07,4.010083447743859053e-01
4.560000000000001128e-07,4.010083447717111560e-01
4.570000000000001350e-07,4.010083447690364622e-01
4.580000000000001042e-07,4.010083447663618239e-01
4.590000000000001264e-07,4.010083447636870746e-01
4.600000000000001486e-07,4.010083447610123253e-01
4.610000000000001178e-07,4.010083447583376315e-01
4.620000000000001400e-07,4.010083447556628822e-01
4.630000000000001093e-07,4.010083447529880774e-01
4.640000000000001315e-07,4.010083447503134391e-01
4.650000000000001007e-07,4.010083447476386898e-01
4.660000000000001229e-07,4.010083447449639404e-01
4.670000000000001451e-07,4.010083447422891911e-01
4.680000000000001143e-07,4.010083447396144418e-01
4.690000000000001365e-07,4.010083447369396925e-01
4.700000000000001058e-07,4.010083447342649987e-01
4.710000000000001280e-07,4.010083447315903604e-01
4.720000000000001502e-07,4.010083447289155001e-01
4.730000000000001194e-07,4.010083447262408063e-01
4.740000000000001416e-07,4.010083447235661680e-01
4.750000000000001109e-07,4.010083447208914187e-01
4.760000000000001330e-07,4.010083447182166694e-01
4.770000000000001552e-07,4.010083447155419756e-01
4.780000000000001245e-07,4.010083447128672263e-01
4.790000000000000937e-07,4.010083447101924214e-01
4.800000000000001689e-07,4.010083447075177832e-01
4.810000000000001381e-07,4.010083447048430338e-01
4.820000000000001074e-07,4.010083447021682845e-01
4.830000000000001825e-07,4.010083446994935352e-01
4.840000000000001517e-07,4.010083446968187859e-01
4.850000000000001210e-07,4.010083446941440366e-01
4.860000000000000902e-07,4.010083446914693428e-01
4.870000000000001654e-07,4.010083446887947045e-01
4.880000000000001346e-07,4.010083446861198442e-01
4.890000000000001039e-07,4.010083446834451504e-01
4.900000000000001790e-07,4.010083446807705121e-01
4.910000000000001482e-07,4.010083446780957628e-01
4.920000000000001175e-07,4.010083446754210135e-01
4.930000000000000867e-07,4.010083446727463197e-01
4.940000000000001619e-07,4.010083446700715704e-01
4.950000000000001311e-07,4.010083446673967655e-01
4.960000000000001004e-07,4.010083446647220717e-01
4.970000000000001755e-07,4.010083446620473224e-01
4.980000000000001448e-07,4.010083446593725731e-01
4.990000000000001140e-07,4.010083446566978793e-01
5.000000000000000833e-07,4.010083446540231300e-01
