r[nm],potential[V]
1.690000000000000442e-07,3.046389153347543455e-01
1.700000000000000400e-07,3.046389153330343325e-01
1.710000000000000357e-07,3.046389153313144860e-01
1.720000000000000579e-07,3.046389153295946395e-01
1.730000000000000536e-07,3.046389153278746820e-01
1.740000000000000493e-07,3.046389153261547800e-01
1.750000000000000450e-07,3.046389153244349335e-01
1.760000000000000407e-07,3.046389153227149760e-01
1.770000000000000365e-07,3.046389153209950740e-01
1.780000000000000586e-07,3.046389153192752275e-01
1.790000000000000544e-07,3.046389153175552700e-01
1.800000000000000501e-07,3.046389153158353680e-01
1.810000000000000458e-07,3.046389153141154660e-01
1.820000000000000415e-07,3.046389153123955640e-01
1.830000000000000372e-07,3.046389153106756065e-01
1.840000000000000594e-07,3.046389153089557600e-01
1.850000000000000552e-07,3.046389153072359135e-01
1.860000000000000509e-07,3.046389153055159005e-01
1.870000000000000466e-07,3.046389153037960540e-01
1.880000000000000423e-07,3.046389153020762075e-01
1.890000000000000380e-07,3.046389153003562500e-01
1.900000000000000602e-07,3.046389152986363480e-01
1.910000000000000559e-07,3.046389152969165015e-01
1.920000000000000517e-07,3.046389152951965440e-01
1.930000000000000474e-07,3.046389152934766420e-01
1.940000000000000431e-07,3.046389152917567955e-01
1.950000000000000653e-07,3.046389152900368380e-01
1.960000000000000610e-07,3.046389152883169360e-01
1.970000000000000567e-07,3.046389152865970340e-01
1.980000000000000525e-07,3.046389152848771320e-01
1.990000000000000482e-07,3.046389152831571745e-01
2.000000000000000439e-07,3.046389152814373280e-01
2.010000000000000661e-07,3.046389152797174815e-01
2.020000000000000618e-07,3.046389152779974685e-01
2.030000000000000575e-07,3.046389152762776220e-01
2.040000000000000532e-07,3.046389152745577755e-01
2.050000000000000490e-07,3.046389152728378735e-01
2.060000000000000447e-07,3.046389152711178605e-01
2.070000000000000669e-07,3.046389152693980695e-01
2.080000000000000626e-07,3.046389152676781120e-01
2.090000000000000583e-07,3.046389152659581545e-01
2.100000000000000540e-07,3.046389152642383635e-01
2.110000000000000497e-07,3.046389152625184060e-01
2.120000000000000455e-07,3.046389152607985040e-01
2.130000000000000677e-07,3.046389152590786575e-01
2.140000000000000634e-07,3.046389152573587555e-01
2.150000000000000591e-07,3.046389152556387980e-01
2.160000000000000548e-07,3.046389152539188960e-01
2.170000000000000505e-07,3.046389152521990495e-01
2.180000000000000463e-07,3.046389152504791475e-01
2.190000000000000684e-07,3.046389152487591900e-01
2.200000000000000642e-07,3.046389152470393435e-01
2.210000000000000599e-07,3.046389152453194415e-01
2.220000000000000556e-07,3.046389152435994285e-01
2.230000000000000513e-07,3.046389152418796376e-01
2.240000000000000470e-07,3.046389152401596800e-01
2.250000000000000692e-07,3.046389152384397225e-01
2.260000000000000649e-07,3.046389152367199316e-01
2.270000000000000607e-07,3.046389152349999740e-01
2.280000000000000564e-07,3.046389152332800720e-01
2.290000000000000521e-07,3.046389152315602256e-01
2.300000000000000743e-07,3.046389152298403236e-01
2.310000000000000700e-07,3.046389152281203661e-01
2.320000000000000657e-07,3.046389152264004641e-01
2.330000000000000615e-07,3.046389152246806176e-01
2.340000000000000572e-07,3.046389152229607156e-01
2.350000000000000529e-07,3.046389152212407581e-01
2.360000000000000751e-07,3.046389152195209116e-01
2.370000000000000708e-07,3.046389152178010096e-01
2.380000000000000665e-07,3.046389152160809966e-01
2.390000000000000622e-07,3.046389152143612056e-01
2.400000000000000844e-07,3.046389152126412481e-01
2.410000000000000537e-07,3.046389152109212906e-01
2.420000000000000759e-07,3.046389152092014996e-01
2.430000000000000451e-07,3.046389152074815421e-01
2.440000000000000673e-07,3.046389152057616401e-01
2.450000000000000895e-07,3.046389152040417936e-01
2.460000000000000587e-07,3.046389152023219471e-01
2.470000000000000809e-07,3.046389152006019341e-01
2.480000000000000502e-07,3.046389151988820876e-01
2.490000000000000724e-07,3.046389151971621856e-01
2.500000000000000416e-07,3.046389151954422836e-01
2.510000000000000638e-07,3.046389151937223261e-01
2.520000000000000860e-07,3.046389151920024796e-01
2.530000000000000553e-07,3.046389151902825776e-01
2.540000000000000774e-07,3.046389151885626201e-01
2.550000000000000467e-07,3.046389151868427181e-01
2.560000000000000689e-07,3.046389151851228716e-01
2.570000000000000911e-07,3.046389151834028586e-01
2.580000000000000603e-07,3.046389151816830676e-01
2.590000000000000825e-07,3.046389151799632211e-01
2.600000000000000518e-07,3.046389151782432081e-01
2.610000000000000740e-07,3.046389151765233616e-01
2.620000000000000961e-07,3.046389151748035151e-01
2.630000000000000654e-07,3.046389151730835021e-01
2.640000000000000876e-07,3.046389151713636556e-01
2.650000000000000568e-07,3.046389151696437536e-01
2.660000000000000790e-07,3.046389151679238516e-01
2.670000000000000483e-07,3.046389151662038941e-01
2.680000000000000705e-07,3.046389151644840476e-01
2.690000000000000926e-07,3.046389151627641456e-01
2.700000000000000619e-07,3.046389151610441881e-01
2.710000000000000841e-07,3.046389151593242861e-01
2.720000000000000533e-07,3.046389151576044396e-01
2.730000000000000755e-07,3.046389151558844266e-01
2.740000000000000977e-07,3.046389151541646356e-01
2.750000000000000670e-07,3.046389151524447891e-01
2.760000000000000892e-07,3.046389151507247761e-01
2.770000000000000584e-07,3.046389151490049296e-01
2.780000000000000806e-07,3.046389151472850831e-01
2.790000000000000498e-07,3.046389151455650701e-01
2.800000000000000720e-07,3.046389151438452236e-01
2.810000000000000942e-07,3.046389151421253216e-01
2.820000000000000635e-07,3.046389151404054196e-01
2.830000000000000857e-07,3.046389151386854621e-01
2.840000000000000549e-07,3.046389151369656156e-01
2.850000000000000771e-07,3.046389151352457136e-01
2.860000000000000993e-07,3.046389151335257561e-01
2.870000000000000685e-07,3.046389151318059096e-01
2.880000000000000907e-07,3.046389151300860076e-01
2.890000000000000600e-07,3.046389151283660501e-01
2.900000000000000822e-07,3.046389151266462036e-01
2.910000000000001044e-07,3.046389151249263572e-01
2.920000000000000736e-07,3.046389151232062886e-01
2.930000000000000958e-07,3.046389151214864977e-01
2.940000000000000650e-07,3.046389151197666512e-01
2.950000000000000872e-07,3.046389151180466937e-01
2.960000000000000565e-07,3.046389151163267917e-01
2.970000000000000787e-07,3.046389151146069452e-01
2.980000000000001009e-07,3.046389151128869877e-01
2.990000000000000701e-07,3.046389151111670301e-01
3.000000000000000923e-07,3.046389151094471837e-01
3.010000000000000616e-07,3.046389151077272817e-01
3.020000000000000837e-07,3.046389151060073242e-01
3.030000000000001059e-07,3.046389151042874777e-01
3.040000000000000752e-07,3.046389151025675757e-01
3.050000000000000974e-07,3.046389151008476182e-01
3.060000000000000666e-07,3.046389150991277717e-01
3.070000000000000888e-07,3.046389150974079252e-01
3.080000000000000581e-07,3.046389150956879677e-01
3.090000000000000802e-07,3.046389150939680657e-01
3.100000000000001024e-07,3.046389150922482192e-01
3.110000000000000717e-07,3.046389150905282617e-01
3.120000000000000939e-07,3.046389150888083042e-01
3.130000000000000631e-07,3.046389150870885132e-01
3.140000000000000853e-07,3.046389150853685002e-01
3.150000000000001075e-07,3.046389150836485982e-01
3.160000000000000768e-07,3.046389150819287517e-01
3.170000000000000989e-07,3.046389150802088497e-01
3.180000000000000682e-07,3.046389150784888922e-01
3.190000000000000904e-07,3.046389150767690457e-01
3.200000000000001126e-07,3.046389150750491992e-01
3.210000000000000818e-07,3.046389150733291862e-01
3.220000000000001040e-07,3.046389150716092842e-01
3.230000000000000733e-07,3.046389150698894932e-01
3.240000000000000955e-07,3.046389150681695357e-01
3.250000000000000647e-07,3.046389150664496337e-01
3.260000000000000869e-07,3.046389150647297872e-01
3.270000000000001091e-07,3.046389150630098297e-01
3.280000000000000783e-07,3.046389150612899277e-01
3.290000000000001005e-07,3.046389150595700812e-01
3.300000000000000698e-07,3.046389150578501237e-01
3.310000000000000920e-07,3.046389150561301662e-01
3.320000000000001141e-07,3.046389150544103197e-01
3.330000000000000834e-07,3.046389150526904177e-01
3.340000000000001056e-07,3.046389150509704602e-01
3.350000000000000748e-07,3.046389150492506137e-01
3.360000000000000970e-07,3.046389150475307672e-01
3.370000000000000663e-07,3.046389150458107542e-01
3.380000000000000885e-07,3.046389150440909077e-01
3.390000000000001107e-07,3.046389150423710612e-01
3.400000000000000799e-07,3.046389150406511037e-01
3.410000000000001021e-07,3.046389150389312017e-01
3.420000000000000713e-07,3.046389150372113552e-01
3.430000000000000935e-07,3.046389150354913977e-01
3.440000000000001157e-07,3.046389150337714957e-01
3.450000000000000850e-07,3.046389150320516492e-01
3.460000000000001072e-07,3.046389150303316917e-01
3.470000000000000764e-07,3.046389150286117342e-01
3.480000000000000986e-07,3.046389150268918877e-01
3.490000000000000679e-07,3.046389150251719857e-01
3.500000000000000900e-07,3.046389150234520282e-01
3.510000000000001122e-07,3.046389150217321817e-01
3.520000000000000815e-07,3.046389150200123352e-01
3.530000000000001037e-07,3.046389150182923222e-01
3.540000000000000729e-07,3.046389150165724757e-01
3.550000000000000951e-07,3.046389150148526292e-01
3.560000000000001173e-07,3.046389150131326717e-01
3.570000000000000865e-07,3.046389150114127697e-01
3.580000000000001087e-07,3.046389150096929233e-01
3.590000000000000780e-07,3.046389150079729657e-01
3.600000000000001002e-07,3.046389150062530637e-01
3.610000000000001224e-07,3.046389150045331617e-01
3.620000000000000916e-07,3.046389150028132597e-01
3.630000000000001138e-07,3.046389150010933022e-01
3.640000000000000831e-07,3.046389149993734557e-01
3.650000000000001052e-07,3.046389149976536093e-01
3.660000000000000745e-07,3.046389149959335962e-01
3.670000000000000967e-07,3.046389149942137498e-01
3.680000000000001189e-07,3.046389149924939033e-01
3.690000000000000881e-07,3.046389149907740013e-01
3.700000000000001103e-07,3.046389149890540438e-01
3.710000000000000796e-07,3.046389149873341973e-01
3.720000000000001018e-07,3.046389149856142398e-01
3.730000000000001239e-07,3.046389149838943378e-01
3.740000000000000932e-07,3.046389149821744913e-01
3.750000000000001154e-07,3.046389149804545338e-01
3.760000000000000846e-07,3.046389149787346318e-01
3.770000000000001068e-07,3.046389149770147853e-01
3.780000000000000761e-07,3.046389149752948278e-01
3.790000000000000983e-07,3.046389149735749258e-01
3.800000000000001204e-07,3.046389149718550238e-01
3.810000000000000897e-07,3.046389149701351773e-01
3.820000000000001119e-07,3.046389149684151643e-01
3.830000000000000811e-07,3.046389149666953178e-01
3.840000000000001033e-07,3.046389149649754713e-01
3.850000000000001255e-07,3.046389149632555693e-01
3.860000000000000948e-07,3.046389149615356118e-01
3.870000000000001170e-07,3.046389149598157653e-01
3.880000000000000862e-07,3.046389149580958078e-01
3.890000000000001084e-07,3.046389149563758503e-01
3.900000000000001306e-07,3.046389149546560593e-01
3.910000000000000998e-07,3.046389149529361018e-01
3.920000000000001220e-07,3.046389149512161998e-01
3.930000000000000913e-07,3.046389149494963533e-01
3.940000000000001135e-07,3.046389149477763958e-01
3.950000000000000827e-07,3.046389149460564938e-01
3.960000000000001049e-07,3.046389149443365918e-01
3.970000000000001271e-07,3.046389149426167453e-01
3.980000000000000963e-07,3.046389149408967323e-01
3.990000000000001185e-07,3.046389149391768858e-01
4.000000000000000878e-07,3.046389149374570393e-01
4.010000000000001100e-07,3.046389149357371373e-01
4.020000000000001322e-07,3.046389149340171798e-01
4.030000000000001014e-07,3.046389149322973333e-01
4.040000000000001236e-07,3.046389149305773758e-01
4.050000000000000928e-07,3.046389149288574183e-01
4.060000000000001150e-07,3.046389149271376273e-01
4.070000000000000843e-07,3.046389149254176698e-01
4.080000000000001065e-07,3.046389149236977678e-01
4.090000000000001287e-07,3.046389149219779213e-01
4.100000000000000979e-07,3.046389149202580748e-01
4.110000000000001201e-07,3.046389149185380618e-01
4.120000000000000894e-07,3.046389149168182153e-01
4.130000000000001115e-07,3.046389149150983133e-01
4.140000000000001337e-07,3.046389149133784113e-01
4.150000000000001030e-07,3.046389149116584538e-01
4.160000000000001252e-07,3.046389149099386073e-01
4.170000000000000944e-07,3.046389149082187053e-01
4.180000000000001166e-07,3.046389149064987478e-01
4.190000000000001388e-07,3.046389149047789013e-01
4.200000000000001080e-07,3.046389149030589993e-01
4.210000000000001302e-07,3.046389149013389863e-01
4.220000000000000995e-07,3.046389148996191953e-01
4.230000000000001217e-07,3.046389148978992378e-01
4.240000000000000909e-07,3.046389148961793358e-01
4.250000000000001131e-07,3.046389148944594893e-01
4.260000000000001353e-07,3.046389148927396429e-01
4.270000000000001046e-07,3.046389148910196298e-01
4.280000000000001267e-07,3.046389148892997834e-01
4.290000000000000960e-07,3.046389148875798814e-01
4.300000000000001182e-07,3.046389148858599794e-01
4.310000000000001404e-07,3.046389148841400218e-01
4.320000000000001096e-07,3.046389148824201754e-01
4.330000000000001318e-07,3.046389148807002734e-01
4.340000000000001011e-07,3.046389148789803158e-01
4.350000000000001233e-07,3.046389148772604694e-01
4.360000000000000925e-07,3.046389148755405674e-01
4.370000000000001147e-07,3.046389148738205543e-01
4.380000000000001369e-07,3.046389148721007634e-01
4.390000000000001061e-07,3.046389148703808059e-01
4.400000000000001283e-07,3.046389148686609039e-01
4.410000000000000976e-07,3.046389148669410574e-01
4.420000000000001198e-07,3.046389148652212109e-01
4.430000000000001419e-07,3.046389148635011979e-01
4.440000000000001112e-07,3.046389148617813514e-01
4.450000000000001334e-07,3.046389148600614494e-01
4.460000000000001026e-07,3.046389148583415474e-01
4.470000000000001248e-07,3.046389148566215899e-01
4.480000000000000941e-07,3.046389148549017434e-01
4.490000000000001163e-07,3.046389148531818414e-01
4.500000000000001385e-07,3.046389148514618839e-01
4.510000000000001077e-07,3.046389148497420374e-01
4.520000000000001299e-07,3.046389148480221354e-01
4.530000000000000991e-07,3.046389148463021779e-01
4.540000000000001213e-07,3.046389148445823314e-01
4.550000000000001435e-07,3.046389148428624294e-01
4.560000000000001128e-07,3.046389148411424719e-01
4.570000000000001350e-07,3.046389148394226254e-01
4.580000000000001042e-07,3.046389148377027789e-01
4.590000000000001264e-07,3.046389148359828214e-01
4.600000000000001486e-07,3.046389148342629194e-01
4.610000000000001178e-07,3.046389148325430729e-01
4.620000000000001400e-07,3.046389148308231154e-01
4.630000000000001093e-07,3.046389148291031579e-01
4.640000000000001315e-07,3.046389148273833114e-01
4.650000000000001007e-07,3.046389148256634094e-01
4.660000000000001229e-07,3.046389148239434519e-01
4.670000000000001451e-07,3.046389148222236054e-01
4.680000000000001143e-07,3.046389148205037034e-01
4.690000000000001365e-07,3.046389148187837459e-01
4.700000000000001058e-07,3.046389148170638994e-01
4.710000000000001280e-07,3.046389148153440529e-01
4.720000000000001502e-07,3.046389148136239844e-01
4.730000000000001194e-07,3.046389148119041934e-01
4.740000000000001416e-07,3.046389148101843469e-01
4.750000000000001109e-07,3.046389148084643894e-01
4.760000000000001330e-07,3.046389148067444874e-01
4.770000000000001552e-07,3.046389148050246409e-01
4.780000000000001245e-07,3.046389148033046834e-01
4.790000000000000937e-07,3.046389148015847259e-01
4.800000000000001689e-07,3.046389147998648794e-01
4.810000000000001381e-07,3.046389147981449774e-01
4.820000000000001074e-07,3.046389147964250199e-01
4.830000000000001825e-07,3.046389147947051734e-01
4.840000000000001517e-07,3.046389147929852714e-01
4.850000000000001210e-07,3.046389147912653139e-01
4.860000000000000902e-07,3.046389147895454674e-01
4.870000000000001654e-07,3.046389147878256209e-01
4.880000000000001346e-07,3.046389147861055524e-01
4.890000000000001039e-07,3.046389147843857614e-01
4.900000000000001790e-07,3.046389147826659149e-01
4.910000000000001482e-07,3.046389147809459574e-01
4.920000000000001175e-07,3.046389147792260554e-01
4.930000000000000867e-07,3.046389147775062090e-01
4.940000000000001619e-07,3.046389147757862514e-01
4.950000000000001311e-07,3.046389147740662939e-01
4.960000000000001004e-07,3.046389147723465030e-01
4.970000000000001755e-07,3.046389147706265454e-01
4.980000000000001448e-07,3.046389147689065879e-01
4.990000000000001140e-07,3.046389147671867415e-01
5.000000000000000833e-07,3.046389147654668395e-01
