z[m],potential[V]
-1.536700000000000254e-07,-1.020071687851144097e-03
-1.532600000000000105e-07,-1.035123815894717879e-03
-1.528499999999999956e-07,-1.050175943938290793e-03
-1.524400000000000071e-07,-1.065228071981863490e-03
-1.520300000000000187e-07,-1.080280200025436404e-03
-1.516200000000000037e-07,-1.095332328069009101e-03
-1.512100000000000153e-07,-1.110384456112582015e-03
-1.508000000000000268e-07,-1.125436584156154930e-03
-1.503899999999999855e-07,-1.142798851861848847e-03
-1.499800000000000235e-07,-1.163913467934269601e-03
-1.495700000000000086e-07,-1.185028084006693174e-03
-1.491599999999999936e-07,-1.206142700079115013e-03
-1.487500000000000052e-07,-1.227257316151537285e-03
-1.483400000000000167e-07,-1.248371932223959341e-03
-1.479300000000000283e-07,-1.269486548296381396e-03
-1.475200000000000134e-07,-1.290601164368803452e-03
-1.471100000000000249e-07,-1.311715780441225507e-03
-1.467000000000000100e-07,-1.332830396513648864e-03
-1.462900000000000215e-07,-1.353945012586069401e-03
-1.458800000000000066e-07,-1.375059628658492974e-03
-1.454700000000000182e-07,-1.396174244730915030e-03
-1.450600000000000032e-07,-1.417288860803337085e-03
-1.446500000000000148e-07,-1.438403476875759141e-03
-1.442400000000000263e-07,-1.459518092948181196e-03
-1.438300000000000114e-07,-1.480632709020603252e-03
-1.434200000000000230e-07,-1.501747325093025307e-03
-1.430100000000000080e-07,-1.522861941165448664e-03
-1.425999999999999931e-07,-1.543976557237870719e-03
-1.421900000000000047e-07,-1.565091173310292775e-03
-1.417800000000000162e-07,-1.586205789382714830e-03
-1.413700000000000013e-07,-1.607320405455136885e-03
-1.409600000000000128e-07,-1.628435021527558941e-03
-1.405500000000000244e-07,-1.651831052512275433e-03
-1.401399999999999830e-07,-1.681813602631116551e-03
-1.397300000000000210e-07,-1.711796152749952681e-03
-1.393200000000000061e-07,-1.741778702868793365e-03
-1.389100000000000177e-07,-1.771761252987632098e-03
-1.385000000000000027e-07,-1.801743803106470613e-03
-1.380900000000000143e-07,-1.831726353225309346e-03
-1.376800000000000258e-07,-1.861708903344147861e-03
-1.372700000000000109e-07,-1.891691453462986160e-03
-1.368600000000000225e-07,-1.921674003581824892e-03
-1.364500000000000075e-07,-1.951656553700665576e-03
-1.360400000000000191e-07,-1.981639103819501924e-03
-1.356300000000000042e-07,-2.011621653938342608e-03
-1.352200000000000157e-07,-2.041604204057181123e-03
-1.348100000000000008e-07,-2.071586754176019639e-03
-1.344000000000000123e-07,-2.101569304294858588e-03
-1.339900000000000239e-07,-2.131551854413697104e-03
-1.335799999999999825e-07,-2.161534404532537354e-03
-1.331700000000000205e-07,-2.191516954651374135e-03
-1.327600000000000056e-07,-2.221499504770215253e-03
-1.323500000000000436e-07,-2.251482054889051166e-03
-1.319400000000000022e-07,-2.281464605007891850e-03
-1.315300000000000138e-07,-2.311447155126730799e-03
-1.311200000000000253e-07,-2.341429705245569315e-03
-1.307100000000000104e-07,-2.373135375426322583e-03
-1.303000000000000219e-07,-2.416027454308870750e-03
-1.298900000000000070e-07,-2.458919533191422386e-03
-1.294800000000000186e-07,-2.501811612073967517e-03
-1.290700000000000037e-07,-2.544703690956518719e-03
-1.286600000000000417e-07,-2.587595769839064284e-03
-1.282500000000000003e-07,-2.630487848721615486e-03
-1.278400000000000118e-07,-2.673379927604164086e-03
-1.274300000000000234e-07,-2.716272006486712253e-03
-1.270200000000000085e-07,-2.759164085369260420e-03
-1.266100000000000200e-07,-2.802056164251810755e-03
-1.262000000000000051e-07,-2.844948243134359355e-03
-1.257900000000000166e-07,-2.887840322016907522e-03
-1.253800000000000282e-07,-2.930732400899455688e-03
-1.249700000000000133e-07,-2.973624479782005590e-03
-1.245599999999999983e-07,-3.016516558664554190e-03
-1.241500000000000099e-07,-3.059408637547102357e-03
-1.237400000000000214e-07,-3.102300716429650523e-03
-1.233300000000000065e-07,-3.145192795312200858e-03
-1.229200000000000181e-07,-3.188084874194749025e-03
-1.225100000000000031e-07,-3.230976953077297625e-03
-1.221000000000000147e-07,-3.273869031959845358e-03
-1.216899999999999998e-07,-3.316761110842395693e-03
-1.212800000000000113e-07,-3.359653189724943426e-03
-1.208700000000000229e-07,-3.402727057634199418e-03
-1.204600000000000080e-07,-3.464384362965870073e-03
-1.200500000000000195e-07,-3.526041668297540729e-03
-1.196400000000000046e-07,-3.587698973629213552e-03
-1.192300000000000161e-07,-3.649356278960885075e-03
-1.188200000000000144e-07,-3.711013584292555297e-03
-1.184100000000000128e-07,-3.772670889624225952e-03
-1.180000000000000111e-07,-3.834328194955898775e-03
-1.175900000000000094e-07,-3.895985500287569431e-03
-1.171800000000000077e-07,-3.957642805619241387e-03
-1.167700000000000192e-07,-4.019300110950910741e-03
-1.163600000000000043e-07,-4.080957416282583565e-03
-1.159500000000000159e-07,-4.142614721614255521e-03
-1.155400000000000142e-07,-4.204272026945925743e-03
-1.151300000000000125e-07,-4.265929332277596832e-03
-1.147200000000000108e-07,-4.327586637609268788e-03
-1.143100000000000091e-07,-4.389243942940940744e-03
-1.139000000000000074e-07,-4.450901248272610966e-03
-1.134900000000000190e-07,-4.512558553604281188e-03
-1.130800000000000041e-07,-4.574215858935954011e-03
-1.126700000000000024e-07,-4.635873164267625968e-03
-1.122600000000000139e-07,-4.697530469599295322e-03
-1.118500000000000122e-07,-4.759187774930967278e-03
-1.114400000000000238e-07,-4.820845080262637500e-03
-1.110300000000000089e-07,-4.882502385594311191e-03
-1.106200000000000072e-07,-4.968325319071529612e-03
-1.102100000000000187e-07,-5.057260724982438720e-03
-1.098000000000000171e-07,-5.146196130893348694e-03
-1.093900000000000021e-07,-5.235131536804262138e-03
-1.089800000000000137e-07,-5.324066942715171245e-03
-1.085700000000000120e-07,-5.413002348626081220e-03
-1.081600000000000235e-07,-5.501937754536991194e-03
-1.077500000000000086e-07,-5.590873160447904638e-03
-1.073400000000000069e-07,-5.679808566358812878e-03
-1.069300000000000185e-07,-5.768743972269722853e-03
-1.065200000000000168e-07,-5.857679378180632827e-03
-1.061100000000000019e-07,-5.946614784091545404e-03
-1.057000000000000134e-07,-6.035550190002455379e-03
-1.052900000000000117e-07,-6.124485595913365353e-03
-1.048800000000000101e-07,-6.213421001824274460e-03
-1.044700000000000084e-07,-6.302356407735187904e-03
-1.040600000000000067e-07,-6.391291813646097011e-03
-1.036500000000000182e-07,-6.480227219557006986e-03
-1.032400000000000165e-07,-6.569162625467916961e-03
-1.028300000000000149e-07,-6.658098031378826935e-03
-1.024200000000000132e-07,-6.747033437289739512e-03
-1.020100000000000115e-07,-6.835968843200649486e-03
-1.016000000000000098e-07,-6.924904249111559461e-03
-1.011900000000000214e-07,-7.013839655022468568e-03
-1.007800000000000064e-07,-7.132961522158966401e-03
-1.003700000000000047e-07,-7.261506018120619625e-03
-9.996000000000001629e-08,-7.390050514082271982e-03
-9.955000000000001461e-08,-7.518595010043924338e-03
-9.914000000000001292e-08,-7.647139506005581899e-03
-9.873000000000001123e-08,-7.775684001967234256e-03
-9.832000000000000955e-08,-7.904228497928886613e-03
-9.791000000000002110e-08,-8.032772993890539837e-03
-9.750000000000000618e-08,-8.161317489852198265e-03
-9.709000000000000449e-08,-8.289861985813849754e-03
-9.668000000000001604e-08,-8.418406481775501243e-03
-9.627000000000001435e-08,-8.546950977737154467e-03
-9.585999999999999943e-08,-8.675495473698811161e-03
-9.545000000000001098e-08,-8.804039969660464385e-03
-9.504000000000000929e-08,-8.932584465622117609e-03
-9.463000000000002084e-08,-9.061128961583769098e-03
-9.422000000000001916e-08,-9.189673457545422322e-03
-9.381000000000000424e-08,-9.318217953507079016e-03
-9.340000000000001578e-08,-9.446762449468732240e-03
-9.299000000000001410e-08,-9.575306945430383729e-03
-9.258000000000001241e-08,-9.703851441392036953e-03
-9.217000000000001073e-08,-9.832395937353693646e-03
-9.176000000000000904e-08,-9.960940433315346870e-03
-9.135000000000002059e-08,-1.008948492927700009e-02
-9.094000000000001890e-08,-1.025480355560719203e-02
-9.053000000000000398e-08,-1.044095882451192073e-02
-9.012000000000001553e-08,-1.062711409341664248e-02
-8.971000000000001384e-08,-1.081326936232136424e-02
-8.930000000000001216e-08,-1.099942463122608599e-02
-8.889000000000001047e-08,-1.118557990013081642e-02
-8.848000000000000879e-08,-1.137173516903553817e-02
-8.807000000000000710e-08,-1.155789043794025993e-02
-8.766000000000001865e-08,-1.174404570684497995e-02
-8.725000000000000373e-08,-1.193020097574971038e-02
-8.684000000000001528e-08,-1.211635624465443213e-02
-8.643000000000001359e-08,-1.230251151355915389e-02
-8.602000000000001190e-08,-1.248866678246387564e-02
-8.561000000000002345e-08,-1.267482205136859739e-02
-8.520000000000000853e-08,-1.286097732027332609e-02
-8.479000000000000685e-08,-1.304713258917804784e-02
-8.438000000000001840e-08,-1.323328785808276960e-02
-8.397000000000001671e-08,-1.341944312698749135e-02
-8.356000000000000179e-08,-1.360559839589222005e-02
-8.315000000000001334e-08,-1.379175366479694180e-02
-8.274000000000001165e-08,-1.397790893370166355e-02
-8.233000000000002320e-08,-1.416406420260638878e-02
-8.192000000000000828e-08,-1.435021947151111400e-02
-8.151000000000000659e-08,-1.453637474041583923e-02
-8.110000000000001814e-08,-1.476552980934575654e-02
-8.069000000000001646e-08,-1.503525588963107451e-02
-8.028000000000000153e-08,-1.530498196991639595e-02
-7.987000000000001308e-08,-1.557470805020171045e-02
-7.946000000000001140e-08,-1.584443413048702148e-02
-7.905000000000000971e-08,-1.611416021077233945e-02
-7.864000000000000802e-08,-1.638388629105766436e-02
-7.823000000000000634e-08,-1.665361237134297540e-02
-7.782000000000001789e-08,-1.692333845162829337e-02
-7.741000000000001620e-08,-1.719306453191360787e-02
-7.700000000000001452e-08,-1.746279061219892237e-02
-7.659000000000001283e-08,-1.773251669248424381e-02
-7.618000000000001114e-08,-1.800224277276955831e-02
-7.577000000000000946e-08,-1.827196885305487281e-02
-7.536000000000002101e-08,-1.854169493334018731e-02
-7.495000000000000608e-08,-1.881142101362550875e-02
-7.454000000000000440e-08,-1.908114709391082325e-02
-7.413000000000001595e-08,-1.935087317419614122e-02
-7.372000000000001426e-08,-1.962059925448145573e-02
-7.331000000000001258e-08,-1.989032533476677717e-02
-7.290000000000001089e-08,-2.016005141505209167e-02
-7.249000000000000920e-08,-2.042977749533740617e-02
-7.208000000000002075e-08,-2.069950357562272067e-02
-7.167000000000001907e-08,-2.096922965590803517e-02
-7.126000000000001738e-08,-2.128647641248828520e-02
-7.085000000000000246e-08,-2.167781891501915220e-02
-7.044000000000000077e-08,-2.206916141754998797e-02
-7.002999999999999909e-08,-2.246050392008083069e-02
-6.962000000000001064e-08,-2.285184642261166646e-02
-6.921000000000000895e-08,-2.324318892514250917e-02
-6.880000000000002050e-08,-2.363453142767334494e-02
-6.839000000000001881e-08,-2.402587393020418419e-02
-6.798000000000001713e-08,-2.441721643273502690e-02
-6.757000000000002867e-08,-2.480855893526586267e-02
-6.716000000000000052e-08,-2.519990143779673314e-02
-6.674999999999999883e-08,-2.559124394032756544e-02
-6.634000000000001038e-08,-2.598258644285840469e-02
-6.593000000000000870e-08,-2.637392894538924740e-02
-6.552000000000002024e-08,-2.676527144792008664e-02
-6.511000000000001856e-08,-2.715661395045092588e-02
-6.470000000000001687e-08,-2.754795645298176512e-02
-6.429000000000002842e-08,-2.793929895551260090e-02
-6.388000000000000026e-08,-2.833064145804347136e-02
-6.346999999999999858e-08,-2.872198396057430714e-02
-6.306000000000001013e-08,-2.911332646310514638e-02
-6.265000000000000844e-08,-2.950466896563598562e-02
-6.224000000000000675e-08,-2.989601146816682486e-02
-6.183000000000001830e-08,-3.028735397069766411e-02
-6.142000000000001662e-08,-3.072599806529536376e-02
-6.101000000000002817e-08,-3.129453114115104961e-02
-6.060000000000000001e-08,-3.186306421700677710e-02
-6.018999999999999832e-08,-3.243159729286246296e-02
-5.978000000000000987e-08,-3.300013036871814881e-02
-5.937000000000000819e-08,-3.356866344457383466e-02
-5.896000000000001312e-08,-3.413719652042952052e-02
-5.855000000000001805e-08,-3.470572959628520637e-02
-5.814000000000001636e-08,-3.527426267214089223e-02
-5.773000000000002130e-08,-3.584279574799657808e-02
-5.732000000000002623e-08,-3.641132882385226394e-02
-5.690999999999999807e-08,-3.697986189970799142e-02
-5.650000000000000300e-08,-3.754839497556367728e-02
-5.609000000000000793e-08,-3.811692805141935619e-02
-5.568000000000001286e-08,-3.868546112727504899e-02
-5.527000000000001118e-08,-3.925399420313073484e-02
-5.486000000000001611e-08,-3.982252727898642070e-02
-5.445000000000002104e-08,-4.039106035484210655e-02
-5.404000000000002597e-08,-4.095959343069779240e-02
-5.362999999999999782e-08,-4.152812650655351989e-02
-5.322000000000000275e-08,-4.209665958240920575e-02
-5.281000000000000768e-08,-4.266519265826489160e-02
-5.240000000000000599e-08,-4.323372573412057746e-02
-5.199000000000001092e-08,-4.380225880997626331e-02
-5.158000000000001586e-08,-4.440779791548318117e-02
-5.117000000000002079e-08,-4.523481769447388473e-02
-5.076000000000002572e-08,-4.606183747346460217e-02
-5.035000000000002403e-08,-4.688885725245531960e-02
-4.994000000000000249e-08,-4.771587703144608561e-02
-4.953000000000000743e-08,-4.854289681043680305e-02
-4.912000000000000574e-08,-4.936991658942751354e-02
-4.871000000000001067e-08,-5.019693636841823098e-02
-4.830000000000001560e-08,-5.102395614740894147e-02
-4.789000000000002053e-08,-5.185097592639965197e-02
-4.748000000000001885e-08,-5.267799570539035553e-02
-4.707000000000002378e-08,-5.350501548438108684e-02
-4.666000000000000224e-08,-5.433203526337185285e-02
-4.625000000000000055e-08,-5.515905504236255641e-02
-4.584000000000000549e-08,-5.598607482135327384e-02
-4.543000000000001042e-08,-5.681309460034399128e-02
-4.502000000000001535e-08,-5.764011437933470178e-02
-4.461000000000001366e-08,-5.846713415832541921e-02
-4.420000000000001859e-08,-5.929415393731612277e-02
-4.379000000000002352e-08,-6.012117371630684021e-02
-4.337999999999999537e-08,-6.094819349529760621e-02
-4.297000000000000030e-08,-6.177521327428832365e-02
-4.256000000000000523e-08,-6.260223305327904109e-02
-4.215000000000001016e-08,-6.342925283226974464e-02
-4.174000000000000848e-08,-6.440592423867408378e-02
-4.133000000000001341e-08,-6.557784981638177524e-02
-4.092000000000001834e-08,-6.674977539408946670e-02
-4.051000000000002327e-08,-6.792170097179717203e-02
-4.010000000000002820e-08,-6.909362654950486349e-02
-3.969000000000000005e-08,-7.026555212721265209e-02
-3.928000000000000498e-08,-7.143747770492034355e-02
-3.887000000000000991e-08,-7.260940328262804888e-02
-3.846000000000000822e-08,-7.378132886033575422e-02
-3.805000000000001315e-08,-7.495325443804344567e-02
-3.764000000000001809e-08,-7.612518001575115101e-02
-3.723000000000002302e-08,-7.729710559345884247e-02
-3.682000000000002133e-08,-7.846903117116654780e-02
-3.640999999999999979e-08,-7.964095674887433640e-02
-3.600000000000000472e-08,-8.081288232658201398e-02
-3.559000000000000304e-08,-8.198480790428971932e-02
-3.518000000000000797e-08,-8.315673348199742465e-02
-3.477000000000001290e-08,-8.432865905970511611e-02
-3.436000000000001783e-08,-8.550058463741282144e-02
-3.395000000000001615e-08,-8.667251021512051290e-02
-3.354000000000002108e-08,-8.801097136740927696e-02
-3.313000000000002601e-08,-8.959730929829855250e-02
-3.271999999999999785e-08,-9.118364722918795295e-02
-3.231000000000000278e-08,-9.276998516007722850e-02
-3.190000000000000772e-08,-9.435632309096650405e-02
-3.149000000000001265e-08,-9.594266102185576572e-02
-3.108000000000001758e-08,-9.752899895274504127e-02
-3.067000000000001589e-08,-9.911533688363433070e-02
-3.026000000000002082e-08,-1.007016748145235924e-01
-2.985000000000002575e-08,-1.022880127454128818e-01
-2.944000000000000091e-08,-1.038743506763022684e-01
-2.903000000000000253e-08,-1.054606886071915578e-01
-2.862000000000000746e-08,-1.070470265380808195e-01
-2.821000000000000908e-08,-1.086333644689700811e-01
-2.780000000000001402e-08,-1.102197023998593706e-01
-2.739000000000001564e-08,-1.118060403307486461e-01
-2.698000000000002057e-08,-1.133923782616379078e-01
-2.657000000000002219e-08,-1.154150035270977981e-01
-2.615999999999999734e-08,-1.174818271517619472e-01
-2.575000000000000228e-08,-1.195486507764259437e-01
-2.534000000000000390e-08,-1.216154744010899263e-01
-2.493000000000000883e-08,-1.236822980257539506e-01
-2.452000000000001045e-08,-1.257491216504179332e-01
-2.411000000000001538e-08,-1.278159452750819158e-01
-2.370000000000001701e-08,-1.298827688997459540e-01
-2.329000000000002194e-08,-1.319495925244099366e-01
-2.288000000000002687e-08,-1.340164161490739470e-01
-2.246999999999999871e-08,-1.360832397737380683e-01
-2.206000000000000364e-08,-1.381500633984020787e-01
-2.165000000000000858e-08,-1.402168870230660613e-01
-2.124000000000001020e-08,-1.425005058848120287e-01
-2.083000000000001513e-08,-1.450684093080908121e-01
-2.042000000000001675e-08,-1.476363127313695400e-01
-2.001000000000002168e-08,-1.502042161546482957e-01
-1.960000000000002331e-08,-1.527721195779270236e-01
-1.918999999999999846e-08,-1.553400230012059458e-01
-1.878000000000000339e-08,-1.579079264244847014e-01
-1.837000000000000501e-08,-1.604758298477634570e-01
-1.796000000000000994e-08,-1.630437332710421849e-01
-1.755000000000001157e-08,-1.656116366943209406e-01
-1.714000000000001650e-08,-1.681795401175996962e-01
-1.673000000000001812e-08,-1.709234144053486670e-01
-1.632000000000002305e-08,-1.741012155185319987e-01
-1.591000000000002468e-08,-1.772790166317153859e-01
-1.549999999999999983e-08,-1.804568177448989119e-01
-1.509000000000000476e-08,-1.836346188580822991e-01
-1.468000000000000804e-08,-1.868124199712656586e-01
-1.427000000000001131e-08,-1.899902210844489903e-01
-1.386000000000001459e-08,-1.931680221976323497e-01
-1.345000000000001787e-08,-1.963458233108156814e-01
-1.304000000000002114e-08,-1.997034573094761123e-01
-1.263000000000002442e-08,-2.035429044475721705e-01
-1.221999999999999957e-08,-2.073823515856684785e-01
-1.181000000000000285e-08,-2.112217987237644812e-01
-1.140000000000000613e-08,-2.150612458618605671e-01
-1.099000000000000941e-08,-2.189006929999565698e-01
-1.058000000000001268e-08,-2.227401401380526558e-01
-1.017000000000001596e-08,-2.265795872761486862e-01
-9.760000000000019236e-09,-2.308417035052767186e-01
-9.350000000000022513e-09,-2.353655575133891953e-01
-8.939999999999997666e-09,-2.398894115215020051e-01
-8.530000000000000943e-09,-2.444132655296145373e-01
-8.120000000000005874e-09,-2.489371195377269863e-01
-7.710000000000009151e-09,-2.534609735458394630e-01
-7.300000000000011601e-09,-2.579903678481241802e-01
-6.890000000000014878e-09,-2.633732656058580535e-01
-6.480000000000018982e-09,-2.687561633635919822e-01
-6.070000000000022259e-09,-2.741390611213259110e-01
-5.660000000000025536e-09,-2.795219588790598397e-01
-5.250000000000000689e-09,-2.849048566367941016e-01
-4.840000000000003966e-09,-2.946856960067359976e-01
-4.430000000000007243e-09,-3.113383191457530508e-01
-4.020000000000010520e-09,-3.279909422847701594e-01
-3.610000000000013797e-09,-3.446435654237872126e-01
-3.200000000000017074e-09,-3.612961885628043213e-01
-2.790000000000020764e-09,-3.779488117018213189e-01
-2.380000000000024041e-09,-3.949749535335939643e-01
-1.969999999999998781e-09,-4.133721630942459035e-01
-1.560000000000002471e-09,-4.317693726548966771e-01
-1.150000000000005748e-09,-4.501665822155473951e-01
-7.400000000000091285e-10,-4.685637917761980575e-01
-3.300000000000125089e-10,-4.869610013368488310e-01
7.999999999998408486e-11,-5.168813606608592126e-01
4.899999999999807303e-10,-5.943347127587398360e-01
8.999999999999773499e-10,-6.717880648566203483e-01
1.309999999999973970e-09,-7.492414169545010827e-01
1.719999999999999024e-09,-8.266947690523870351e-01
2.129999999999995747e-09,-9.041481211502677695e-01
2.539999999999992056e-09,-9.866648117619182257e-01
2.949999999999988779e-09,-1.072220676468264022e+00
3.359999999999985502e-09,-1.157776541174610152e+00
3.769999999999981811e-09,-1.243332405880956060e+00
4.179999999999978534e-09,-1.328888270587301967e+00
4.589999999999975257e-09,-1.414444135293647875e+00
5.000000000000000105e-09,-1.499999999999999778e+00
