r[nm],potential[V]
1.080000000000000274e-07,-9.167837241954736316e-02
1.090000000000000231e-07,-9.167837241926771186e-02
1.100000000000000321e-07,-9.167837241898807443e-02
1.110000000000000278e-07,-9.167837241870842313e-02
1.120000000000000235e-07,-9.167837241842877183e-02
1.130000000000000325e-07,-9.167837241814913440e-02
1.140000000000000282e-07,-9.167837241786948310e-02
1.150000000000000371e-07,-9.167837241758984568e-02
1.160000000000000329e-07,-9.167837241731016662e-02
1.170000000000000286e-07,-9.167837241703054307e-02
1.180000000000000375e-07,-9.167837241675089177e-02
1.190000000000000333e-07,-9.167837241647124047e-02
1.200000000000000422e-07,-9.167837241619160304e-02
1.210000000000000379e-07,-9.167837241591195174e-02
1.220000000000000337e-07,-9.167837241563230044e-02
1.230000000000000294e-07,-9.167837241535266302e-02
1.240000000000000251e-07,-9.167837241507302559e-02
1.250000000000000208e-07,-9.167837241479334653e-02
1.260000000000000430e-07,-9.167837241451372299e-02
1.270000000000000387e-07,-9.167837241423407169e-02
1.280000000000000344e-07,-9.167837241395443426e-02
1.290000000000000302e-07,-9.167837241367476908e-02
1.300000000000000259e-07,-9.167837241339513166e-02
1.310000000000000481e-07,-9.167837241311548035e-02
1.320000000000000438e-07,-9.167837241283582905e-02
1.330000000000000395e-07,-9.167837241255619163e-02
1.340000000000000352e-07,-9.167837241227654033e-02
1.350000000000000309e-07,-9.167837241199688902e-02
1.360000000000000267e-07,-9.167837241171725160e-02
1.370000000000000489e-07,-9.167837241143760030e-02
1.380000000000000446e-07,-9.167837241115793512e-02
1.390000000000000403e-07,-9.167837241087831157e-02
1.400000000000000360e-07,-9.167837241059866027e-02
1.410000000000000317e-07,-9.167837241031899509e-02
1.420000000000000275e-07,-9.167837241003935767e-02
1.430000000000000496e-07,-9.167837240975972024e-02
1.440000000000000454e-07,-9.167837240948006894e-02
1.450000000000000411e-07,-9.167837240920041764e-02
1.460000000000000368e-07,-9.167837240892078021e-02
1.470000000000000325e-07,-9.167837240864112891e-02
1.480000000000000282e-07,-9.167837240836147761e-02
1.490000000000000504e-07,-9.167837240808182631e-02
1.500000000000000462e-07,-9.167837240780218888e-02
1.510000000000000419e-07,-9.167837240752253758e-02
1.520000000000000376e-07,-9.167837240724290016e-02
1.530000000000000333e-07,-9.167837240696324885e-02
1.540000000000000290e-07,-9.167837240668358367e-02
1.550000000000000512e-07,-9.167837240640396013e-02
1.560000000000000469e-07,-9.167837240612430882e-02
1.570000000000000427e-07,-9.167837240584467140e-02
1.580000000000000384e-07,-9.167837240556500622e-02
1.590000000000000341e-07,-9.167837240528536880e-02
1.600000000000000563e-07,-9.167837240500571749e-02
1.610000000000000520e-07,-9.167837240472606619e-02
1.620000000000000477e-07,-9.167837240444641489e-02
1.630000000000000434e-07,-9.167837240416677747e-02
1.640000000000000392e-07,-9.167837240388712616e-02
1.650000000000000349e-07,-9.167837240360748874e-02
1.660000000000000571e-07,-9.167837240332783744e-02
1.670000000000000528e-07,-9.167837240304817226e-02
1.680000000000000485e-07,-9.167837240276854871e-02
1.690000000000000442e-07,-9.167837240248889741e-02
1.700000000000000400e-07,-9.167837240220923223e-02
1.710000000000000357e-07,-9.167837240192959480e-02
1.720000000000000579e-07,-9.167837240164995738e-02
1.730000000000000536e-07,-9.167837240137030608e-02
1.740000000000000493e-07,-9.167837240109065478e-02
1.750000000000000450e-07,-9.167837240081100347e-02
1.760000000000000407e-07,-9.167837240053136605e-02
1.770000000000000365e-07,-9.167837240025171475e-02
1.780000000000000586e-07,-9.167837239997206344e-02
1.790000000000000544e-07,-9.167837239969242602e-02
1.800000000000000501e-07,-9.167837239941276084e-02
1.810000000000000458e-07,-9.167837239913313729e-02
1.820000000000000415e-07,-9.167837239885347211e-02
1.830000000000000372e-07,-9.167837239857382081e-02
1.840000000000000594e-07,-9.167837239829418339e-02
1.850000000000000552e-07,-9.167837239801454596e-02
1.860000000000000509e-07,-9.167837239773488078e-02
