z[nm],potential[V]
-1.232739999999999960e-07,3.699414181211358454e-01
-1.224919999999999827e-07,3.699414182364085812e-01
-1.217099999999999960e-07,3.699414183516813170e-01
-1.209280000000000092e-07,3.699414184669541084e-01
-1.201459999999999960e-07,3.699414185822268442e-01
-1.193639999999999828e-07,3.699414186974995800e-01
-1.185819999999999960e-07,3.699414188127723158e-01
-1.177999999999999960e-07,3.699414189280450516e-01
-1.170179999999999961e-07,3.699414190433177874e-01
-1.162359999999999961e-07,3.699414191585905232e-01
-1.154539999999999961e-07,3.699414192738632590e-01
-1.146719999999999961e-07,3.699414193891359948e-01
-1.138899999999999961e-07,3.699414195044087861e-01
-1.131079999999999961e-07,3.699414196196815219e-01
-1.123259999999999961e-07,3.699414197349542577e-01
-1.115439999999999961e-07,3.699414198502269935e-01
-1.107619999999999962e-07,3.699414199654997293e-01
-1.099799999999999962e-07,3.699414200807724651e-01
-1.091979999999999962e-07,3.699414201960452009e-01
-1.084159999999999962e-07,3.699414203113179922e-01
-1.076339999999999962e-07,3.699414204265907280e-01
-1.068519999999999962e-07,3.699414205418634638e-01
-1.060699999999999962e-07,3.699414206571361996e-01
-1.052879999999999962e-07,3.699414207724089909e-01
-1.045059999999999963e-07,3.699414208876817267e-01
-1.037239999999999963e-07,3.699414210029544625e-01
-1.029419999999999963e-07,3.699414211182271428e-01
-1.021599999999999963e-07,3.699414212334999341e-01
-1.013779999999999963e-07,3.699414213487726699e-01
-1.005959999999999963e-07,3.699414214640454057e-01
-9.981399999999999632e-08,3.699414215793181970e-01
-9.903199999999999634e-08,3.699414216945909328e-01
-9.824999999999999635e-08,3.699414218098636686e-01
-9.746799999999999636e-08,3.699414219251364044e-01
-9.668599999999999637e-08,3.699414220404091402e-01
-9.590399999999999638e-08,3.699414221556818760e-01
-9.512199999999999640e-08,3.699414222709546118e-01
-9.433999999999999641e-08,3.699414223862273476e-01
-9.355799999999999642e-08,3.699414225015001390e-01
-9.277599999999999643e-08,3.699414226167728748e-01
-9.199399999999999644e-08,3.699414227320456106e-01
-9.121199999999999646e-08,3.699414228473183464e-01
-9.042999999999999647e-08,3.699414229625910822e-01
-8.964799999999999648e-08,3.699414230778638180e-01
-8.886599999999999649e-08,3.699414231931365538e-01
-8.808399999999999651e-08,3.699414233084092896e-01
