r[nm],potential[V]
5.200000000000001565e-08,1.861303431648043683e-01
5.300000000000001137e-08,1.861303431641639361e-01
5.400000000000001370e-08,1.861303431635235039e-01
5.500000000000001604e-08,1.861303431628830440e-01
5.600000000000001176e-08,1.861303431622426119e-01
5.700000000000001410e-08,1.861303431616021797e-01
5.800000000000001643e-08,1.861303431609617198e-01
5.900000000000001877e-08,1.861303431603212877e-01
6.000000000000002111e-08,1.861303431596808555e-01
6.100000000000001683e-08,1.861303431590404234e-01
6.200000000000001255e-08,1.861303431583999912e-01
6.300000000000002150e-08,1.861303431577595591e-01
6.400000000000001722e-08,1.861303431571190992e-01
6.500000000000001294e-08,1.861303431564786670e-01
6.600000000000002189e-08,1.861303431558382349e-01
6.700000000000001761e-08,1.861303431551978027e-01
6.800000000000001333e-08,1.861303431545573428e-01
6.900000000000002229e-08,1.861303431539169384e-01
7.000000000000001801e-08,1.861303431532765063e-01
7.100000000000001373e-08,1.861303431526360463e-01
7.200000000000002268e-08,1.861303431519956142e-01
7.300000000000001840e-08,1.861303431513551820e-01
7.400000000000001412e-08,1.861303431507147221e-01
7.500000000000002308e-08,1.861303431500743177e-01
7.600000000000001880e-08,1.861303431494338578e-01
7.700000000000001452e-08,1.861303431487933979e-01
7.800000000000002347e-08,1.861303431481530213e-01
7.900000000000001919e-08,1.861303431475125891e-01
8.000000000000002814e-08,1.861303431468721015e-01
8.100000000000002386e-08,1.861303431462316971e-01
8.200000000000001958e-08,1.861303431455912649e-01
8.300000000000002854e-08,1.861303431449508328e-01
8.400000000000002426e-08,1.861303431443103729e-01
8.500000000000001998e-08,1.861303431436699407e-01
8.600000000000002893e-08,1.861303431430295086e-01
8.700000000000002465e-08,1.861303431423890764e-01
8.800000000000002037e-08,1.861303431417486443e-01
8.900000000000002932e-08,1.861303431411082121e-01
9.000000000000002504e-08,1.861303431404677522e-01
9.100000000000002076e-08,1.861303431398273478e-01
9.200000000000002972e-08,1.861303431391868879e-01
9.300000000000002544e-08,1.861303431385464280e-01
9.400000000000002116e-08,1.861303431379060236e-01
9.500000000000003011e-08,1.861303431372655914e-01
9.600000000000002583e-08,1.861303431366251315e-01
9.700000000000002155e-08,1.861303431359847271e-01
9.800000000000003051e-08,1.861303431353442950e-01
9.900000000000002623e-08,1.861303431347038351e-01
1.000000000000000219e-07,1.861303431340634029e-01
1.010000000000000309e-07,1.861303431334229708e-01
1.020000000000000266e-07,1.861303431327825109e-01
1.030000000000000223e-07,1.861303431321420787e-01
1.040000000000000313e-07,1.861303431315016466e-01
1.050000000000000270e-07,1.861303431308612144e-01
1.060000000000000227e-07,1.861303431302207545e-01
1.070000000000000317e-07,1.861303431295803501e-01
1.080000000000000274e-07,1.861303431289399180e-01
1.090000000000000231e-07,1.861303431282994580e-01
1.100000000000000321e-07,1.861303431276590259e-01
1.110000000000000278e-07,1.861303431270185937e-01
1.120000000000000235e-07,1.861303431263781616e-01
1.130000000000000325e-07,1.861303431257377294e-01
1.140000000000000282e-07,1.861303431250972973e-01
1.150000000000000371e-07,1.861303431244568651e-01
1.160000000000000329e-07,1.861303431238164052e-01
1.170000000000000286e-07,1.861303431231759731e-01
1.180000000000000375e-07,1.861303431225355409e-01
1.190000000000000333e-07,1.861303431218950810e-01
1.200000000000000422e-07,1.861303431212546766e-01
1.210000000000000379e-07,1.861303431206142445e-01
1.220000000000000337e-07,1.861303431199737846e-01
1.230000000000000294e-07,1.861303431193333802e-01
1.240000000000000251e-07,1.861303431186929480e-01
1.250000000000000208e-07,1.861303431180524603e-01
1.260000000000000430e-07,1.861303431174120560e-01
1.270000000000000387e-07,1.861303431167716238e-01
1.280000000000000344e-07,1.861303431161311916e-01
1.290000000000000302e-07,1.861303431154907595e-01
1.300000000000000259e-07,1.861303431148503273e-01
1.310000000000000481e-07,1.861303431142098952e-01
1.320000000000000438e-07,1.861303431135694353e-01
1.330000000000000395e-07,1.861303431129290031e-01
1.340000000000000352e-07,1.861303431122885710e-01
1.350000000000000309e-07,1.861303431116481111e-01
1.360000000000000267e-07,1.861303431110077067e-01
1.370000000000000489e-07,1.861303431103672745e-01
1.380000000000000446e-07,1.861303431097268146e-01
1.390000000000000403e-07,1.861303431090863825e-01
1.400000000000000360e-07,1.861303431084459503e-01
1.410000000000000317e-07,1.861303431078054904e-01
1.420000000000000275e-07,1.861303431071650583e-01
1.430000000000000496e-07,1.861303431065246261e-01
1.440000000000000454e-07,1.861303431058841940e-01
1.450000000000000411e-07,1.861303431052437618e-01
1.460000000000000368e-07,1.861303431046033297e-01
1.470000000000000325e-07,1.861303431039628975e-01
1.480000000000000282e-07,1.861303431033224376e-01
1.490000000000000504e-07,1.861303431026820054e-01
1.500000000000000462e-07,1.861303431020415733e-01
1.510000000000000419e-07,1.861303431014011134e-01
1.520000000000000376e-07,1.861303431007607090e-01
1.530000000000000333e-07,1.861303431001202768e-01
1.540000000000000290e-07,1.861303430994798169e-01
1.550000000000000512e-07,1.861303430988394125e-01
1.560000000000000469e-07,1.861303430981989804e-01
1.570000000000000427e-07,1.861303430975585482e-01
1.580000000000000384e-07,1.861303430969180883e-01
1.590000000000000341e-07,1.861303430962776562e-01
1.600000000000000563e-07,1.861303430956372240e-01
1.610000000000000520e-07,1.861303430949967641e-01
1.620000000000000477e-07,1.861303430943563597e-01
1.630000000000000434e-07,1.861303430937159276e-01
1.640000000000000392e-07,1.861303430930754677e-01
1.650000000000000349e-07,1.861303430924350633e-01
1.660000000000000571e-07,1.861303430917946033e-01
1.670000000000000528e-07,1.861303430911541434e-01
1.680000000000000485e-07,1.861303430905137390e-01
1.690000000000000442e-07,1.861303430898733069e-01
1.700000000000000400e-07,1.861303430892328470e-01
1.710000000000000357e-07,1.861303430885924426e-01
1.720000000000000579e-07,1.861303430879520104e-01
1.730000000000000536e-07,1.861303430873115783e-01
1.740000000000000493e-07,1.861303430866711184e-01
1.750000000000000450e-07,1.861303430860306862e-01
1.760000000000000407e-07,1.861303430853902541e-01
1.770000000000000365e-07,1.861303430847497942e-01
1.780000000000000586e-07,1.861303430841093620e-01
1.790000000000000544e-07,1.861303430834689299e-01
1.800000000000000501e-07,1.861303430828284977e-01
1.810000000000000458e-07,1.861303430821880656e-01
1.820000000000000415e-07,1.861303430815476057e-01
1.830000000000000372e-07,1.861303430809071735e-01
1.840000000000000594e-07,1.861303430802667414e-01
1.850000000000000552e-07,1.861303430796263092e-01
1.860000000000000509e-07,1.861303430789858493e-01
1.870000000000000466e-07,1.861303430783454171e-01
1.880000000000000423e-07,1.861303430777050127e-01
1.890000000000000380e-07,1.861303430770645806e-01
1.900000000000000602e-07,1.861303430764241207e-01
1.910000000000000559e-07,1.861303430757836885e-01
1.920000000000000517e-07,1.861303430751432564e-01
1.930000000000000474e-07,1.861303430745027965e-01
1.940000000000000431e-07,1.861303430738623643e-01
1.950000000000000653e-07,1.861303430732219322e-01
1.960000000000000610e-07,1.861303430725814723e-01
1.970000000000000567e-07,1.861303430719410956e-01
1.980000000000000525e-07,1.861303430713006357e-01
1.990000000000000482e-07,1.861303430706601758e-01
2.000000000000000439e-07,1.861303430700197714e-01
2.010000000000000661e-07,1.861303430693793393e-01
2.020000000000000618e-07,1.861303430687388516e-01
2.030000000000000575e-07,1.861303430680984472e-01
2.040000000000000532e-07,1.861303430674580150e-01
2.050000000000000490e-07,1.861303430668175829e-01
2.060000000000000447e-07,1.861303430661771507e-01
2.070000000000000669e-07,1.861303430655367186e-01
2.080000000000000626e-07,1.861303430648962864e-01
2.090000000000000583e-07,1.861303430642558265e-01
2.100000000000000540e-07,1.861303430636154221e-01
2.110000000000000497e-07,1.861303430629749622e-01
2.120000000000000455e-07,1.861303430623345023e-01
2.130000000000000677e-07,1.861303430616940979e-01
2.140000000000000634e-07,1.861303430610536658e-01
2.150000000000000591e-07,1.861303430604132059e-01
2.160000000000000548e-07,1.861303430597728015e-01
2.170000000000000505e-07,1.861303430591323416e-01
2.180000000000000463e-07,1.861303430584919094e-01
2.190000000000000684e-07,1.861303430578514773e-01
2.200000000000000642e-07,1.861303430572110174e-01
2.210000000000000599e-07,1.861303430565705852e-01
2.220000000000000556e-07,1.861303430559301531e-01
2.230000000000000513e-07,1.861303430552897209e-01
2.240000000000000470e-07,1.861303430546492887e-01
2.250000000000000692e-07,1.861303430540088288e-01
2.260000000000000649e-07,1.861303430533684244e-01
2.270000000000000607e-07,1.861303430527279645e-01
2.280000000000000564e-07,1.861303430520875046e-01
2.290000000000000521e-07,1.861303430514471002e-01
2.300000000000000743e-07,1.861303430508066681e-01
2.310000000000000700e-07,1.861303430501662082e-01
2.320000000000000657e-07,1.861303430495258038e-01
2.330000000000000615e-07,1.861303430488853716e-01
2.340000000000000572e-07,1.861303430482449395e-01
2.350000000000000529e-07,1.861303430476044796e-01
2.360000000000000751e-07,1.861303430469640474e-01
2.370000000000000708e-07,1.861303430463236153e-01
2.380000000000000665e-07,1.861303430456831554e-01
2.390000000000000622e-07,1.861303430450427510e-01
2.400000000000000844e-07,1.861303430444023188e-01
2.410000000000000537e-07,1.861303430437618589e-01
2.420000000000000759e-07,1.861303430431214545e-01
2.430000000000000451e-07,1.861303430424809946e-01
2.440000000000000673e-07,1.861303430418405347e-01
2.450000000000000895e-07,1.861303430412001303e-01
2.460000000000000587e-07,1.861303430405596981e-01
2.470000000000000809e-07,1.861303430399192382e-01
2.480000000000000502e-07,1.861303430392788338e-01
2.490000000000000724e-07,1.861303430386384017e-01
2.500000000000000416e-07,1.861303430379979695e-01
2.510000000000000638e-07,1.861303430373575096e-01
2.520000000000000860e-07,1.861303430367170775e-01
2.530000000000000553e-07,1.861303430360766453e-01
2.540000000000000774e-07,1.861303430354361854e-01
2.550000000000000467e-07,1.861303430347957810e-01
2.560000000000000689e-07,1.861303430341553211e-01
2.570000000000000911e-07,1.861303430335148890e-01
2.580000000000000603e-07,1.861303430328744568e-01
2.590000000000000825e-07,1.861303430322340247e-01
2.600000000000000518e-07,1.861303430315935648e-01
2.610000000000000740e-07,1.861303430309531326e-01
2.620000000000000961e-07,1.861303430303127004e-01
2.630000000000000654e-07,1.861303430296722683e-01
2.640000000000000876e-07,1.861303430290318361e-01
2.650000000000000568e-07,1.861303430283914040e-01
2.660000000000000790e-07,1.861303430277509718e-01
2.670000000000000483e-07,1.861303430271105119e-01
2.680000000000000705e-07,1.861303430264700798e-01
2.690000000000000926e-07,1.861303430258296476e-01
2.700000000000000619e-07,1.861303430251891877e-01
2.710000000000000841e-07,1.861303430245487833e-01
2.720000000000000533e-07,1.861303430239083512e-01
2.730000000000000755e-07,1.861303430232678913e-01
2.740000000000000977e-07,1.861303430226274869e-01
2.750000000000000670e-07,1.861303430219870547e-01
2.760000000000000892e-07,1.861303430213465671e-01
2.770000000000000584e-07,1.861303430207061627e-01
2.780000000000000806e-07,1.861303430200657305e-01
2.790000000000000498e-07,1.861303430194252984e-01
2.800000000000000720e-07,1.861303430187848662e-01
2.810000000000000942e-07,1.861303430181444341e-01
2.820000000000000635e-07,1.861303430175040019e-01
2.830000000000000857e-07,1.861303430168635420e-01
2.840000000000000549e-07,1.861303430162231098e-01
2.850000000000000771e-07,1.861303430155826777e-01
2.860000000000000993e-07,1.861303430149422178e-01
2.870000000000000685e-07,1.861303430143018134e-01
2.880000000000000907e-07,1.861303430136613535e-01
2.890000000000000600e-07,1.861303430130209213e-01
2.900000000000000822e-07,1.861303430123805169e-01
2.910000000000001044e-07,1.861303430117400848e-01
2.920000000000000736e-07,1.861303430110995971e-01
2.930000000000000958e-07,1.861303430104591927e-01
2.940000000000000650e-07,1.861303430098187606e-01
2.950000000000000872e-07,1.861303430091783284e-01
2.960000000000000565e-07,1.861303430085378685e-01
2.970000000000000787e-07,1.861303430078974364e-01
2.980000000000001009e-07,1.861303430072570042e-01
2.990000000000000701e-07,1.861303430066165443e-01
3.000000000000000923e-07,1.861303430059761121e-01
3.010000000000000616e-07,1.861303430053356800e-01
3.020000000000000837e-07,1.861303430046952478e-01
3.030000000000001059e-07,1.861303430040548157e-01
3.040000000000000752e-07,1.861303430034143558e-01
3.050000000000000974e-07,1.861303430027739236e-01
3.060000000000000666e-07,1.861303430021334915e-01
3.070000000000000888e-07,1.861303430014930871e-01
3.080000000000000581e-07,1.861303430008526549e-01
3.090000000000000802e-07,1.861303430002121950e-01
3.100000000000001024e-07,1.861303429995717629e-01
3.110000000000000717e-07,1.861303429989313307e-01
3.120000000000000939e-07,1.861303429982908708e-01
3.130000000000000631e-07,1.861303429976504387e-01
3.140000000000000853e-07,1.861303429970100065e-01
3.150000000000001075e-07,1.861303429963695466e-01
3.160000000000000768e-07,1.861303429957291700e-01
3.170000000000000989e-07,1.861303429950887101e-01
3.180000000000000682e-07,1.861303429944482501e-01
3.190000000000000904e-07,1.861303429938078458e-01
3.200000000000001126e-07,1.861303429931674136e-01
3.210000000000000818e-07,1.861303429925269259e-01
3.220000000000001040e-07,1.861303429918865215e-01
3.230000000000000733e-07,1.861303429912460894e-01
3.240000000000000955e-07,1.861303429906056572e-01
3.250000000000000647e-07,1.861303429899652251e-01
3.260000000000000869e-07,1.861303429893247929e-01
3.270000000000001091e-07,1.861303429886843608e-01
3.280000000000000783e-07,1.861303429880439009e-01
3.290000000000001005e-07,1.861303429874034687e-01
3.300000000000000698e-07,1.861303429867630366e-01
3.310000000000000920e-07,1.861303429861225767e-01
3.320000000000001141e-07,1.861303429854821723e-01
3.330000000000000834e-07,1.861303429848417401e-01
3.340000000000001056e-07,1.861303429842012802e-01
3.350000000000000748e-07,1.861303429835608481e-01
3.360000000000000970e-07,1.861303429829204159e-01
3.370000000000000663e-07,1.861303429822799560e-01
3.380000000000000885e-07,1.861303429816395516e-01
3.390000000000001107e-07,1.861303429809990917e-01
3.400000000000000799e-07,1.861303429803586595e-01
3.410000000000001021e-07,1.861303429797182274e-01
3.420000000000000713e-07,1.861303429790777952e-01
3.430000000000000935e-07,1.861303429784373631e-01
3.440000000000001157e-07,1.861303429777969032e-01
3.450000000000000850e-07,1.861303429771564710e-01
3.460000000000001072e-07,1.861303429765160389e-01
3.470000000000000764e-07,1.861303429758755790e-01
3.480000000000000986e-07,1.861303429752351746e-01
3.490000000000000679e-07,1.861303429745947424e-01
3.500000000000000900e-07,1.861303429739542825e-01
3.510000000000001122e-07,1.861303429733138781e-01
3.520000000000000815e-07,1.861303429726734460e-01
3.530000000000001037e-07,1.861303429720329583e-01
3.540000000000000729e-07,1.861303429713925539e-01
3.550000000000000951e-07,1.861303429707521218e-01
3.560000000000001173e-07,1.861303429701116896e-01
3.570000000000000865e-07,1.861303429694712297e-01
3.580000000000001087e-07,1.861303429688308253e-01
3.590000000000000780e-07,1.861303429681903931e-01
3.600000000000001002e-07,1.861303429675499332e-01
3.610000000000001224e-07,1.861303429669095288e-01
3.620000000000000916e-07,1.861303429662690689e-01
3.630000000000001138e-07,1.861303429656286090e-01
3.640000000000000831e-07,1.861303429649882046e-01
3.650000000000001052e-07,1.861303429643477725e-01
3.660000000000000745e-07,1.861303429637073126e-01
3.670000000000000967e-07,1.861303429630669082e-01
3.680000000000001189e-07,1.861303429624264760e-01
3.690000000000000881e-07,1.861303429617860439e-01
3.700000000000001103e-07,1.861303429611455840e-01
3.710000000000000796e-07,1.861303429605051518e-01
3.720000000000001018e-07,1.861303429598647197e-01
3.730000000000001239e-07,1.861303429592242598e-01
3.740000000000000932e-07,1.861303429585838276e-01
3.750000000000001154e-07,1.861303429579433955e-01
3.760000000000000846e-07,1.861303429573029633e-01
3.770000000000001068e-07,1.861303429566625312e-01
3.780000000000000761e-07,1.861303429560220712e-01
3.790000000000000983e-07,1.861303429553816391e-01
3.800000000000001204e-07,1.861303429547412069e-01
3.810000000000000897e-07,1.861303429541007748e-01
3.820000000000001119e-07,1.861303429534603149e-01
3.830000000000000811e-07,1.861303429528199105e-01
3.840000000000001033e-07,1.861303429521794783e-01
3.850000000000001255e-07,1.861303429515390462e-01
3.860000000000000948e-07,1.861303429508985863e-01
3.870000000000001170e-07,1.861303429502581541e-01
3.880000000000000862e-07,1.861303429496177220e-01
3.890000000000001084e-07,1.861303429489772621e-01
3.900000000000001306e-07,1.861303429483368577e-01
3.910000000000000998e-07,1.861303429476964255e-01
3.920000000000001220e-07,1.861303429470559656e-01
3.930000000000000913e-07,1.861303429464155612e-01
3.940000000000001135e-07,1.861303429457751013e-01
3.950000000000000827e-07,1.861303429451346414e-01
3.960000000000001049e-07,1.861303429444942370e-01
3.970000000000001271e-07,1.861303429438538048e-01
3.980000000000000963e-07,1.861303429432133172e-01
3.990000000000001185e-07,1.861303429425729405e-01
4.000000000000000878e-07,1.861303429419325084e-01
4.010000000000001100e-07,1.861303429412920762e-01
4.020000000000001322e-07,1.861303429406516163e-01
4.030000000000001014e-07,1.861303429400111842e-01
4.040000000000001236e-07,1.861303429393707520e-01
4.050000000000000928e-07,1.861303429387302921e-01
4.060000000000001150e-07,1.861303429380898600e-01
4.070000000000000843e-07,1.861303429374494278e-01
4.080000000000001065e-07,1.861303429368089957e-01
4.090000000000001287e-07,1.861303429361685913e-01
4.100000000000000979e-07,1.861303429355281314e-01
4.110000000000001201e-07,1.861303429348876715e-01
4.120000000000000894e-07,1.861303429342472671e-01
4.130000000000001115e-07,1.861303429336068349e-01
4.140000000000001337e-07,1.861303429329663750e-01
4.150000000000001030e-07,1.861303429323259429e-01
4.160000000000001252e-07,1.861303429316855107e-01
4.170000000000000944e-07,1.861303429310450785e-01
4.180000000000001166e-07,1.861303429304046186e-01
4.190000000000001388e-07,1.861303429297641865e-01
4.200000000000001080e-07,1.861303429291237543e-01
4.210000000000001302e-07,1.861303429284832944e-01
4.220000000000000995e-07,1.861303429278428900e-01
4.230000000000001217e-07,1.861303429272024301e-01
4.240000000000000909e-07,1.861303429265619980e-01
4.250000000000001131e-07,1.861303429259215658e-01
4.260000000000001353e-07,1.861303429252811614e-01
4.270000000000001046e-07,1.861303429246406738e-01
4.280000000000001267e-07,1.861303429240002694e-01
4.290000000000000960e-07,1.861303429233598372e-01
4.300000000000001182e-07,1.861303429227194051e-01
4.310000000000001404e-07,1.861303429220789452e-01
4.320000000000001096e-07,1.861303429214385130e-01
4.330000000000001318e-07,1.861303429207980809e-01
4.340000000000001011e-07,1.861303429201576209e-01
4.350000000000001233e-07,1.861303429195172165e-01
4.360000000000000925e-07,1.861303429188767844e-01
4.370000000000001147e-07,1.861303429182363245e-01
4.380000000000001369e-07,1.861303429175959201e-01
4.390000000000001061e-07,1.861303429169554602e-01
4.400000000000001283e-07,1.861303429163150003e-01
4.410000000000000976e-07,1.861303429156745959e-01
4.420000000000001198e-07,1.861303429150341637e-01
4.430000000000001419e-07,1.861303429143937038e-01
4.440000000000001112e-07,1.861303429137532994e-01
4.450000000000001334e-07,1.861303429131128673e-01
4.460000000000001026e-07,1.861303429124724351e-01
4.470000000000001248e-07,1.861303429118319752e-01
4.480000000000000941e-07,1.861303429111915431e-01
4.490000000000001163e-07,1.861303429105511109e-01
4.500000000000001385e-07,1.861303429099106510e-01
4.510000000000001077e-07,1.861303429092702466e-01
4.520000000000001299e-07,1.861303429086298145e-01
4.530000000000000991e-07,1.861303429079893546e-01
4.540000000000001213e-07,1.861303429073489224e-01
4.550000000000001435e-07,1.861303429067084902e-01
4.560000000000001128e-07,1.861303429060680303e-01
4.570000000000001350e-07,1.861303429054275982e-01
4.580000000000001042e-07,1.861303429047871660e-01
4.590000000000001264e-07,1.861303429041467339e-01
4.600000000000001486e-07,1.861303429035063017e-01
4.610000000000001178e-07,1.861303429028658696e-01
4.620000000000001400e-07,1.861303429022254374e-01
4.630000000000001093e-07,1.861303429015849775e-01
4.640000000000001315e-07,1.861303429009445454e-01
4.650000000000001007e-07,1.861303429003041132e-01
4.660000000000001229e-07,1.861303428996636533e-01
4.670000000000001451e-07,1.861303428990232489e-01
4.680000000000001143e-07,1.861303428983828168e-01
4.690000000000001365e-07,1.861303428977423569e-01
4.700000000000001058e-07,1.861303428971019525e-01
4.710000000000001280e-07,1.861303428964615203e-01
4.720000000000001502e-07,1.861303428958210326e-01
4.730000000000001194e-07,1.861303428951806282e-01
4.740000000000001416e-07,1.861303428945401961e-01
4.750000000000001109e-07,1.861303428938997639e-01
4.760000000000001330e-07,1.861303428932593318e-01
4.770000000000001552e-07,1.861303428926188996e-01
4.780000000000001245e-07,1.861303428919784675e-01
4.790000000000000937e-07,1.861303428913380076e-01
4.800000000000001689e-07,1.861303428906975754e-01
4.810000000000001381e-07,1.861303428900571433e-01
4.820000000000001074e-07,1.861303428894166834e-01
4.830000000000001825e-07,1.861303428887762790e-01
4.840000000000001517e-07,1.861303428881358468e-01
4.850000000000001210e-07,1.861303428874953869e-01
4.860000000000000902e-07,1.861303428868549825e-01
4.870000000000001654e-07,1.861303428862145504e-01
4.880000000000001346e-07,1.861303428855740627e-01
4.890000000000001039e-07,1.861303428849336583e-01
4.900000000000001790e-07,1.861303428842932262e-01
4.910000000000001482e-07,1.861303428836527940e-01
4.920000000000001175e-07,1.861303428830123619e-01
4.930000000000000867e-07,1.861303428823719019e-01
4.940000000000001619e-07,1.861303428817314698e-01
4.950000000000001311e-07,1.861303428810910376e-01
4.960000000000001004e-07,1.861303428804505777e-01
4.970000000000001755e-07,1.861303428798101456e-01
4.980000000000001448e-07,1.861303428791697134e-01
4.990000000000001140e-07,1.861303428785292813e-01
5.000000000000000833e-07,1.861303428778888491e-01
