r[m],potential[V]
5.100000000000001993e-08,8.043534145104742905e-02
5.200000000000001565e-08,7.968701201552137736e-02
5.300000000000001798e-08,7.898043305121280055e-02
5.400000000000002032e-08,7.828083169395930185e-02
5.500000000000001604e-08,7.762311973071465976e-02
5.600000000000001838e-08,7.697783245706137090e-02
5.700000000000002071e-08,7.634864035951718919e-02
5.800000000000001643e-08,7.573455754134796047e-02
5.900000000000001877e-08,7.513783840608959097e-02
6.000000000000002111e-08,7.455908332379798664e-02
6.100000000000001683e-08,7.398979923005609416e-02
6.200000000000001255e-08,7.345529838163598890e-02
6.300000000000002150e-08,7.292747033163898829e-02
6.400000000000001722e-08,7.242448032033162175e-02
6.500000000000001294e-08,7.192570689269442430e-02
6.600000000000002189e-08,7.145006709379968235e-02
6.700000000000001761e-08,7.097442729490491264e-02
6.800000000000001333e-08,7.053722162969244813e-02
6.900000000000002229e-08,7.010281923440558893e-02
7.000000000000001801e-08,6.968634929337645667e-02
7.100000000000001373e-08,6.927399963727463861e-02
7.200000000000002268e-08,6.886823572400595228e-02
7.300000000000001840e-08,6.847695047606677798e-02
7.400000000000001412e-08,6.808566522812763144e-02
7.500000000000002308e-08,6.772106237711193744e-02
7.600000000000001880e-08,6.735908157522997597e-02
7.700000000000001452e-08,6.702326063564027769e-02
7.800000000000002347e-08,6.669067111605846143e-02
7.900000000000001919e-08,6.636630412158964210e-02
8.000000000000001491e-08,6.604713769811473845e-02
8.100000000000002386e-08,6.573621412280926390e-02
8.200000000000001958e-08,6.543178796359890026e-02
8.300000000000001530e-08,6.513157556581794516e-02
8.400000000000002426e-08,6.484558971607608246e-02
8.500000000000001998e-08,6.456062020817909808e-02
8.600000000000001570e-08,6.429300144800893790e-02
8.700000000000002465e-08,6.402538268783876385e-02
8.800000000000002037e-08,6.377169455579462243e-02
8.900000000000001609e-08,6.351977227206234700e-02
9.000000000000002504e-08,6.327612461559238566e-02
9.100000000000002076e-08,6.303487109168515179e-02
9.200000000000001648e-08,6.279958694505947958e-02
9.300000000000002544e-08,6.256925649379414811e-02
9.400000000000002116e-08,6.234199798901735035e-02
9.500000000000001688e-08,6.212559202264273522e-02
9.600000000000003907e-08,6.191183103352398270e-02
9.700000000000003479e-08,6.170829696328832686e-02
9.800000000000003051e-08,6.150476289305267102e-02
9.900000000000003946e-08,6.131256877650460846e-02
1.000000000000000352e-07,6.112108728178068662e-02
1.010000000000000309e-07,6.093213285739552953e-02
1.020000000000000399e-07,6.074357459931280234e-02
1.030000000000000356e-07,6.055823867617103617e-02
1.040000000000000313e-07,6.037455437633326011e-02
1.050000000000000402e-07,6.019824258604557221e-02
1.060000000000000360e-07,6.002574771084003002e-02
1.070000000000000317e-07,5.985896802000864603e-02
1.080000000000000406e-07,5.969761039775678402e-02
1.090000000000000364e-07,5.953974198734870993e-02
1.100000000000000321e-07,5.938758730301101074e-02
1.110000000000000410e-07,5.923563482424031024e-02
1.120000000000000368e-07,5.908465471966661831e-02
1.130000000000000325e-07,5.893427523662617823e-02
1.140000000000000414e-07,5.878933758710978841e-02
1.150000000000000371e-07,5.864507887262326857e-02
1.160000000000000329e-07,5.850712981086649001e-02
1.170000000000000418e-07,5.836918074910969062e-02
1.180000000000000375e-07,5.823927166217443552e-02
1.190000000000000333e-07,5.811111748760255935e-02
1.200000000000000422e-07,5.798658895142246722e-02
1.210000000000000379e-07,5.786571122729258082e-02
1.220000000000000337e-07,5.774568389016256076e-02
1.230000000000000294e-07,5.762678969047763111e-02
1.240000000000000251e-07,5.750813670275500833e-02
1.250000000000000473e-07,5.739170316796403382e-02
1.260000000000000430e-07,5.727526963317305930e-02
1.270000000000000387e-07,5.716664417421547101e-02
1.280000000000000344e-07,5.705850792598087667e-02
1.290000000000000302e-07,5.695247316285012573e-02
1.300000000000000259e-07,5.684711291394709681e-02
1.310000000000000481e-07,5.674166863822256712e-02
1.320000000000000438e-07,5.663618132600642396e-02
1.330000000000000395e-07,5.653363937337749917e-02
1.340000000000000352e-07,5.643523205717114466e-02
1.350000000000000309e-07,5.633730635862955333e-02
1.360000000000000267e-07,5.624342895307908596e-02
1.370000000000000489e-07,5.614982868796663390e-02
1.380000000000000446e-07,5.605964630896051459e-02
1.390000000000000403e-07,5.596946392995439529e-02
1.400000000000000360e-07,5.588081057679331054e-02
1.410000000000000317e-07,5.579247802282906454e-02
1.420000000000000275e-07,5.570634559730358593e-02
1.430000000000000496e-07,5.562101051066806884e-02
1.440000000000000454e-07,5.553674082372671988e-02
1.450000000000000411e-07,5.545335402908285749e-02
1.460000000000000368e-07,5.537244558025231078e-02
1.470000000000000325e-07,5.529360966070287486e-02
1.480000000000000282e-07,5.521480296454046172e-02
1.490000000000000504e-07,5.513604341042049189e-02
1.500000000000000462e-07,5.505726616640659044e-02
1.510000000000000419e-07,5.497843981910733452e-02
1.520000000000000376e-07,5.490001397222703944e-02
1.530000000000000333e-07,5.483079877639299160e-02
1.540000000000000290e-07,5.476158358055893682e-02
1.550000000000000512e-07,5.469270159156349592e-02
1.560000000000000469e-07,5.462382464073434196e-02
1.570000000000000427e-07,5.455287419362322976e-02
1.580000000000000384e-07,5.448087317011007791e-02
1.590000000000000341e-07,5.441233232474199794e-02
1.600000000000000298e-07,5.434574415539301234e-02
1.610000000000000255e-07,5.428252278543493209e-02
1.620000000000000477e-07,5.422470289533488919e-02
1.630000000000000434e-07,5.416620736495097316e-02
1.640000000000000392e-07,5.410612208212006030e-02
1.650000000000000349e-07,5.404603679928912663e-02
1.660000000000000306e-07,5.398582771332287311e-02
1.670000000000000263e-07,5.392561447469493979e-02
1.680000000000000485e-07,5.386587330562354198e-02
1.690000000000000442e-07,5.380623106518288984e-02
1.700000000000000400e-07,5.374881094114637020e-02
1.710000000000000357e-07,5.369271535771028003e-02
1.720000000000000314e-07,5.363788575500038486e-02
1.730000000000000271e-07,5.358410456363445207e-02
1.740000000000000493e-07,5.353044154376842417e-02
1.750000000000000450e-07,5.347707421894330737e-02
1.760000000000000407e-07,5.342370689411817669e-02
1.770000000000000365e-07,5.337193864179332753e-02
1.780000000000000322e-07,5.332018324590191011e-02
1.790000000000000279e-07,5.326976077530600623e-02
1.800000000000000501e-07,5.321941659527674312e-02
1.810000000000000458e-07,5.316956649723927203e-02
1.820000000000000415e-07,5.311991597653174801e-02
1.830000000000000372e-07,5.307195500280656453e-02
1.840000000000000330e-07,5.302510399429644083e-02
1.850000000000000287e-07,5.297923538516095127e-02
1.860000000000000509e-07,5.293465559697738826e-02
1.870000000000000466e-07,5.288988112448777396e-02
1.880000000000000423e-07,5.284484888869438179e-02
1.890000000000000380e-07,5.280076809058473902e-02
1.900000000000000338e-07,5.275950844894713304e-02
1.910000000000000295e-07,5.271770237099247802e-02
1.920000000000000781e-07,5.267281314224780964e-02
1.930000000000000739e-07,5.262792391350314819e-02
1.940000000000000696e-07,5.258386428518937311e-02
1.950000000000000653e-07,5.253988551530620194e-02
1.960000000000000610e-07,5.249697343524419024e-02
1.970000000000000567e-07,5.245613893267363215e-02
1.980000000000000789e-07,5.241557145891193037e-02
1.990000000000000746e-07,5.237714618821085605e-02
2.000000000000000704e-07,5.233872091750976785e-02
2.010000000000000661e-07,5.230265681305277387e-02
2.020000000000000618e-07,5.226659686860716386e-02
2.030000000000000575e-07,5.223054181907500759e-02
2.040000000000000797e-07,5.219448776434652826e-02
2.050000000000000754e-07,5.215859812401199558e-02
2.060000000000000711e-07,5.212279423062631672e-02
2.070000000000000669e-07,5.208825525075804624e-02
2.080000000000000626e-07,5.205632509915306128e-02
2.090000000000000583e-07,5.202356814542636460e-02
2.100000000000000805e-07,5.198861897269534821e-02
2.110000000000000762e-07,5.195366979996433876e-02
2.120000000000000719e-07,5.191673592646643687e-02
2.130000000000000677e-07,5.187979483148578291e-02
2.140000000000000634e-07,5.184732736325545904e-02
2.150000000000000591e-07,5.181497357893389416e-02
2.160000000000000813e-07,5.178271112060070513e-02
2.170000000000000770e-07,5.175049903248427757e-02
2.180000000000000727e-07,5.171841776148438513e-02
2.190000000000000684e-07,5.168650356446684996e-02
2.200000000000000642e-07,5.165535047946018948e-02
2.210000000000000599e-07,5.162594396741460034e-02
2.220000000000000821e-07,5.159643152245431408e-02
2.230000000000000778e-07,5.156636045113095757e-02
2.240000000000000735e-07,5.153628937980760105e-02
2.250000000000000692e-07,5.150713835882131386e-02
2.260000000000000649e-07,5.147802318000321842e-02
2.270000000000000607e-07,5.145145024897219282e-02
2.280000000000000829e-07,5.142522509673187747e-02
2.290000000000000786e-07,5.140028546591338121e-02
2.300000000000000743e-07,5.137552544348437944e-02
2.310000000000000700e-07,5.134965340336990203e-02
2.320000000000000657e-07,5.132307393978763344e-02
2.330000000000000615e-07,5.129549229168623575e-02
2.340000000000000836e-07,5.126723601017237758e-02
2.350000000000000794e-07,5.124014195426890989e-02
2.360000000000000751e-07,5.121551557738754368e-02
2.370000000000000708e-07,5.119073340014015233e-02
2.380000000000000665e-07,5.116561697652884100e-02
2.390000000000000622e-07,5.113984220605463649e-02
2.400000000000000844e-07,5.111208774232415403e-02
2.410000000000000537e-07,5.108433327859366463e-02
2.420000000000000759e-07,5.106159054995707686e-02
2.430000000000000981e-07,5.103942884529185514e-02
2.440000000000000673e-07,5.101936783475648912e-02
2.450000000000000895e-07,5.100013678776819936e-02
2.460000000000000587e-07,5.097803290671466814e-02
2.470000000000000809e-07,5.095334799921721197e-02
2.480000000000000502e-07,5.092871251282087008e-02
2.490000000000000724e-07,5.090427968396694924e-02
2.500000000000000946e-07,5.088067863652982054e-02
2.510000000000000638e-07,5.086145848200109704e-02
2.520000000000000860e-07,5.084223832747237354e-02
2.530000000000000553e-07,5.082102870415496770e-02
2.540000000000000774e-07,5.079955311898422948e-02
2.550000000000000467e-07,5.077812090772319126e-02
2.560000000000000689e-07,5.075669666862126644e-02
2.570000000000000911e-07,5.073703239868045806e-02
2.580000000000000603e-07,5.071903196681702697e-02
2.590000000000000825e-07,5.069991060790269427e-02
2.600000000000000518e-07,5.067845956465814178e-02
2.610000000000000740e-07,5.065695341471321278e-02
2.620000000000000961e-07,5.063518389230566713e-02
2.630000000000000654e-07,5.061362815670825827e-02
2.640000000000000876e-07,5.059659807866708631e-02
2.650000000000000568e-07,5.057956800062592129e-02
2.660000000000000790e-07,5.056032969143842842e-02
2.670000000000000483e-07,5.054064556263680036e-02
2.680000000000000705e-07,5.052171571764314806e-02
2.690000000000000926e-07,5.050301710775501052e-02
2.700000000000000619e-07,5.048717605795927099e-02
2.710000000000000841e-07,5.047222204267242524e-02
2.720000000000000533e-07,5.045580340237659778e-02
2.730000000000000755e-07,5.043783343646373457e-02
2.740000000000000977e-07,5.042011133226086822e-02
2.750000000000000670e-07,5.040266828814140426e-02
2.760000000000000892e-07,5.038576231898404811e-02
2.770000000000000584e-07,5.037092788496499995e-02
2.780000000000000806e-07,5.035634851511397447e-02
2.790000000000000498e-07,5.034372754866709571e-02
2.800000000000000720e-07,5.033110658222023082e-02
2.810000000000000942e-07,5.031491395788748738e-02
2.820000000000000635e-07,5.029824461782238937e-02
2.830000000000000857e-07,5.028094133684170991e-02
2.840000000000000549e-07,5.026341215845044758e-02
2.850000000000000771e-07,5.024741771153827530e-02
2.860000000000000993e-07,5.023243578717415114e-02
2.870000000000000685e-07,5.021816908654590933e-02
2.880000000000000907e-07,5.020499204589666531e-02
2.890000000000000600e-07,5.019179803521672811e-02
2.900000000000000822e-07,5.017836219963020539e-02
2.910000000000000514e-07,5.016478626885828573e-02
2.920000000000000736e-07,5.014825603238079466e-02
2.930000000000000958e-07,5.013172579590328970e-02
2.940000000000000650e-07,5.011796979550233594e-02
2.950000000000000872e-07,5.010505286145465476e-02
2.960000000000000565e-07,5.009280765090154408e-02
2.970000000000000787e-07,5.008083116927230377e-02
2.980000000000001009e-07,5.006852260934591820e-02
2.990000000000000701e-07,5.005568034302589064e-02
3.000000000000000923e-07,5.004310602063724578e-02
3.010000000000000616e-07,5.003153632333424972e-02
3.020000000000000837e-07,5.001993349312112286e-02
3.030000000000000530e-07,5.000758510968384557e-02
3.040000000000000752e-07,4.999523672624655440e-02
3.050000000000000974e-07,4.997991776950586051e-02
3.060000000000000666e-07,4.996437801015045366e-02
3.070000000000000888e-07,4.995053773833273147e-02
3.080000000000000581e-07,4.993742048214373092e-02
3.090000000000000802e-07,4.992536186460744957e-02
3.100000000000001024e-07,4.991387060191253972e-02
3.110000000000000717e-07,4.990193393692161916e-02
3.120000000000000939e-07,4.988975619448351301e-02
3.130000000000000631e-07,4.987820538925843289e-02
3.140000000000000853e-07,4.986771599797789473e-02
3.150000000000000546e-07,4.985702021422828978e-02
3.160000000000000768e-07,4.984592363377493562e-02
3.170000000000000989e-07,4.983444908134004175e-02
3.180000000000000682e-07,4.981922572854029230e-02
3.190000000000000904e-07,4.980449419638557917e-02
3.200000000000000596e-07,4.979477594486462350e-02
3.210000000000000818e-07,4.978505769334366782e-02
3.220000000000000511e-07,4.977549904148533683e-02
3.230000000000000733e-07,4.976594223052902694e-02
3.240000000000000955e-07,4.975542387036278186e-02
3.250000000000000647e-07,4.974467937252190219e-02
3.260000000000000869e-07,4.973565792903337363e-02
3.270000000000000561e-07,4.972757415248173912e-02
3.280000000000000783e-07,4.971951050231875752e-02
3.290000000000001005e-07,4.971162038878371853e-02
3.300000000000000698e-07,4.970373027524868648e-02
3.310000000000000920e-07,4.969477582773297597e-02
3.320000000000000612e-07,4.968550325285119723e-02
3.330000000000000834e-07,4.967536252362563659e-02
3.340000000000000526e-07,4.966490820929925221e-02
3.350000000000000748e-07,4.965697774538588294e-02
3.360000000000000970e-07,4.965167264848694556e-02
3.370000000000000663e-07,4.964513388780579517e-02
3.380000000000000885e-07,4.963669474723312464e-02
3.390000000000000577e-07,4.962823310141220579e-02
3.400000000000000799e-07,4.961943636658412704e-02
3.410000000000001021e-07,4.961063963175604136e-02
3.420000000000000713e-07,4.960433796598997386e-02
3.430000000000000935e-07,4.959821572679062179e-02
3.440000000000000628e-07,4.959139877360998344e-02
3.450000000000000850e-07,4.958431422980224407e-02
3.460000000000000542e-07,4.957456804532200251e-02
3.470000000000000764e-07,4.956340855023329967e-02
3.480000000000000986e-07,4.955265935431545088e-02
3.490000000000000679e-07,4.954257698758266631e-02
3.500000000000000900e-07,4.953395215517625294e-02
3.510000000000000593e-07,4.952777288417310741e-02
3.520000000000000815e-07,4.952132796014957483e-02
3.530000000000001037e-07,4.951441137850488838e-02
3.540000000000000729e-07,4.950739487820785684e-02
3.550000000000000951e-07,4.949941180931670404e-02
3.560000000000000644e-07,4.949144819486132191e-02
3.570000000000000865e-07,4.948447353753264444e-02
3.580000000000000558e-07,4.947749888020397391e-02
3.590000000000000780e-07,4.946977482962524458e-02
3.600000000000001002e-07,4.946187948370096843e-02
3.610000000000000694e-07,4.945497079006711677e-02
3.620000000000000916e-07,4.944829098598097633e-02
3.630000000000000609e-07,4.944422240469162344e-02
3.640000000000000831e-07,4.944145176552255938e-02
3.650000000000001052e-07,4.943791420296165390e-02
3.660000000000000745e-07,4.943258852464119113e-02
3.670000000000000967e-07,4.942708613426719660e-02
3.680000000000000659e-07,4.942092123772122425e-02
3.690000000000000881e-07,4.941475634117524496e-02
3.700000000000000574e-07,4.940841246393211372e-02
3.710000000000000796e-07,4.940205820346626336e-02
3.720000000000001018e-07,4.939711328960199460e-02
3.730000000000000710e-07,4.939290877320546419e-02
3.740000000000000932e-07,4.938668403937489237e-02
3.750000000000000624e-07,4.937913567822777711e-02
3.760000000000000846e-07,4.937092814611539898e-02
3.770000000000000539e-07,4.936162595821887156e-02
3.780000000000000761e-07,4.935328225169422628e-02
3.790000000000000983e-07,4.934762237154859121e-02
3.800000000000000675e-07,4.934196249140296309e-02
3.810000000000000897e-07,4.933730192287492239e-02
3.820000000000000589e-07,4.933271374329908920e-02
3.830000000000000811e-07,4.932743235933185338e-02
3.840000000000001563e-07,4.932199738006791401e-02
3.850000000000001255e-07,4.931740230953375603e-02
3.860000000000001477e-07,4.931338742326078078e-02
3.870000000000001170e-07,4.930834454418656088e-02
3.880000000000001391e-07,4.930242199640949563e-02
3.890000000000001613e-07,4.929582322382621007e-02
3.900000000000001306e-07,4.928731360454918081e-02
3.910000000000001528e-07,4.928021910987107068e-02
3.920000000000001220e-07,4.927717044440074745e-02
3.930000000000001442e-07,4.927457928645552487e-02
3.940000000000001135e-07,4.927352135101589758e-02
3.950000000000001357e-07,4.927246341557627030e-02
3.960000000000001578e-07,4.926840428022059154e-02
3.970000000000001271e-07,4.926428200170696742e-02
3.980000000000001493e-07,4.925786378618578210e-02
3.990000000000001185e-07,4.925115835257802555e-02
4.000000000000001407e-07,4.924455302934336448e-02
4.010000000000001629e-07,4.923799068140366497e-02
4.020000000000001322e-07,4.923307599355075670e-02
4.030000000000001543e-07,4.922968660034902216e-02
4.040000000000001236e-07,4.922773493864023020e-02
4.050000000000001458e-07,4.922816916690941208e-02
4.060000000000001150e-07,4.922803759310203503e-02
4.070000000000001372e-07,4.922483777306613240e-02
4.080000000000001594e-07,4.922156734734046968e-02
4.090000000000001287e-07,4.921763413081776256e-02
4.100000000000001509e-07,4.921370091429505544e-02
4.110000000000001201e-07,4.921067002833510312e-02
4.120000000000001423e-07,4.920784439142136812e-02
4.130000000000001645e-07,4.920445604520701233e-02
4.140000000000001337e-07,4.920059084286421136e-02
4.150000000000001559e-07,4.919583967584164469e-02
4.160000000000001252e-07,4.919010408317037869e-02
4.170000000000001474e-07,4.918545649534421943e-02
4.180000000000001166e-07,4.918388070612537966e-02
4.190000000000001388e-07,4.918233724771483434e-02
4.200000000000001610e-07,4.918100514973722248e-02
4.210000000000001302e-07,4.917967305175961062e-02
4.220000000000001524e-07,4.917488249936932676e-02
4.230000000000001217e-07,4.916923796945313341e-02
4.240000000000001439e-07,4.916564944538984877e-02
4.250000000000001661e-07,4.916292404539800154e-02
4.260000000000001353e-07,4.916062495356890438e-02
4.270000000000001575e-07,4.915882436981777043e-02
4.280000000000001267e-07,4.915731919857909554e-02
4.290000000000001489e-07,4.915621438965592227e-02
4.300000000000001182e-07,4.915507384883165132e-02
4.310000000000001404e-07,4.915367116839097078e-02
4.320000000000001626e-07,4.915226848795027637e-02
4.330000000000001318e-07,4.914912482225116536e-02
4.340000000000001540e-07,4.914572009172195333e-02
4.350000000000001233e-07,4.914057480392057531e-02
4.360000000000001454e-07,4.913493558056796634e-02
4.370000000000001147e-07,4.913152441761598627e-02
4.380000000000001369e-07,4.912966246146639043e-02
4.390000000000001591e-07,4.912819987312365411e-02
4.400000000000001283e-07,4.912724983688589869e-02
4.410000000000001505e-07,4.912651339918391175e-02
4.420000000000001198e-07,4.912625212479450332e-02
4.430000000000001419e-07,4.912555799016672664e-02
4.440000000000001641e-07,4.912389072481249813e-02
4.450000000000001334e-07,4.912222557996778760e-02
4.460000000000001556e-07,4.912058279403237748e-02
4.470000000000001248e-07,4.911893088520141726e-02
4.480000000000001470e-07,4.911696375964156452e-02
4.490000000000001163e-07,4.911499663408169791e-02
4.500000000000001385e-07,4.911354074109507140e-02
4.510000000000001606e-07,4.911226391554000814e-02
4.520000000000001299e-07,4.911059257407782846e-02
4.530000000000001521e-07,4.910704418678254329e-02
4.540000000000001213e-07,4.910349579948725118e-02
4.550000000000001435e-07,4.910088953278534535e-02
4.560000000000001657e-07,4.909829431067734562e-02
4.570000000000001350e-07,4.909862523170049897e-02
4.580000000000001572e-07,4.909954418609912413e-02
4.590000000000001264e-07,4.909861363564253789e-02
4.600000000000001486e-07,4.909692277173473285e-02
4.610000000000001178e-07,4.909377341226277974e-02
4.620000000000001400e-07,4.908911607885012296e-02
4.630000000000001622e-07,4.908521251527243195e-02
4.640000000000001315e-07,4.908523807867010147e-02
4.650000000000001537e-07,4.908500940299560106e-02
4.660000000000001229e-07,4.908334738088603044e-02
4.670000000000001451e-07,4.908168535877646677e-02
4.680000000000001673e-07,4.907876812255609900e-02
4.690000000000001365e-07,4.907566984927758807e-02
4.700000000000001587e-07,4.907434408652550095e-02
4.710000000000001280e-07,4.907343505808572925e-02
4.720000000000001502e-07,4.907280595410895563e-02
4.730000000000001194e-07,4.907248138424515072e-02
4.740000000000001416e-07,4.907251042981936040e-02
4.750000000000001638e-07,4.907330234819379938e-02
4.760000000000001330e-07,4.907378872598803371e-02
4.770000000000001552e-07,4.907236559969760381e-02
4.780000000000001245e-07,4.907085480113663328e-02
4.790000000000000937e-07,4.906706089270523180e-02
4.800000000000001689e-07,4.906326698427383726e-02
4.810000000000001381e-07,4.906145061452071160e-02
4.820000000000001074e-07,4.906013814901721143e-02
4.830000000000001825e-07,4.906289400945750001e-02
4.840000000000001517e-07,4.906695411900704323e-02
4.850000000000001210e-07,4.906776632564206070e-02
4.860000000000001961e-07,4.906752451056144160e-02
4.870000000000001654e-07,4.906551281600334685e-02
4.880000000000001346e-07,4.906124428762268647e-02
4.890000000000001039e-07,4.905712537458736117e-02
4.900000000000001790e-07,4.905381524664599591e-02
4.910000000000001482e-07,4.905073451773116211e-02
4.920000000000001175e-07,4.905171183878136165e-02
4.930000000000001926e-07,4.905268915983157507e-02
4.940000000000001619e-07,4.905284057603497005e-02
4.950000000000001311e-07,4.905267526121759314e-02
4.960000000000001004e-07,4.904934285446507780e-02
4.970000000000001755e-07,4.904388917182807978e-02
4.980000000000001448e-07,4.904475577725581764e-02
4.990000000000001140e-07,4.905784524649217659e-02
5.000000000000000833e-07,4.907093471572852861e-02
