z[nm],potential[V]
-2.317799999999999751e-08,3.379460302781224224e-01
-2.239599999999998429e-08,3.379460303761130935e-01
-2.161399999999999753e-08,3.379460304741038201e-01
-2.083199999999998431e-08,3.379460305720944913e-01
-2.004999999999999756e-08,3.379460306700851624e-01
-1.926799999999998433e-08,3.379460307680758335e-01
-1.848599999999999758e-08,3.379460308660665047e-01
-1.770399999999998436e-08,3.379460309640572313e-01
-1.692199999999999761e-08,3.379460310620479024e-01
-1.613999999999998438e-08,3.379460311600385736e-01
-1.535799999999999763e-08,3.379460312580292447e-01
-1.457599999999998441e-08,3.379460313560199158e-01
-1.379399999999999765e-08,3.379460314540105870e-01
-1.301199999999998443e-08,3.379460315520013136e-01
-1.222999999999999768e-08,3.379460316499919847e-01
-1.144799999999998446e-08,3.379460317479826004e-01
-1.066599999999999770e-08,3.379460318459733825e-01
-9.883999999999984480e-09,3.379460319439640537e-01
-9.101999999999997727e-09,3.379460320419547248e-01
-8.319999999999984504e-09,3.379460321399453959e-01
-7.537999999999997751e-09,3.379460322379360671e-01
-6.755999999999984528e-09,3.379460323359267937e-01
-5.973999999999997775e-09,3.379460324339174648e-01
-5.191999999999984552e-09,3.379460325319081360e-01
-4.409999999999997799e-09,3.379460326298987516e-01
-3.627999999999984577e-09,3.379460327278894782e-01
-2.845999999999997824e-09,3.379460328258802049e-01
-2.063999999999984601e-09,3.379460329238708760e-01
-1.281999999999997848e-09,3.379460330218615471e-01
-4.999999999999846249e-10,3.379460331198521628e-01
2.820000000000021281e-10,3.379460332178428894e-01
1.064000000000015351e-09,3.379460333158336161e-01
1.846000000000002104e-09,3.379460334138242317e-01
2.628000000000015327e-09,3.379460335118149583e-01
3.410000000000002080e-09,3.379460336098056294e-01
4.192000000000015303e-09,3.379460337077963006e-01
4.974000000000028525e-09,3.379460338057870272e-01
5.756000000000015278e-09,3.379460339037776428e-01
6.538000000000028501e-09,3.379460340017683140e-01
7.320000000000015254e-09,3.379460340997590406e-01
8.102000000000028477e-09,3.379460341977497118e-01
8.884000000000015230e-09,3.379460342957403829e-01
9.666000000000028453e-09,3.379460343937311095e-01
1.044800000000001521e-08,3.379460344917217807e-01
1.123000000000002843e-08,3.379460345897124518e-01
1.201200000000001518e-08,3.379460346877031784e-01
1.279400000000002840e-08,3.379460347856938496e-01
1.357600000000001516e-08,3.379460348836845207e-01
1.435800000000002838e-08,3.379460349816751918e-01
1.514000000000001513e-08,3.379460350796658630e-01
1.592200000000002836e-08,3.379460351776565341e-01
1.670400000000001511e-08,3.379460352756472052e-01
1.748600000000002833e-08,3.379460353736379319e-01
1.826800000000001508e-08,3.379460354716285475e-01
1.905000000000002831e-08,3.379460355696192742e-01
1.983200000000001506e-08,3.379460356676100008e-01
2.061400000000002828e-08,3.379460357656006164e-01
2.139600000000001504e-08,3.379460358635912876e-01
2.217800000000002826e-08,3.379460359615820142e-01
2.296000000000001501e-08,3.379460360595726853e-01
2.374200000000002824e-08,3.379460361575633565e-01
2.452400000000001499e-08,3.379460362555540276e-01
2.530600000000002821e-08,3.379460363535446987e-01
2.608800000000001496e-08,3.379460364515353699e-01
2.687000000000002819e-08,3.379460365495261520e-01
2.765200000000001494e-08,3.379460366475167676e-01
2.843400000000002816e-08,3.379460367455074388e-01
2.921600000000001492e-08,3.379460368434981654e-01
2.999800000000002814e-08,3.379460369414888365e-01
3.078000000000001489e-08,3.379460370394795077e-01
3.156200000000002811e-08,3.379460371374701788e-01
3.234400000000001487e-08,3.379460372354608499e-01
3.312600000000002809e-08,3.379460373334515211e-01
3.390800000000001484e-08,3.379460374314422477e-01
3.469000000000002807e-08,3.379460375294329189e-01
3.547200000000001482e-08,3.379460376274235900e-01
3.625400000000002804e-08,3.379460377254142611e-01
3.703600000000001479e-08,3.379460378234049323e-01
3.781800000000002802e-08,3.379460379213956589e-01
3.860000000000001477e-08,3.379460380193863300e-01
3.938200000000002799e-08,3.379460381173770567e-01
4.016400000000001475e-08,3.379460382153676723e-01
4.094600000000002797e-08,3.379460383133583434e-01
4.172800000000001472e-08,3.379460384113490701e-01
4.251000000000002794e-08,3.379460385093397412e-01
4.329200000000001470e-08,3.379460386073303568e-01
4.407400000000000145e-08,3.379460387053210835e-01
4.485600000000004114e-08,3.379460388033117546e-01
4.563800000000002790e-08,3.379460389013024812e-01
4.642000000000001465e-08,3.379460389992931524e-01
4.720200000000000140e-08,3.379460390972838235e-01
4.798400000000004110e-08,3.379460391952744946e-01
4.876600000000002785e-08,3.379460392932652213e-01
4.954800000000001460e-08,3.379460393912558924e-01
5.033000000000000135e-08,3.379460394892465080e-01
5.111200000000004105e-08,3.379460395872372347e-01
5.189400000000002780e-08,3.379460396852279058e-01
5.267600000000001455e-08,3.379460397832186325e-01
5.345800000000000131e-08,3.379460398812093036e-01
5.424000000000004100e-08,3.379460399791999747e-01
5.502200000000002775e-08,3.379460400771906459e-01
5.580400000000001450e-08,3.379460401751813170e-01
5.658600000000000126e-08,3.379460402731720436e-01
5.736800000000004095e-08,3.379460403711626593e-01
5.815000000000002770e-08,3.379460404691533859e-01
5.893200000000001446e-08,3.379460405671440570e-01
5.971400000000000121e-08,3.379460406651347282e-01
6.049600000000004090e-08,3.379460407631253993e-01
6.127800000000002765e-08,3.379460408611161260e-01
6.206000000000001441e-08,3.379460409591067971e-01
6.284200000000000116e-08,3.379460410570974127e-01
6.362400000000004085e-08,3.379460411550881394e-01
6.440600000000002761e-08,3.379460412530788660e-01
6.518800000000001436e-08,3.379460413510694816e-01
6.597000000000000111e-08,3.379460414490602083e-01
6.675200000000004080e-08,3.379460415470508794e-01
6.753400000000002756e-08,3.379460416450415505e-01
6.831600000000001431e-08,3.379460417430322772e-01
6.909800000000000106e-08,3.379460418410228928e-01
6.988000000000004076e-08,3.379460419390135639e-01
7.066200000000002751e-08,3.379460420370042906e-01
7.144400000000001426e-08,3.379460421349950172e-01
7.222600000000000102e-08,3.379460422329856328e-01
7.300800000000004071e-08,3.379460423309763595e-01
7.379000000000002746e-08,3.379460424289670306e-01
7.457200000000001421e-08,3.379460425269577017e-01
7.535400000000000097e-08,3.379460426249484284e-01
7.613600000000004066e-08,3.379460427229390440e-01
7.691800000000002741e-08,3.379460428209297151e-01
7.770000000000001417e-08,3.379460429189204418e-01
7.848200000000000092e-08,3.379460430169111129e-01
7.926400000000004061e-08,3.379460431149017841e-01
8.004600000000002736e-08,3.379460432128925107e-01
8.082800000000001412e-08,3.379460433108831818e-01
8.161000000000000087e-08,3.379460434088737975e-01
8.239200000000004056e-08,3.379460435068644686e-01
8.317400000000002732e-08,3.379460436048551952e-01
8.395600000000001407e-08,3.379460437028458664e-01
8.473800000000000082e-08,3.379460438008365375e-01
8.552000000000004051e-08,3.379460438988272641e-01
8.630200000000002727e-08,3.379460439968179353e-01
8.708400000000001402e-08,3.379460440948086064e-01
8.786600000000000077e-08,3.379460441927993331e-01
8.864800000000004047e-08,3.379460442907899487e-01
8.943000000000002722e-08,3.379460443887806753e-01
9.021200000000001397e-08,3.379460444867714020e-01
9.099400000000000073e-08,3.379460445847620176e-01
9.177600000000004042e-08,3.379460446827526887e-01
9.255800000000002717e-08,3.379460447807433598e-01
9.334000000000001392e-08,3.379460448787340865e-01
9.412200000000000068e-08,3.379460449767247576e-01
9.490400000000004037e-08,3.379460450747154288e-01
9.568600000000002712e-08,3.379460451727060999e-01
9.646800000000001388e-08,3.379460452706967710e-01
9.725000000000000063e-08,3.379460453686874977e-01
9.803200000000004032e-08,3.379460454666781688e-01
9.881400000000002707e-08,3.379460455646688399e-01
9.959600000000001383e-08,3.379460456626595111e-01
1.003780000000000006e-07,3.379460457606501822e-01
1.011600000000000403e-07,3.379460458586409088e-01
1.019420000000000270e-07,3.379460459566315800e-01
1.027240000000000138e-07,3.379460460546222511e-01
1.035060000000000005e-07,3.379460461526129222e-01
1.042880000000000402e-07,3.379460462506035934e-01
1.050700000000000270e-07,3.379460463485943200e-01
1.058520000000000137e-07,3.379460464465849912e-01
1.066340000000000534e-07,3.379460465445756623e-01
1.074160000000000402e-07,3.379460466425663334e-01
1.081980000000000269e-07,3.379460467405570046e-01
1.089800000000000137e-07,3.379460468385476757e-01
1.097620000000000534e-07,3.379460469365384023e-01
1.105440000000000401e-07,3.379460470345290735e-01
1.113260000000000269e-07,3.379460471325197446e-01
1.121080000000000136e-07,3.379460472305104712e-01
1.128900000000000533e-07,3.379460473285011424e-01
1.136720000000000401e-07,3.379460474264918135e-01
1.144540000000000268e-07,3.379460475244824846e-01
1.152360000000000136e-07,3.379460476224731558e-01
1.160180000000000533e-07,3.379460477204638824e-01
1.168000000000000400e-07,3.379460478184545535e-01
1.175820000000000268e-07,3.379460479164452247e-01
1.183640000000000135e-07,3.379460480144358403e-01
1.191460000000000532e-07,3.379460481124265669e-01
1.199280000000000400e-07,3.379460482104172936e-01
1.207100000000000267e-07,3.379460483084079092e-01
1.214920000000000135e-07,3.379460484063986359e-01
1.222740000000000532e-07,3.379460485043893070e-01
1.230560000000000399e-07,3.379460486023800336e-01
1.238380000000000267e-07,3.379460487003707048e-01
1.246200000000000134e-07,3.379460487983613759e-01
1.254020000000000531e-07,3.379460488963519915e-01
1.261840000000000399e-07,3.379460489943427182e-01
1.269660000000000266e-07,3.379460490923334448e-01
1.277480000000000134e-07,3.379460491903240604e-01
1.285300000000000531e-07,3.379460492883147316e-01
1.293120000000000398e-07,3.379460493863054582e-01
1.300940000000000266e-07,3.379460494842961293e-01
1.308760000000000133e-07,3.379460495822868005e-01
1.316580000000000530e-07,3.379460496802775271e-01
1.324400000000000398e-07,3.379460497782681982e-01
1.332220000000000265e-07,3.379460498762588139e-01
1.340040000000000133e-07,3.379460499742495405e-01
1.347860000000000530e-07,3.379460500722402116e-01
1.355680000000000397e-07,3.379460501702308828e-01
1.363500000000000265e-07,3.379460502682216094e-01
1.371320000000000132e-07,3.379460503662122250e-01
1.379140000000000529e-07,3.379460504642029517e-01
1.386960000000000397e-07,3.379460505621936783e-01
1.394780000000000264e-07,3.379460506601842940e-01
1.402600000000000132e-07,3.379460507581749651e-01
1.410420000000000529e-07,3.379460508561656917e-01
1.418240000000000396e-07,3.379460509541564184e-01
1.426060000000000264e-07,3.379460510521470340e-01
1.433880000000000131e-07,3.379460511501377051e-01
1.441700000000000528e-07,3.379460512481283763e-01
1.449520000000000396e-07,3.379460513461191029e-01
1.457340000000000263e-07,3.379460514441098296e-01
1.465160000000000131e-07,3.379460515421004452e-01
1.472980000000000528e-07,3.379460516400911163e-01
1.480800000000000395e-07,3.379460517380817874e-01
1.488620000000000263e-07,3.379460518360725141e-01
1.496440000000000131e-07,3.379460519340631852e-01
1.504260000000000527e-07,3.379460520320538564e-01
1.512080000000000395e-07,3.379460521300445275e-01
1.519900000000000263e-07,3.379460522280351986e-01
1.527720000000000130e-07,3.379460523260259253e-01
1.535540000000000527e-07,3.379460524240165964e-01
1.543360000000000395e-07,3.379460525220072675e-01
1.551180000000000262e-07,3.379460526199979387e-01
1.559000000000000130e-07,3.379460527179886098e-01
1.566820000000000526e-07,3.379460528159793364e-01
1.574640000000000394e-07,3.379460529139700076e-01
1.582460000000000262e-07,3.379460530119607342e-01
1.590280000000000129e-07,3.379460531099513498e-01
1.598100000000000526e-07,3.379460532079420210e-01
1.605920000000000394e-07,3.379460533059327476e-01
1.613740000000000261e-07,3.379460534039234187e-01
1.621560000000000129e-07,3.379460535019140899e-01
1.629380000000000526e-07,3.379460535999047610e-01
1.637200000000000393e-07,3.379460536978954877e-01
1.645020000000000261e-07,3.379460537958861588e-01
1.652840000000000128e-07,3.379460538938768299e-01
1.660660000000000525e-07,3.379460539918675011e-01
1.668480000000000393e-07,3.379460540898581722e-01
1.676300000000000260e-07,3.379460541878488988e-01
1.684120000000000128e-07,3.379460542858395700e-01
1.691940000000000525e-07,3.379460543838301856e-01
1.699760000000000392e-07,3.379460544818209122e-01
1.707580000000000260e-07,3.379460545798115834e-01
1.715400000000000127e-07,3.379460546778023100e-01
1.723220000000000524e-07,3.379460547757929256e-01
1.731040000000000392e-07,3.379460548737836523e-01
1.738860000000000259e-07,3.379460549717743234e-01
1.746680000000000127e-07,3.379460550697649945e-01
1.754500000000000524e-07,3.379460551677557212e-01
1.762320000000000391e-07,3.379460552657463923e-01
1.770140000000000259e-07,3.379460553637370079e-01
1.777960000000000126e-07,3.379460554617277346e-01
1.785780000000000523e-07,3.379460555597184057e-01
1.793600000000000391e-07,3.379460556577090768e-01
1.801420000000000258e-07,3.379460557556998035e-01
1.809240000000000126e-07,3.379460558536904746e-01
1.817060000000000523e-07,3.379460559516810902e-01
1.824880000000000390e-07,3.379460560496718724e-01
1.832700000000000258e-07,3.379460561476625435e-01
1.840520000000000125e-07,3.379460562456532147e-01
1.848340000000000522e-07,3.379460563436438858e-01
1.856160000000000390e-07,3.379460564416345569e-01
1.863980000000000257e-07,3.379460565396252281e-01
1.871800000000000125e-07,3.379460566376159547e-01
1.879620000000000522e-07,3.379460567356066258e-01
1.887440000000000389e-07,3.379460568335972415e-01
1.895260000000000257e-07,3.379460569315879681e-01
1.903080000000000124e-07,3.379460570295786948e-01
1.910900000000000521e-07,3.379460571275693104e-01
1.918720000000000389e-07,3.379460572255600370e-01
1.926540000000000256e-07,3.379460573235507082e-01
1.934360000000000124e-07,3.379460574215413793e-01
1.942180000000000521e-07,3.379460575195320504e-01
1.950000000000000124e-07,3.379460576175227216e-01
