r[nm],potential[V]
3.840000000000001033e-07,3.379460322699510133e-01
3.850000000000001255e-07,3.379460322679008200e-01
3.860000000000000948e-07,3.379460322658506821e-01
3.870000000000001170e-07,3.379460322638005998e-01
3.880000000000000862e-07,3.379460322617504620e-01
3.890000000000001084e-07,3.379460322597002686e-01
3.900000000000001306e-07,3.379460322576502418e-01
3.910000000000000998e-07,3.379460322556001040e-01
3.920000000000001220e-07,3.379460322535499106e-01
3.930000000000000913e-07,3.379460322514998838e-01
3.940000000000001135e-07,3.379460322494496904e-01
3.950000000000000827e-07,3.379460322473995526e-01
3.960000000000001049e-07,3.379460322453494703e-01
3.970000000000001271e-07,3.379460322432993880e-01
3.980000000000000963e-07,3.379460322412491391e-01
3.990000000000001185e-07,3.379460322391991123e-01
4.000000000000000878e-07,3.379460322371490300e-01
4.010000000000001100e-07,3.379460322350988921e-01
4.020000000000001322e-07,3.379460322330486988e-01
4.030000000000001014e-07,3.379460322309986164e-01
4.040000000000001236e-07,3.379460322289484786e-01
4.050000000000000928e-07,3.379460322268983408e-01
4.060000000000001150e-07,3.379460322248482584e-01
4.070000000000000843e-07,3.379460322227981206e-01
4.080000000000001065e-07,3.379460322207479273e-01
4.090000000000001287e-07,3.379460322186978449e-01
4.100000000000000979e-07,3.379460322166478181e-01
4.110000000000001201e-07,3.379460322145975693e-01
4.120000000000000894e-07,3.379460322125474869e-01
4.130000000000001115e-07,3.379460322104974046e-01
4.140000000000001337e-07,3.379460322084472668e-01
4.150000000000001030e-07,3.379460322063971289e-01
4.160000000000001252e-07,3.379460322043470466e-01
4.170000000000000944e-07,3.379460322022968533e-01
4.180000000000001166e-07,3.379460322002467154e-01
4.190000000000001388e-07,3.379460321981966331e-01
4.200000000000001080e-07,3.379460321961464953e-01
4.210000000000001302e-07,3.379460321940963574e-01
4.220000000000000995e-07,3.379460321920462751e-01
4.230000000000001217e-07,3.379460321899961373e-01
4.240000000000000909e-07,3.379460321879459439e-01
4.250000000000001131e-07,3.379460321858958616e-01
4.260000000000001353e-07,3.379460321838458348e-01
4.270000000000001046e-07,3.379460321817955859e-01
4.280000000000001267e-07,3.379460321797455036e-01
4.290000000000000960e-07,3.379460321776954213e-01
4.300000000000001182e-07,3.379460321756452834e-01
4.310000000000001404e-07,3.379460321735951456e-01
4.320000000000001096e-07,3.379460321715450632e-01
4.330000000000001318e-07,3.379460321694948699e-01
4.340000000000001011e-07,3.379460321674447321e-01
4.350000000000001233e-07,3.379460321653946497e-01
4.360000000000000925e-07,3.379460321633445119e-01
4.370000000000001147e-07,3.379460321612943741e-01
4.380000000000001369e-07,3.379460321592442917e-01
4.390000000000001061e-07,3.379460321571940984e-01
4.400000000000001283e-07,3.379460321551439606e-01
4.410000000000000976e-07,3.379460321530938782e-01
4.420000000000001198e-07,3.379460321510438514e-01
4.430000000000001419e-07,3.379460321489936026e-01
4.440000000000001112e-07,3.379460321469435202e-01
4.450000000000001334e-07,3.379460321448934379e-01
4.460000000000001026e-07,3.379460321428433001e-01
4.470000000000001248e-07,3.379460321407931622e-01
4.480000000000000941e-07,3.379460321387430799e-01
4.490000000000001163e-07,3.379460321366928865e-01
4.500000000000001385e-07,3.379460321346427487e-01
4.510000000000001077e-07,3.379460321325927219e-01
4.520000000000001299e-07,3.379460321305425285e-01
4.530000000000000991e-07,3.379460321284923907e-01
4.540000000000001213e-07,3.379460321264423084e-01
4.550000000000001435e-07,3.379460321243921705e-01
4.560000000000001128e-07,3.379460321223420327e-01
4.570000000000001350e-07,3.379460321202918949e-01
4.580000000000001042e-07,3.379460321182418681e-01
4.590000000000001264e-07,3.379460321161916747e-01
4.600000000000001486e-07,3.379460321141415924e-01
4.610000000000001178e-07,3.379460321120914545e-01
4.620000000000001400e-07,3.379460321100413167e-01
4.630000000000001093e-07,3.379460321079911234e-01
4.640000000000001315e-07,3.379460321059411521e-01
4.650000000000001007e-07,3.379460321038909587e-01
4.660000000000001229e-07,3.379460321018407654e-01
4.670000000000001451e-07,3.379460320997906830e-01
4.680000000000001143e-07,3.379460320977406007e-01
4.690000000000001365e-07,3.379460320956904074e-01
4.700000000000001058e-07,3.379460320936403250e-01
4.710000000000001280e-07,3.379460320915902427e-01
4.720000000000001502e-07,3.379460320895400494e-01
4.730000000000001194e-07,3.379460320874899670e-01
4.740000000000001416e-07,3.379460320854398847e-01
4.750000000000001109e-07,3.379460320833896914e-01
4.760000000000001330e-07,3.379460320813396090e-01
4.770000000000001552e-07,3.379460320792895267e-01
4.780000000000001245e-07,3.379460320772393889e-01
4.790000000000000937e-07,3.379460320751891400e-01
4.800000000000001689e-07,3.379460320731391132e-01
4.810000000000001381e-07,3.379460320710889754e-01
4.820000000000001074e-07,3.379460320690388375e-01
4.830000000000001825e-07,3.379460320669887552e-01
4.840000000000001517e-07,3.379460320649386174e-01
4.850000000000001210e-07,3.379460320628884240e-01
4.860000000000000902e-07,3.379460320608383972e-01
4.870000000000001654e-07,3.379460320587883149e-01
4.880000000000001346e-07,3.379460320567380660e-01
4.890000000000001039e-07,3.379460320546879837e-01
4.900000000000001790e-07,3.379460320526379014e-01
4.910000000000001482e-07,3.379460320505877635e-01
4.920000000000001175e-07,3.379460320485376257e-01
4.930000000000000867e-07,3.379460320464875434e-01
4.940000000000001619e-07,3.379460320444373500e-01
4.950000000000001311e-07,3.379460320423872122e-01
4.960000000000001004e-07,3.379460320403371298e-01
4.970000000000001755e-07,3.379460320382869920e-01
4.980000000000001448e-07,3.379460320362368542e-01
4.990000000000001140e-07,3.379460320341867718e-01
5.000000000000000833e-07,3.379460320321366340e-01
