z[m],potential[V]
-1.774499999999999909e-07,-1.693000852962879858e-03
-1.770400000000000024e-07,-1.730610676534923183e-03
-1.766300000000000140e-07,-1.768220500106966724e-03
-1.762199999999999990e-07,-1.805830323679010049e-03
-1.758100000000000106e-07,-1.843440147251053591e-03
-1.754000000000000221e-07,-1.881049970823097349e-03
-1.749900000000000072e-07,-1.918659794395140674e-03
-1.745800000000000188e-07,-1.956269617967184432e-03
-1.741700000000000303e-07,-1.993879441539227974e-03
-1.737599999999999889e-07,-2.031489265111273684e-03
-1.733500000000000005e-07,-2.069099088683317659e-03
-1.729400000000000120e-07,-2.106708912255361200e-03
-1.725300000000000236e-07,-2.144318735827404308e-03
-1.721200000000000086e-07,-2.181928559399447850e-03
-1.717100000000000202e-07,-2.219538382971491391e-03
-1.713000000000000317e-07,-2.257148206543534933e-03
-1.708899999999999904e-07,-2.294758030115581077e-03
-1.704800000000000019e-07,-2.332367853687624618e-03
-1.700700000000000134e-07,-2.376430785483734601e-03
-1.696599999999999985e-07,-2.424305914830550152e-03
-1.692500000000000101e-07,-2.472181044177365703e-03
-1.688400000000000216e-07,-2.520056173524181688e-03
-1.684300000000000067e-07,-2.567931302870997239e-03
-1.680200000000000183e-07,-2.615806432217812789e-03
-1.676100000000000298e-07,-2.663681561564628340e-03
-1.671999999999999884e-07,-2.711556690911447361e-03
-1.667900000000000000e-07,-2.759431820258262912e-03
-1.663800000000000115e-07,-2.807306949605078462e-03
-1.659699999999999966e-07,-2.855182078951894447e-03
-1.655600000000000081e-07,-2.903057208298709998e-03
-1.651500000000000197e-07,-2.950932337645525115e-03
-1.647400000000000312e-07,-2.998807466992341100e-03
-1.643300000000000163e-07,-3.046682596339156650e-03
-1.639200000000000279e-07,-3.094557725685972635e-03
-1.635100000000000129e-07,-3.142432855032790788e-03
-1.630999999999999980e-07,-3.190307984379606773e-03
-1.626900000000000096e-07,-3.238183113726422757e-03
-1.622800000000000211e-07,-3.286058243073238742e-03
-1.618700000000000062e-07,-3.333933372420053859e-03
-1.614600000000000177e-07,-3.381808501766869410e-03
-1.610500000000000293e-07,-3.429683631113685394e-03
-1.606399999999999879e-07,-3.477558760460503547e-03
-1.602300000000000259e-07,-3.533182492467644951e-03
-1.598200000000000110e-07,-3.596406137655476336e-03
-1.594099999999999961e-07,-3.659629782843304251e-03
-1.590000000000000076e-07,-3.722853428031132166e-03
-1.585900000000000192e-07,-3.786077073218959647e-03
-1.581800000000000043e-07,-3.849300718406787562e-03
-1.577700000000000158e-07,-3.912524363594615043e-03
-1.573600000000000274e-07,-3.975748008782442958e-03
-1.569499999999999860e-07,-4.038971653970276077e-03
-1.565399999999999975e-07,-4.102195299158103124e-03
-1.561300000000000091e-07,-4.165418944345931039e-03
-1.557200000000000206e-07,-4.228642589533758954e-03
-1.553100000000000057e-07,-4.291866234721586869e-03
-1.549000000000000172e-07,-4.355089879909413916e-03
-1.544900000000000288e-07,-4.418313525097241831e-03
-1.540800000000000139e-07,-4.481537170285069746e-03
-1.536700000000000254e-07,-4.544760815472897661e-03
-1.532600000000000105e-07,-4.607984460660729045e-03
-1.528499999999999956e-07,-4.671208105848556960e-03
-1.524400000000000071e-07,-4.734431751036385742e-03
-1.520300000000000187e-07,-4.797655396224212790e-03
-1.516200000000000037e-07,-4.860879041412040705e-03
-1.512100000000000153e-07,-4.924102686599868620e-03
-1.508000000000000268e-07,-4.987326331787695667e-03
-1.503899999999999855e-07,-5.058927982900598974e-03
-1.499800000000000235e-07,-5.144137987380547998e-03
-1.495700000000000086e-07,-5.229347991860508298e-03
-1.491599999999999936e-07,-5.314557996340462526e-03
-1.487500000000000052e-07,-5.399768000820417621e-03
-1.483400000000000167e-07,-5.484978005300371849e-03
-1.479300000000000283e-07,-5.570188009780326077e-03
-1.475200000000000134e-07,-5.655398014260281173e-03
-1.471100000000000249e-07,-5.740608018740235401e-03
-1.467000000000000100e-07,-5.825818023220196568e-03
-1.462900000000000215e-07,-5.911028027700144724e-03
-1.458800000000000066e-07,-5.996238032180104156e-03
-1.454700000000000182e-07,-6.081448036660059252e-03
-1.450600000000000032e-07,-6.166658041140014347e-03
-1.446500000000000148e-07,-6.251868045619968575e-03
-1.442400000000000263e-07,-6.337078050099922803e-03
-1.438300000000000114e-07,-6.422288054579877899e-03
-1.434200000000000230e-07,-6.507498059059832994e-03
-1.430100000000000080e-07,-6.592708063539792426e-03
-1.425999999999999931e-07,-6.677918068019746654e-03
-1.421900000000000047e-07,-6.763128072499701750e-03
-1.417800000000000162e-07,-6.848338076979655978e-03
-1.413700000000000013e-07,-6.933548081459611073e-03
-1.409600000000000128e-07,-7.018758085939566169e-03
-1.405500000000000244e-07,-7.111888476233363746e-03
-1.401399999999999830e-07,-7.227885278257613864e-03
-1.397300000000000210e-07,-7.343882080281847503e-03
-1.393200000000000061e-07,-7.459878882306096755e-03
-1.389100000000000177e-07,-7.575875684330338200e-03
-1.385000000000000027e-07,-7.691872486354580513e-03
-1.380900000000000143e-07,-7.807869288378821958e-03
-1.376800000000000258e-07,-7.923866090403063403e-03
-1.372700000000000109e-07,-8.039862892427303981e-03
-1.368600000000000225e-07,-8.155859694451548028e-03
-1.364500000000000075e-07,-8.271856496475797280e-03
-1.360400000000000191e-07,-8.387853298500032653e-03
-1.356300000000000042e-07,-8.503850100524280170e-03
-1.352200000000000157e-07,-8.619846902548522483e-03
-1.348100000000000008e-07,-8.735843704572764795e-03
-1.344000000000000123e-07,-8.851840506597007108e-03
-1.339900000000000239e-07,-8.967837308621249420e-03
-1.335799999999999825e-07,-9.083834110645496937e-03
-1.331700000000000205e-07,-9.199830912669732311e-03
-1.327600000000000056e-07,-9.315827714693981562e-03
-1.323500000000000436e-07,-9.431824516718215201e-03
-1.319400000000000022e-07,-9.547821318742466187e-03
-1.315300000000000138e-07,-9.663818120766706765e-03
-1.311200000000000253e-07,-9.779814922790949078e-03
-1.307100000000000104e-07,-9.901489361620640847e-03
-1.303000000000000219e-07,-1.006002273278471144e-02
-1.298900000000000070e-07,-1.021855610394879245e-02
-1.294800000000000186e-07,-1.037708947511285264e-02
-1.290700000000000037e-07,-1.053562284627693364e-02
-1.286600000000000417e-07,-1.069415621744099383e-02
-1.282500000000000003e-07,-1.085268958860507484e-02
-1.278400000000000118e-07,-1.101122295976914717e-02
-1.274300000000000234e-07,-1.116975633093321603e-02
-1.270200000000000085e-07,-1.132828970209728836e-02
-1.266100000000000200e-07,-1.148682307326136416e-02
-1.262000000000000051e-07,-1.164535644442543476e-02
-1.257900000000000166e-07,-1.180388981558950535e-02
-1.253800000000000282e-07,-1.196242318675357422e-02
-1.249700000000000133e-07,-1.212095655791765175e-02
-1.245599999999999983e-07,-1.227948992908172061e-02
-1.241500000000000099e-07,-1.243802330024579295e-02
-1.237400000000000214e-07,-1.259655667140986181e-02
-1.233300000000000065e-07,-1.275509004257394108e-02
-1.229200000000000181e-07,-1.291362341373800994e-02
-1.225100000000000031e-07,-1.307215678490208227e-02
-1.221000000000000147e-07,-1.323069015606615113e-02
-1.216899999999999998e-07,-1.338922352723022867e-02
-1.212800000000000113e-07,-1.354775689839429753e-02
-1.208700000000000229e-07,-1.370685331641240297e-02
-1.204600000000000080e-07,-1.392350736685409734e-02
-1.200500000000000195e-07,-1.414016141729579519e-02
-1.196400000000000046e-07,-1.435681546773749998e-02
-1.192300000000000161e-07,-1.457346951817919609e-02
-1.188200000000000144e-07,-1.479012356862089393e-02
-1.184100000000000128e-07,-1.500677761906259004e-02
-1.180000000000000111e-07,-1.522343166950429483e-02
-1.175900000000000094e-07,-1.544008571994598920e-02
-1.171800000000000077e-07,-1.565673977038768705e-02
-1.167700000000000192e-07,-1.587339382082938316e-02
-1.163600000000000043e-07,-1.609004787127108968e-02
-1.159500000000000159e-07,-1.630670192171278232e-02
-1.155400000000000142e-07,-1.652335597215447843e-02
-1.151300000000000125e-07,-1.674001002259617454e-02
-1.147200000000000108e-07,-1.695666407303788106e-02
-1.143100000000000091e-07,-1.717331812347957717e-02
-1.139000000000000074e-07,-1.738997217392127329e-02
-1.134900000000000190e-07,-1.760662622436296593e-02
-1.130800000000000041e-07,-1.782328027480467245e-02
-1.126700000000000024e-07,-1.803993432524637203e-02
-1.122600000000000139e-07,-1.825658837568806467e-02
-1.118500000000000122e-07,-1.847324242612976425e-02
-1.114400000000000238e-07,-1.868989647657145689e-02
-1.110300000000000089e-07,-1.890655052701316341e-02
-1.106200000000000072e-07,-1.919284562175073428e-02
-1.102100000000000187e-07,-1.948811030872562439e-02
-1.098000000000000171e-07,-1.978337499570051797e-02
-1.093900000000000021e-07,-2.007863968267542543e-02
-1.089800000000000137e-07,-2.037390436965031554e-02
-1.085700000000000120e-07,-2.066916905662520912e-02
-1.081600000000000235e-07,-2.096443374360009923e-02
-1.077500000000000086e-07,-2.125969843057500322e-02
-1.073400000000000069e-07,-2.155496311754989680e-02
-1.069300000000000185e-07,-2.185022780452479038e-02
-1.065200000000000168e-07,-2.214549249149968049e-02
-1.061100000000000019e-07,-2.244075717847458795e-02
-1.057000000000000134e-07,-2.273602186544947806e-02
-1.052900000000000117e-07,-2.303128655242437164e-02
-1.048800000000000101e-07,-2.332655123939926176e-02
-1.044700000000000084e-07,-2.362181592637416574e-02
-1.040600000000000067e-07,-2.391708061334905933e-02
-1.036500000000000182e-07,-2.421234530032395291e-02
-1.032400000000000165e-07,-2.450760998729884649e-02
-1.028300000000000149e-07,-2.480287467427373660e-02
-1.024200000000000132e-07,-2.509813936124864059e-02
-1.020100000000000115e-07,-2.539340404822353764e-02
-1.016000000000000098e-07,-2.568866873519842775e-02
-1.011900000000000214e-07,-2.598393342217332133e-02
-1.007800000000000064e-07,-2.635936449868253248e-02
-1.003700000000000047e-07,-2.675981931438362049e-02
-9.996000000000001629e-08,-2.716027413008470504e-02
-9.955000000000001461e-08,-2.756072894578579305e-02
-9.914000000000001292e-08,-2.796118376148689147e-02
-9.873000000000001123e-08,-2.836163857718797601e-02
-9.832000000000000955e-08,-2.876209339288905709e-02
-9.791000000000002110e-08,-2.916254820859014163e-02
-9.750000000000000618e-08,-2.956300302429124005e-02
-9.709000000000000449e-08,-2.996345783999232806e-02
-9.668000000000001604e-08,-3.036391265569341261e-02
-9.627000000000001435e-08,-3.076436747139450062e-02
-9.585999999999999943e-08,-3.116482228709559904e-02
-9.545000000000001098e-08,-3.156527710279668358e-02
-9.504000000000000929e-08,-3.196573191849776813e-02
-9.463000000000002084e-08,-3.236618673419885961e-02
-9.422000000000001916e-08,-3.276664154989993721e-02
-9.381000000000000424e-08,-3.316709636560104257e-02
-9.340000000000001578e-08,-3.356755118130212018e-02
-9.299000000000001410e-08,-3.396800599700320472e-02
-9.258000000000001241e-08,-3.436846081270429620e-02
-9.217000000000001073e-08,-3.476891562840539462e-02
-9.176000000000000904e-08,-3.516937044410647917e-02
-9.135000000000002059e-08,-3.556982525980756371e-02
-9.094000000000001890e-08,-3.605963080266589432e-02
-9.053000000000000398e-08,-3.660006348876030519e-02
-9.012000000000001553e-08,-3.714049617485469523e-02
-8.971000000000001384e-08,-3.768092886094909222e-02
-8.930000000000001216e-08,-3.822136154704348920e-02
-8.889000000000001047e-08,-3.876179423313790007e-02
-8.848000000000000879e-08,-3.930222691923229705e-02
-8.807000000000000710e-08,-3.984265960532669404e-02
-8.766000000000001865e-08,-4.038309229142108409e-02
-8.725000000000000373e-08,-4.092352497751550189e-02
-8.684000000000001528e-08,-4.146395766360989887e-02
-8.643000000000001359e-08,-4.200439034970429586e-02
-8.602000000000001190e-08,-4.254482303579868591e-02
-8.561000000000002345e-08,-4.308525572189308289e-02
-8.520000000000000853e-08,-4.362568840798749376e-02
-8.479000000000000685e-08,-4.416612109408189074e-02
-8.438000000000001840e-08,-4.470655378017628079e-02
-8.397000000000001671e-08,-4.524698646627068471e-02
-8.356000000000000179e-08,-4.578741915236509558e-02
-8.315000000000001334e-08,-4.632785183845949256e-02
-8.274000000000001165e-08,-4.686828452455388261e-02
-8.233000000000002320e-08,-4.740871721064827959e-02
-8.192000000000000828e-08,-4.794914989674269740e-02
-8.151000000000000659e-08,-4.848958258283708744e-02
-8.110000000000001814e-08,-4.912539924198985886e-02
-8.069000000000001646e-08,-4.985121223256289841e-02
-8.028000000000000153e-08,-5.057702522313596571e-02
-7.987000000000001308e-08,-5.130283821370901914e-02
-7.946000000000001140e-08,-5.202865120428205870e-02
-7.905000000000000971e-08,-5.275446419485511906e-02
-7.864000000000000802e-08,-5.348027718542817943e-02
-7.823000000000000634e-08,-5.420609017600122592e-02
-7.782000000000001789e-08,-5.493190316657427241e-02
-7.741000000000001620e-08,-5.565771615714732584e-02
-7.700000000000001452e-08,-5.638352914772036539e-02
-7.659000000000001283e-08,-5.710934213829343270e-02
-7.618000000000001114e-08,-5.783515512886647919e-02
-7.577000000000000946e-08,-5.856096811943952568e-02
-7.536000000000002101e-08,-5.928678111001257217e-02
-7.495000000000000608e-08,-6.001259410058565336e-02
-7.454000000000000440e-08,-6.073840709115869985e-02
-7.413000000000001595e-08,-6.146422008173174634e-02
-7.372000000000001426e-08,-6.219003307230479283e-02
-7.331000000000001258e-08,-6.291584606287785320e-02
-7.290000000000001089e-08,-6.364165905345089969e-02
-7.249000000000000920e-08,-6.436747204402394618e-02
-7.208000000000002075e-08,-6.509328503459699267e-02
-7.167000000000001907e-08,-6.581909802517003916e-02
-7.126000000000001738e-08,-6.664166844108758425e-02
-7.085000000000000246e-08,-6.761510610398345500e-02
-7.044000000000000077e-08,-6.858854376687924248e-02
-7.002999999999999909e-08,-6.956198142977502996e-02
-6.962000000000001064e-08,-7.053541909267080356e-02
-6.921000000000000895e-08,-7.150885675556659105e-02
-6.880000000000002050e-08,-7.248229441846237853e-02
-6.839000000000001881e-08,-7.345573208135817989e-02
-6.798000000000001713e-08,-7.442916974425396737e-02
-6.757000000000002867e-08,-7.540260740714974097e-02
-6.716000000000000052e-08,-7.637604507004559784e-02
-6.674999999999999883e-08,-7.734948273294138532e-02
-6.634000000000001038e-08,-7.832292039583717280e-02
-6.593000000000000870e-08,-7.929635805873296028e-02
-6.552000000000002024e-08,-8.026979572162874776e-02
-6.511000000000001856e-08,-8.124323338452453525e-02
-6.470000000000001687e-08,-8.221667104742032273e-02
-6.429000000000002842e-08,-8.319010871031609633e-02
-6.388000000000000026e-08,-8.416354637321196708e-02
-6.346999999999999858e-08,-8.513698403610775456e-02
-6.306000000000001013e-08,-8.611042169900352816e-02
-6.265000000000000844e-08,-8.708385936189931564e-02
-6.224000000000000675e-08,-8.805729702479510312e-02
-6.183000000000001830e-08,-8.903073468769089061e-02
-6.142000000000001662e-08,-9.009378416177327153e-02
-6.101000000000002817e-08,-9.140290541388919332e-02
-6.060000000000000001e-08,-9.271202666600519837e-02
-6.018999999999999832e-08,-9.402114791812112016e-02
-5.978000000000000987e-08,-9.533026917023704194e-02
-5.937000000000000819e-08,-9.663939042235296373e-02
-5.896000000000001312e-08,-9.794851167446889939e-02
-5.855000000000001805e-08,-9.925763292658482118e-02
-5.814000000000001636e-08,-1.005667541787007291e-01
-5.773000000000002130e-08,-1.018758754308166509e-01
-5.732000000000002623e-08,-1.031849966829325588e-01
-5.690999999999999807e-08,-1.044941179350485638e-01
-5.650000000000000300e-08,-1.058032391871644995e-01
-5.609000000000000793e-08,-1.071123604392804213e-01
-5.568000000000001286e-08,-1.084214816913963569e-01
-5.527000000000001118e-08,-1.097306029435122787e-01
-5.486000000000001611e-08,-1.110397241956281866e-01
-5.445000000000002104e-08,-1.123488454477441084e-01
-5.404000000000002597e-08,-1.136579666998600163e-01
-5.362999999999999782e-08,-1.149670879519760214e-01
-5.322000000000000275e-08,-1.162762092040919432e-01
-5.281000000000000768e-08,-1.175853304562078788e-01
-5.240000000000000599e-08,-1.188944517083238006e-01
-5.199000000000001092e-08,-1.202035729604397085e-01
-5.158000000000001586e-08,-1.215792177093081711e-01
-5.117000000000002079e-08,-1.233530048420559827e-01
-5.076000000000002572e-08,-1.251267919748037527e-01
-5.035000000000002403e-08,-1.269005791075515643e-01
-4.994000000000000249e-08,-1.286743662402994592e-01
-4.953000000000000743e-08,-1.304481533730472709e-01
-4.912000000000000574e-08,-1.322219405057950548e-01
-4.871000000000001067e-08,-1.339957276385428386e-01
-4.830000000000001560e-08,-1.357695147712906503e-01
-4.789000000000002053e-08,-1.375433019040384341e-01
-4.748000000000001885e-08,-1.393170890367862180e-01
-4.707000000000002378e-08,-1.410908761695340297e-01
-4.666000000000000224e-08,-1.428646633022819246e-01
-4.625000000000000055e-08,-1.446384504350297084e-01
-4.584000000000000549e-08,-1.464122375677774923e-01
-4.543000000000001042e-08,-1.481860247005252762e-01
-4.502000000000001535e-08,-1.499598118332730878e-01
-4.461000000000001366e-08,-1.517335989660208717e-01
-4.420000000000001859e-08,-1.535073860987686556e-01
-4.379000000000002352e-08,-1.552811732315164672e-01
-4.337999999999999537e-08,-1.570549603642643899e-01
-4.297000000000000030e-08,-1.588287474970121738e-01
-4.256000000000000523e-08,-1.606025346297599576e-01
-4.215000000000001016e-08,-1.623763217625077693e-01
-4.174000000000000848e-08,-1.644106384239246710e-01
-4.133000000000001341e-08,-1.667848743905940845e-01
-4.092000000000001834e-08,-1.691591103572634980e-01
-4.051000000000002327e-08,-1.715333463239329115e-01
-4.010000000000002820e-08,-1.739075822906023250e-01
-3.969000000000000005e-08,-1.762818182572719050e-01
-3.928000000000000498e-08,-1.786560542239413463e-01
-3.887000000000000991e-08,-1.810302901906107320e-01
-3.846000000000000822e-08,-1.834045261572801733e-01
-3.805000000000001315e-08,-1.857787621239495868e-01
-3.764000000000001809e-08,-1.881529980906190003e-01
-3.723000000000002302e-08,-1.905272340572884138e-01
-3.682000000000002133e-08,-1.929014700239578550e-01
-3.640999999999999979e-08,-1.952757059906274073e-01
-3.600000000000000472e-08,-1.976499419572968486e-01
-3.559000000000000304e-08,-2.000241779239662621e-01
-3.518000000000000797e-08,-2.023984138906356756e-01
-3.477000000000001290e-08,-2.047726498573050891e-01
-3.436000000000001783e-08,-2.071468858239745026e-01
-3.395000000000001615e-08,-2.095211217906439438e-01
-3.354000000000002108e-08,-2.121804107625361313e-01
-3.313000000000002601e-08,-2.152639815783691790e-01
-3.271999999999999785e-08,-2.183475523942025320e-01
-3.231000000000000278e-08,-2.214311232100356075e-01
-3.190000000000000772e-08,-2.245146940258687107e-01
-3.149000000000001265e-08,-2.275982648417017862e-01
-3.108000000000001758e-08,-2.306818356575348894e-01
-3.067000000000001589e-08,-2.337654064733679649e-01
-3.026000000000002082e-08,-2.368489772892010681e-01
-2.985000000000002575e-08,-2.399325481050341990e-01
-2.944000000000000091e-08,-2.430161189208674966e-01
-2.903000000000000253e-08,-2.460996897367005998e-01
-2.862000000000000746e-08,-2.491832605525336752e-01
-2.821000000000000908e-08,-2.522668313683667507e-01
-2.780000000000001402e-08,-2.553504021841999094e-01
-2.739000000000001564e-08,-2.584339730000329016e-01
-2.698000000000002057e-08,-2.615175438158660604e-01
-2.657000000000002219e-08,-2.653406143893879410e-01
-2.615999999999999734e-08,-2.692386004448226733e-01
-2.575000000000000228e-08,-2.731365865002571280e-01
-2.534000000000000390e-08,-2.770345725556915828e-01
-2.493000000000000883e-08,-2.809325586111260376e-01
-2.452000000000001045e-08,-2.848305446665604368e-01
-2.411000000000001538e-08,-2.887285307219948916e-01
-2.370000000000001701e-08,-2.926265167774293463e-01
-2.329000000000002194e-08,-2.965245028328638011e-01
-2.288000000000002687e-08,-3.004224888882982558e-01
-2.246999999999999871e-08,-3.043204749437329326e-01
-2.206000000000000364e-08,-3.082184609991673874e-01
-2.165000000000000858e-08,-3.121164470546018421e-01
-2.124000000000001020e-08,-3.163797574097048648e-01
-2.083000000000001513e-08,-3.211221191487149129e-01
-2.042000000000001675e-08,-3.258644808877249610e-01
-2.001000000000002168e-08,-3.306068426267348981e-01
-1.960000000000002331e-08,-3.353492043657448907e-01
-1.918999999999999846e-08,-3.400915661047552163e-01
-1.878000000000000339e-08,-3.448339278437652644e-01
-1.837000000000000501e-08,-3.495762895827752015e-01
-1.796000000000000994e-08,-3.543186513217852496e-01
-1.755000000000001157e-08,-3.590610130607952422e-01
-1.714000000000001650e-08,-3.638033747998052903e-01
-1.673000000000001812e-08,-3.688427916519191330e-01
-1.632000000000002305e-08,-3.746147171644653162e-01
-1.591000000000002468e-08,-3.803866426770114995e-01
-1.549999999999999983e-08,-3.861585681895581268e-01
-1.509000000000000476e-08,-3.919304937021043100e-01
-1.468000000000000804e-08,-3.977024192146505488e-01
-1.427000000000001131e-08,-4.034743447271967320e-01
-1.386000000000001459e-08,-4.092462702397429708e-01
-1.345000000000001787e-08,-4.150181957522891540e-01
-1.304000000000002114e-08,-4.210929397716589029e-01
-1.263000000000002442e-08,-4.279790033395349247e-01
-1.221999999999999957e-08,-4.348650669074115016e-01
-1.181000000000000285e-08,-4.417511304752876344e-01
-1.140000000000000613e-08,-4.486371940431637673e-01
-1.099000000000000941e-08,-4.555232576110399001e-01
-1.058000000000001268e-08,-4.624093211789160329e-01
-1.017000000000001596e-08,-4.692953847467921658e-01
-9.760000000000019236e-09,-4.768909208229363261e-01
-9.350000000000022513e-09,-4.849257976564356198e-01
-8.939999999999997666e-09,-4.929606744899355797e-01
-8.530000000000000943e-09,-5.009955513234349844e-01
-8.120000000000005874e-09,-5.090304281569344447e-01
-7.710000000000009151e-09,-5.170653049904337939e-01
-7.300000000000011601e-09,-5.251094650584603452e-01
-6.890000000000014878e-09,-5.345837428242821154e-01
-6.480000000000018982e-09,-5.440580205901037747e-01
-6.070000000000022259e-09,-5.535322983559253229e-01
-5.660000000000025536e-09,-5.630065761217469822e-01
-5.250000000000000689e-09,-5.724808538875693076e-01
-4.840000000000003966e-09,-5.890896332882804565e-01
-4.430000000000007243e-09,-6.168460714935064537e-01
-4.020000000000010520e-09,-6.446025096987326730e-01
-3.610000000000013797e-09,-6.723589479039586703e-01
-3.200000000000017074e-09,-7.001153861091847785e-01
-2.790000000000020764e-09,-7.278718243144109978e-01
-2.380000000000024041e-09,-7.562554776094988496e-01
-1.969999999999998781e-09,-7.869414370152435501e-01
-1.560000000000002471e-09,-8.176273964209861411e-01
-1.150000000000005748e-09,-8.483133558267287322e-01
-7.400000000000091285e-10,-8.789993152324713233e-01
-3.300000000000125089e-10,-9.096852746382140253e-01
7.999999999998408486e-11,-9.595993397909490241e-01
4.899999999999807303e-10,-1.088829341150046481e+00
8.999999999999773499e-10,-1.218059342509143939e+00
1.309999999999973970e-09,-1.347289343868241396e+00
1.719999999999999024e-09,-1.476519345227347735e+00
2.129999999999995747e-09,-1.605749346586445414e+00
2.539999999999992056e-09,-1.743434905579303029e+00
2.949999999999988779e-09,-1.886195754649417466e+00
3.359999999999985502e-09,-2.028956603719532126e+00
3.769999999999981811e-09,-2.171717452789646785e+00
4.179999999999978534e-09,-2.314478301859761000e+00
4.589999999999975257e-09,-2.457239150929875660e+00
5.000000000000000105e-09,-2.600000000000000089e+00
