z[nm],potential[V]
-1.060699999999999962e-07,2.308052056673273178e-01
-1.052879999999999962e-07,2.308052057139435564e-01
-1.045059999999999963e-07,2.308052057605597673e-01
-1.037239999999999963e-07,2.308052058071759782e-01
-1.029419999999999963e-07,2.308052058537921891e-01
-1.021599999999999963e-07,2.308052059004084278e-01
-1.013779999999999963e-07,2.308052059470246387e-01
-1.005959999999999963e-07,2.308052059936408218e-01
-9.981399999999999632e-08,2.308052060402570327e-01
-9.903199999999999634e-08,2.308052060868732436e-01
-9.824999999999999635e-08,2.308052061334894545e-01
-9.746799999999999636e-08,2.308052061801056931e-01
-9.668599999999999637e-08,2.308052062267219040e-01
-9.590399999999999638e-08,2.308052062733381149e-01
-9.512199999999999640e-08,2.308052063199543258e-01
-9.433999999999999641e-08,2.308052063665705644e-01
-9.355799999999999642e-08,2.308052064131867753e-01
-9.277599999999999643e-08,2.308052064598029862e-01
-9.199399999999999644e-08,2.308052065064191971e-01
-9.121199999999999646e-08,2.308052065530354358e-01
-9.042999999999999647e-08,2.308052065996516466e-01
-8.964799999999999648e-08,2.308052066462678575e-01
-8.886599999999999649e-08,2.308052066928840684e-01
-8.808399999999999651e-08,2.308052067395003071e-01
-8.730199999999999652e-08,2.308052067861165180e-01
-8.651999999999999653e-08,2.308052068327327289e-01
-8.573799999999999654e-08,2.308052068793489398e-01
-8.495599999999999655e-08,2.308052069259651784e-01
-8.417399999999999657e-08,2.308052069725813893e-01
-8.339199999999999658e-08,2.308052070191976002e-01
-8.260999999999999659e-08,2.308052070658138111e-01
-8.182799999999999660e-08,2.308052071124299942e-01
-8.104599999999999661e-08,2.308052071590462051e-01
-8.026399999999999663e-08,2.308052072056624160e-01
-7.948199999999999664e-08,2.308052072522786546e-01
-7.869999999999999665e-08,2.308052072988948655e-01
-7.791799999999999666e-08,2.308052073455111319e-01
-7.713599999999999667e-08,2.308052073921273428e-01
-7.635399999999999669e-08,2.308052074387435537e-01
-7.557199999999998346e-08,2.308052074853597924e-01
-7.478999999999999671e-08,2.308052075319760033e-01
-7.400799999999998349e-08,2.308052075785922141e-01
-7.322599999999999674e-08,2.308052076252083973e-01
-7.244399999999998351e-08,2.308052076718246082e-01
-7.166199999999999676e-08,2.308052077184408191e-01
-7.087999999999998354e-08,2.308052077650570300e-01
-7.009799999999999678e-08,2.308052078116732686e-01
-6.931599999999998356e-08,2.308052078582894240e-01
-6.853399999999999681e-08,2.308052079049056626e-01
-6.775199999999998358e-08,2.308052079515218735e-01
-6.696999999999999683e-08,2.308052079981380844e-01
-6.618799999999998361e-08,2.308052080447542953e-01
-6.540599999999999686e-08,2.308052080913705340e-01
-6.462399999999998363e-08,2.308052081379867726e-01
-6.384199999999999688e-08,2.308052081846030112e-01
-6.305999999999998366e-08,2.308052082312192221e-01
-6.227799999999999690e-08,2.308052082778354330e-01
-6.149599999999998368e-08,2.308052083244516439e-01
-6.071399999999999693e-08,2.308052083710678271e-01
-5.993199999999998371e-08,2.308052084176840379e-01
-5.914999999999999695e-08,2.308052084643002766e-01
-5.836799999999998373e-08,2.308052085109164875e-01
-5.758599999999999698e-08,2.308052085575326984e-01
-5.680399999999998375e-08,2.308052086041489093e-01
-5.602199999999999700e-08,2.308052086507651479e-01
-5.523999999999998378e-08,2.308052086973813588e-01
-5.445799999999999703e-08,2.308052087439975697e-01
-5.367599999999998380e-08,2.308052087906137806e-01
-5.289399999999999705e-08,2.308052088372300192e-01
-5.211199999999998383e-08,2.308052088838462301e-01
-5.132999999999999707e-08,2.308052089304624410e-01
-5.054799999999998385e-08,2.308052089770786519e-01
-4.976599999999999710e-08,2.308052090236948628e-01
-4.898399999999998388e-08,2.308052090703111014e-01
-4.820199999999999712e-08,2.308052091169273123e-01
-4.741999999999998390e-08,2.308052091635435232e-01
-4.663799999999999715e-08,2.308052092101597341e-01
-4.585599999999998392e-08,2.308052092567759728e-01
-4.507399999999999717e-08,2.308052093033921837e-01
-4.429199999999998395e-08,2.308052093500083946e-01
-4.350999999999999719e-08,2.308052093966245777e-01
-4.272799999999998397e-08,2.308052094432407886e-01
-4.194599999999999722e-08,2.308052094898569995e-01
-4.116399999999998400e-08,2.308052095364732381e-01
-4.038199999999999724e-08,2.308052095830894490e-01
-3.959999999999998402e-08,2.308052096297056599e-01
-3.881799999999999727e-08,2.308052096763218708e-01
-3.803599999999998404e-08,2.308052097229381094e-01
-3.725399999999999729e-08,2.308052097695543481e-01
-3.647199999999998407e-08,2.308052098161705867e-01
-3.568999999999999732e-08,2.308052098627867976e-01
-3.490799999999998409e-08,2.308052099094029808e-01
-3.412599999999999734e-08,2.308052099560191917e-01
-3.334399999999998412e-08,2.308052100026354025e-01
-3.256199999999999736e-08,2.308052100492516134e-01
-3.177999999999998414e-08,2.308052100958678521e-01
-3.099799999999999739e-08,2.308052101424840630e-01
-3.021599999999998417e-08,2.308052101891002184e-01
-2.943399999999999741e-08,2.308052102357164570e-01
-2.865199999999998419e-08,2.308052102823326679e-01
-2.786999999999999744e-08,2.308052103289488788e-01
-2.708799999999998421e-08,2.308052103755650897e-01
-2.630599999999999746e-08,2.308052104221813561e-01
-2.552399999999998424e-08,2.308052104687975947e-01
-2.474199999999999748e-08,2.308052105154138056e-01
-2.395999999999998426e-08,2.308052105620300165e-01
-2.317799999999999751e-08,2.308052106086462274e-01
-2.239599999999998429e-08,2.308052106552624105e-01
-2.161399999999999753e-08,2.308052107018786214e-01
-2.083199999999998431e-08,2.308052107484948323e-01
-2.004999999999999756e-08,2.308052107951110710e-01
-1.926799999999998433e-08,2.308052108417272819e-01
-1.848599999999999758e-08,2.308052108883434927e-01
-1.770399999999998436e-08,2.308052109349597592e-01
-1.692199999999999761e-08,2.308052109815759423e-01
-1.613999999999998438e-08,2.308052110281921532e-01
-1.535799999999999763e-08,2.308052110748083641e-01
-1.457599999999998441e-08,2.308052111214245750e-01
-1.379399999999999765e-08,2.308052111680408136e-01
-1.301199999999998443e-08,2.308052112146570245e-01
-1.222999999999999768e-08,2.308052112612732354e-01
-1.144799999999998446e-08,2.308052113078894463e-01
-1.066599999999999770e-08,2.308052113545056849e-01
-9.883999999999984480e-09,2.308052114011218958e-01
-9.101999999999997727e-09,2.308052114477381067e-01
-8.319999999999984504e-09,2.308052114943543176e-01
-7.537999999999997751e-09,2.308052115409705562e-01
-6.755999999999984528e-09,2.308052115875867671e-01
-5.973999999999997775e-09,2.308052116342029780e-01
-5.191999999999984552e-09,2.308052116808191889e-01
-4.409999999999997799e-09,2.308052117274354276e-01
-3.627999999999984577e-09,2.308052117740516385e-01
-2.845999999999997824e-09,2.308052118206678494e-01
-2.063999999999984601e-09,2.308052118672840325e-01
-1.281999999999997848e-09,2.308052119139002434e-01
-4.999999999999846249e-10,2.308052119605164543e-01
2.820000000000021281e-10,2.308052120071326929e-01
1.064000000000015351e-09,2.308052120537489038e-01
1.846000000000002104e-09,2.308052121003651147e-01
2.628000000000015327e-09,2.308052121469813256e-01
3.410000000000002080e-09,2.308052121935975642e-01
4.192000000000015303e-09,2.308052122402137751e-01
4.974000000000028525e-09,2.308052122868299860e-01
5.756000000000015278e-09,2.308052123334461969e-01
6.538000000000028501e-09,2.308052123800624356e-01
7.320000000000015254e-09,2.308052124266786465e-01
8.102000000000028477e-09,2.308052124732948573e-01
8.884000000000015230e-09,2.308052125199110682e-01
9.666000000000028453e-09,2.308052125665273069e-01
1.044800000000001521e-08,2.308052126131435178e-01
1.123000000000002843e-08,2.308052126597597287e-01
1.201200000000001518e-08,2.308052127063759396e-01
1.279400000000002840e-08,2.308052127529921227e-01
1.357600000000001516e-08,2.308052127996083336e-01
1.435800000000002838e-08,2.308052128462245445e-01
1.514000000000001513e-08,2.308052128928407831e-01
1.592200000000002836e-08,2.308052129394569940e-01
1.670400000000001511e-08,2.308052129860732049e-01
1.748600000000002833e-08,2.308052130326894158e-01
1.826800000000001508e-08,2.308052130793056544e-01
1.905000000000002831e-08,2.308052131259218653e-01
1.983200000000001506e-08,2.308052131725380762e-01
2.061400000000002828e-08,2.308052132191542871e-01
2.139600000000001504e-08,2.308052132657705258e-01
2.217800000000002826e-08,2.308052133123867367e-01
2.296000000000001501e-08,2.308052133590029475e-01
2.374200000000002824e-08,2.308052134056191584e-01
2.452400000000001499e-08,2.308052134522353971e-01
2.530600000000002821e-08,2.308052134988516080e-01
2.608800000000001496e-08,2.308052135454678189e-01
2.687000000000002819e-08,2.308052135920840298e-01
2.765200000000001494e-08,2.308052136387002684e-01
2.843400000000002816e-08,2.308052136853164793e-01
2.921600000000001492e-08,2.308052137319326902e-01
2.999800000000002814e-08,2.308052137785489011e-01
3.078000000000001489e-08,2.308052138251651397e-01
3.156200000000002811e-08,2.308052138717813506e-01
3.234400000000001487e-08,2.308052139183975615e-01
3.312600000000002809e-08,2.308052139650137724e-01
3.390800000000001484e-08,2.308052140116300111e-01
3.469000000000002807e-08,2.308052140582462219e-01
3.547200000000001482e-08,2.308052141048624328e-01
3.625400000000002804e-08,2.308052141514786437e-01
3.703600000000001479e-08,2.308052141980948824e-01
3.781800000000002802e-08,2.308052142447110933e-01
3.860000000000001477e-08,2.308052142913273042e-01
3.938200000000002799e-08,2.308052143379435150e-01
4.016400000000001475e-08,2.308052143845596982e-01
4.094600000000002797e-08,2.308052144311759091e-01
4.172800000000001472e-08,2.308052144777921200e-01
4.251000000000002794e-08,2.308052145244083586e-01
4.329200000000001470e-08,2.308052145710245695e-01
4.407400000000000145e-08,2.308052146176407804e-01
4.485600000000004114e-08,2.308052146642569913e-01
4.563800000000002790e-08,2.308052147108732299e-01
4.642000000000001465e-08,2.308052147574894408e-01
4.720200000000000140e-08,2.308052148041056517e-01
4.798400000000004110e-08,2.308052148507218626e-01
4.876600000000002785e-08,2.308052148973381013e-01
4.954800000000001460e-08,2.308052149439543121e-01
5.033000000000000135e-08,2.308052149905705230e-01
5.111200000000004105e-08,2.308052150371867339e-01
5.189400000000002780e-08,2.308052150838029726e-01
5.267600000000001455e-08,2.308052151304191835e-01
5.345800000000000131e-08,2.308052151770353944e-01
5.424000000000004100e-08,2.308052152236516052e-01
5.502200000000002775e-08,2.308052152702678439e-01
5.580400000000001450e-08,2.308052153168840548e-01
5.658600000000000126e-08,2.308052153635002657e-01
5.736800000000004095e-08,2.308052154101164488e-01
5.815000000000002770e-08,2.308052154567326597e-01
5.893200000000001446e-08,2.308052155033488706e-01
5.971400000000000121e-08,2.308052155499651092e-01
6.049600000000004090e-08,2.308052155965813201e-01
6.127800000000002765e-08,2.308052156431975310e-01
6.206000000000001441e-08,2.308052156898137419e-01
6.284200000000000116e-08,2.308052157364299806e-01
6.362400000000004085e-08,2.308052157830461915e-01
6.440600000000002761e-08,2.308052158296624023e-01
6.518800000000001436e-08,2.308052158762786132e-01
6.597000000000000111e-08,2.308052159228948519e-01
6.675200000000004080e-08,2.308052159695110073e-01
6.753400000000002756e-08,2.308052160161272182e-01
6.831600000000001431e-08,2.308052160627434568e-01
6.909800000000000106e-08,2.308052161093596677e-01
6.988000000000004076e-08,2.308052161559758786e-01
7.066200000000002751e-08,2.308052162025920895e-01
7.144400000000001426e-08,2.308052162492083281e-01
7.222600000000000102e-08,2.308052162958245390e-01
7.300800000000004071e-08,2.308052163424407499e-01
7.379000000000002746e-08,2.308052163890569608e-01
7.457200000000001421e-08,2.308052164356731994e-01
7.535400000000000097e-08,2.308052164822894103e-01
7.613600000000004066e-08,2.308052165289056212e-01
7.691800000000002741e-08,2.308052165755218321e-01
7.770000000000001417e-08,2.308052166221380708e-01
7.848200000000000092e-08,2.308052166687542817e-01
7.926400000000004061e-08,2.308052167153704926e-01
8.004600000000002736e-08,2.308052167619867034e-01
8.082800000000001412e-08,2.308052168086029421e-01
8.161000000000000087e-08,2.308052168552191530e-01
8.239200000000004056e-08,2.308052169018353639e-01
8.317400000000002732e-08,2.308052169484515748e-01
8.395600000000001407e-08,2.308052169950678134e-01
8.473800000000000082e-08,2.308052170416840243e-01
8.552000000000004051e-08,2.308052170883002352e-01
8.630200000000002727e-08,2.308052171349164461e-01
8.708400000000001402e-08,2.308052171815326847e-01
8.786600000000000077e-08,2.308052172281488956e-01
8.864800000000004047e-08,2.308052172747651065e-01
8.943000000000002722e-08,2.308052173213813174e-01
9.021200000000001397e-08,2.308052173679975561e-01
9.099400000000000073e-08,2.308052174146137669e-01
9.177600000000004042e-08,2.308052174612299778e-01
9.255800000000002717e-08,2.308052175078461887e-01
9.334000000000001392e-08,2.308052175544624274e-01
9.412200000000000068e-08,2.308052176010786383e-01
9.490400000000004037e-08,2.308052176476948492e-01
9.568600000000002712e-08,2.308052176943110601e-01
9.646800000000001388e-08,2.308052177409272432e-01
9.725000000000000063e-08,2.308052177875434541e-01
9.803200000000004032e-08,2.308052178341596650e-01
9.881400000000002707e-08,2.308052178807759036e-01
9.959600000000001383e-08,2.308052179273921145e-01
1.003780000000000006e-07,2.308052179740083254e-01
1.011600000000000403e-07,2.308052180206245363e-01
1.019420000000000270e-07,2.308052180672407749e-01
1.027240000000000138e-07,2.308052181138569858e-01
1.035060000000000005e-07,2.308052181604731967e-01
1.042880000000000402e-07,2.308052182070894076e-01
1.050700000000000270e-07,2.308052182537056463e-01
1.058520000000000137e-07,2.308052183003218571e-01
1.066340000000000534e-07,2.308052183469380680e-01
1.074160000000000402e-07,2.308052183935542789e-01
1.081980000000000269e-07,2.308052184401705176e-01
1.089800000000000137e-07,2.308052184867867285e-01
1.097620000000000534e-07,2.308052185334029394e-01
1.105440000000000401e-07,2.308052185800191503e-01
1.113260000000000269e-07,2.308052186266353889e-01
1.121080000000000136e-07,2.308052186732515998e-01
1.128900000000000533e-07,2.308052187198678107e-01
1.136720000000000401e-07,2.308052187664840216e-01
1.144540000000000268e-07,2.308052188131002602e-01
1.152360000000000136e-07,2.308052188597164711e-01
1.160180000000000533e-07,2.308052189063326820e-01
1.168000000000000400e-07,2.308052189529488929e-01
1.175820000000000268e-07,2.308052189995651315e-01
1.183640000000000135e-07,2.308052190461813424e-01
1.191460000000000532e-07,2.308052190927975533e-01
1.199280000000000400e-07,2.308052191394137642e-01
1.207100000000000267e-07,2.308052191860300029e-01
1.214920000000000135e-07,2.308052192326462138e-01
1.222740000000000532e-07,2.308052192792624246e-01
1.230560000000000399e-07,2.308052193258786355e-01
1.238380000000000267e-07,2.308052193724948742e-01
1.246200000000000134e-07,2.308052194191110851e-01
1.254020000000000531e-07,2.308052194657272127e-01
1.261840000000000399e-07,2.308052195123434236e-01
1.269660000000000266e-07,2.308052195589596345e-01
1.277480000000000134e-07,2.308052196055758731e-01
1.285300000000000531e-07,2.308052196521920840e-01
1.293120000000000398e-07,2.308052196988082949e-01
1.300940000000000266e-07,2.308052197454245058e-01
1.308760000000000133e-07,2.308052197920407445e-01
1.316580000000000530e-07,2.308052198386569553e-01
1.324400000000000398e-07,2.308052198852731662e-01
1.332220000000000265e-07,2.308052199318893771e-01
1.340040000000000133e-07,2.308052199785056158e-01
1.347860000000000530e-07,2.308052200251218267e-01
1.355680000000000397e-07,2.308052200717380376e-01
1.363500000000000265e-07,2.308052201183542484e-01
1.371320000000000132e-07,2.308052201649704871e-01
1.379140000000000529e-07,2.308052202115866980e-01
1.386960000000000397e-07,2.308052202582029089e-01
1.394780000000000264e-07,2.308052203048191198e-01
1.402600000000000132e-07,2.308052203514353584e-01
1.410420000000000529e-07,2.308052203980515693e-01
1.418240000000000396e-07,2.308052204446677802e-01
1.426060000000000264e-07,2.308052204912839911e-01
1.433880000000000131e-07,2.308052205379002297e-01
1.441700000000000528e-07,2.308052205845164406e-01
1.449520000000000396e-07,2.308052206311326515e-01
1.457340000000000263e-07,2.308052206777488624e-01
1.465160000000000131e-07,2.308052207243651011e-01
1.472980000000000528e-07,2.308052207709813120e-01
1.480800000000000395e-07,2.308052208175975228e-01
1.488620000000000263e-07,2.308052208642137337e-01
1.496440000000000131e-07,2.308052209108299724e-01
1.504260000000000527e-07,2.308052209574461833e-01
1.512080000000000395e-07,2.308052210040623387e-01
1.519900000000000263e-07,2.308052210506785773e-01
1.527720000000000130e-07,2.308052210972947882e-01
1.535540000000000527e-07,2.308052211439109991e-01
1.543360000000000395e-07,2.308052211905272100e-01
1.551180000000000262e-07,2.308052212371434486e-01
1.559000000000000130e-07,2.308052212837596595e-01
1.566820000000000526e-07,2.308052213303758704e-01
1.574640000000000394e-07,2.308052213769920813e-01
1.582460000000000262e-07,2.308052214236083199e-01
1.590280000000000129e-07,2.308052214702245308e-01
1.598100000000000526e-07,2.308052215168407417e-01
1.605920000000000394e-07,2.308052215634569526e-01
1.613740000000000261e-07,2.308052216100731913e-01
1.621560000000000129e-07,2.308052216566894022e-01
1.629380000000000526e-07,2.308052217033056130e-01
1.637200000000000393e-07,2.308052217499218239e-01
1.645020000000000261e-07,2.308052217965380626e-01
1.652840000000000128e-07,2.308052218431542735e-01
1.660660000000000525e-07,2.308052218897704844e-01
1.668480000000000393e-07,2.308052219363866953e-01
1.676300000000000260e-07,2.308052219830029339e-01
1.684120000000000128e-07,2.308052220296191448e-01
1.691940000000000525e-07,2.308052220762353557e-01
1.699760000000000392e-07,2.308052221228515666e-01
1.707580000000000260e-07,2.308052221694678052e-01
1.715400000000000127e-07,2.308052222160840161e-01
1.723220000000000524e-07,2.308052222627002270e-01
1.731040000000000392e-07,2.308052223093164379e-01
1.738860000000000259e-07,2.308052223559326765e-01
1.746680000000000127e-07,2.308052224025488874e-01
1.754500000000000524e-07,2.308052224491650983e-01
1.762320000000000391e-07,2.308052224957813092e-01
1.770140000000000259e-07,2.308052225423975479e-01
1.777960000000000126e-07,2.308052225890137588e-01
1.785780000000000523e-07,2.308052226356299697e-01
1.793600000000000391e-07,2.308052226822461805e-01
1.801420000000000258e-07,2.308052227288623637e-01
1.809240000000000126e-07,2.308052227754785746e-01
1.817060000000000523e-07,2.308052228220948132e-01
1.824880000000000390e-07,2.308052228687110241e-01
1.832700000000000258e-07,2.308052229153272350e-01
1.840520000000000125e-07,2.308052229619434459e-01
1.848340000000000522e-07,2.308052230085596845e-01
1.856160000000000390e-07,2.308052230551758399e-01
1.863980000000000257e-07,2.308052231017920508e-01
1.871800000000000125e-07,2.308052231484082895e-01
1.879620000000000522e-07,2.308052231950245003e-01
1.887440000000000389e-07,2.308052232416407112e-01
1.895260000000000257e-07,2.308052232882569221e-01
1.903080000000000124e-07,2.308052233348731608e-01
1.910900000000000521e-07,2.308052233814893717e-01
1.918720000000000389e-07,2.308052234281055826e-01
1.926540000000000256e-07,2.308052234747217935e-01
1.934360000000000124e-07,2.308052235213380321e-01
1.942180000000000521e-07,2.308052235679542430e-01
1.950000000000000124e-07,2.308052236145704539e-01
