r[nm],potential[V]
4.700000000000001058e-08,2.308052118831799560e-01
4.800000000000001292e-08,2.308052118821687093e-01
4.900000000000001525e-08,2.308052118811574072e-01
5.000000000000001097e-08,2.308052118801461605e-01
5.100000000000001331e-08,2.308052118791348584e-01
5.200000000000001565e-08,2.308052118781235007e-01
5.300000000000001137e-08,2.308052118771122818e-01
5.400000000000001370e-08,2.308052118761009519e-01
5.500000000000001604e-08,2.308052118750896498e-01
5.600000000000001176e-08,2.308052118740783754e-01
5.700000000000001410e-08,2.308052118730670732e-01
5.800000000000001643e-08,2.308052118720557710e-01
5.900000000000001877e-08,2.308052118710444689e-01
6.000000000000002111e-08,2.308052118700331667e-01
6.100000000000001683e-08,2.308052118690219201e-01
6.200000000000001255e-08,2.308052118680106179e-01
6.300000000000002150e-08,2.308052118669993436e-01
6.400000000000001722e-08,2.308052118659880136e-01
6.500000000000001294e-08,2.308052118649767392e-01
6.600000000000002189e-08,2.308052118639654926e-01
6.700000000000001761e-08,2.308052118629541349e-01
6.800000000000001333e-08,2.308052118619428328e-01
6.900000000000002229e-08,2.308052118609316417e-01
7.000000000000001801e-08,2.308052118599202840e-01
7.100000000000001373e-08,2.308052118589089818e-01
7.200000000000002268e-08,2.308052118578977352e-01
7.300000000000001840e-08,2.308052118568863775e-01
7.400000000000001412e-08,2.308052118558751031e-01
7.500000000000002308e-08,2.308052118548638010e-01
7.600000000000001880e-08,2.308052118538524988e-01
7.700000000000001452e-08,2.308052118528411967e-01
7.800000000000002347e-08,2.308052118518299500e-01
7.900000000000001919e-08,2.308052118508187034e-01
8.000000000000002814e-08,2.308052118498073457e-01
8.100000000000002386e-08,2.308052118487960436e-01
8.200000000000001958e-08,2.308052118477848247e-01
8.300000000000002854e-08,2.308052118467734948e-01
8.400000000000002426e-08,2.308052118457621926e-01
8.500000000000001998e-08,2.308052118447509182e-01
8.600000000000002893e-08,2.308052118437396161e-01
8.700000000000002465e-08,2.308052118427283139e-01
8.800000000000002037e-08,2.308052118417170673e-01
8.900000000000002932e-08,2.308052118407057096e-01
9.000000000000002504e-08,2.308052118396944630e-01
9.100000000000002076e-08,2.308052118386831608e-01
9.200000000000002972e-08,2.308052118376718587e-01
9.300000000000002544e-08,2.308052118366605565e-01
9.400000000000002116e-08,2.308052118356492544e-01
9.500000000000003011e-08,2.308052118346380355e-01
9.600000000000002583e-08,2.308052118336266778e-01
9.700000000000002155e-08,2.308052118326153757e-01
9.800000000000003051e-08,2.308052118316041290e-01
9.900000000000002623e-08,2.308052118305928269e-01
1.000000000000000219e-07,2.308052118295815247e-01
1.010000000000000309e-07,2.308052118285702781e-01
1.020000000000000266e-07,2.308052118275589204e-01
1.030000000000000223e-07,2.308052118265476738e-01
1.040000000000000313e-07,2.308052118255363716e-01
1.050000000000000270e-07,2.308052118245250695e-01
1.060000000000000227e-07,2.308052118235137673e-01
1.070000000000000317e-07,2.308052118225024929e-01
1.080000000000000274e-07,2.308052118214912463e-01
1.090000000000000231e-07,2.308052118204798886e-01
1.100000000000000321e-07,2.308052118194685864e-01
1.110000000000000278e-07,2.308052118184573398e-01
1.120000000000000235e-07,2.308052118174460376e-01
1.130000000000000325e-07,2.308052118164347355e-01
1.140000000000000282e-07,2.308052118154234611e-01
1.150000000000000371e-07,2.308052118144121312e-01
1.160000000000000329e-07,2.308052118134008568e-01
1.170000000000000286e-07,2.308052118123896101e-01
1.180000000000000375e-07,2.308052118113782525e-01
1.190000000000000333e-07,2.308052118103669503e-01
1.200000000000000422e-07,2.308052118093557037e-01
1.210000000000000379e-07,2.308052118083444015e-01
1.220000000000000337e-07,2.308052118073330994e-01
1.230000000000000294e-07,2.308052118063217972e-01
1.240000000000000251e-07,2.308052118053105783e-01
1.250000000000000208e-07,2.308052118042992484e-01
1.260000000000000430e-07,2.308052118032879463e-01
1.270000000000000387e-07,2.308052118022766719e-01
1.280000000000000344e-07,2.308052118012653697e-01
1.290000000000000302e-07,2.308052118002540121e-01
1.300000000000000259e-07,2.308052117992428209e-01
1.310000000000000481e-07,2.308052117982314633e-01
1.320000000000000438e-07,2.308052117972201611e-01
1.330000000000000395e-07,2.308052117962089145e-01
1.340000000000000352e-07,2.308052117951976123e-01
1.350000000000000309e-07,2.308052117941863102e-01
1.360000000000000267e-07,2.308052117931750080e-01
1.370000000000000489e-07,2.308052117921637059e-01
1.380000000000000446e-07,2.308052117911524315e-01
1.390000000000000403e-07,2.308052117901411293e-01
1.400000000000000360e-07,2.308052117891298827e-01
1.410000000000000317e-07,2.308052117881185250e-01
1.420000000000000275e-07,2.308052117871072784e-01
1.430000000000000496e-07,2.308052117860960317e-01
1.440000000000000454e-07,2.308052117850846741e-01
1.450000000000000411e-07,2.308052117840733719e-01
1.460000000000000368e-07,2.308052117830621530e-01
1.470000000000000325e-07,2.308052117820507954e-01
1.480000000000000282e-07,2.308052117810394932e-01
1.490000000000000504e-07,2.308052117800282466e-01
1.500000000000000462e-07,2.308052117790168889e-01
1.510000000000000419e-07,2.308052117780056423e-01
1.520000000000000376e-07,2.308052117769943401e-01
1.530000000000000333e-07,2.308052117759830935e-01
1.540000000000000290e-07,2.308052117749717358e-01
1.550000000000000512e-07,2.308052117739604892e-01
1.560000000000000469e-07,2.308052117729492148e-01
1.570000000000000427e-07,2.308052117719378848e-01
1.580000000000000384e-07,2.308052117709265827e-01
1.590000000000000341e-07,2.308052117699153638e-01
1.600000000000000563e-07,2.308052117689040061e-01
1.610000000000000520e-07,2.308052117678927040e-01
1.620000000000000477e-07,2.308052117668814573e-01
1.630000000000000434e-07,2.308052117658701552e-01
1.640000000000000392e-07,2.308052117648588530e-01
1.650000000000000349e-07,2.308052117638475509e-01
1.660000000000000571e-07,2.308052117628362487e-01
1.670000000000000528e-07,2.308052117618249743e-01
1.680000000000000485e-07,2.308052117608136722e-01
1.690000000000000442e-07,2.308052117598024255e-01
1.700000000000000400e-07,2.308052117587910679e-01
1.710000000000000357e-07,2.308052117577797657e-01
1.720000000000000579e-07,2.308052117567685746e-01
1.730000000000000536e-07,2.308052117557572169e-01
1.740000000000000493e-07,2.308052117547459148e-01
1.750000000000000450e-07,2.308052117537346681e-01
1.760000000000000407e-07,2.308052117527233660e-01
1.770000000000000365e-07,2.308052117517120638e-01
1.780000000000000586e-07,2.308052117507007894e-01
1.790000000000000544e-07,2.308052117496894595e-01
1.800000000000000501e-07,2.308052117486781851e-01
1.810000000000000458e-07,2.308052117476668830e-01
1.820000000000000415e-07,2.308052117466555808e-01
1.830000000000000372e-07,2.308052117456442787e-01
1.840000000000000594e-07,2.308052117446330320e-01
1.850000000000000552e-07,2.308052117436217576e-01
1.860000000000000509e-07,2.308052117426104277e-01
1.870000000000000466e-07,2.308052117415991256e-01
1.880000000000000423e-07,2.308052117405879067e-01
1.890000000000000380e-07,2.308052117395765490e-01
1.900000000000000602e-07,2.308052117385652469e-01
1.910000000000000559e-07,2.308052117375540002e-01
1.920000000000000517e-07,2.308052117365426426e-01
1.930000000000000474e-07,2.308052117355313959e-01
1.940000000000000431e-07,2.308052117345201493e-01
1.950000000000000653e-07,2.308052117335087916e-01
1.960000000000000610e-07,2.308052117324974895e-01
1.970000000000000567e-07,2.308052117314862428e-01
1.980000000000000525e-07,2.308052117304749407e-01
1.990000000000000482e-07,2.308052117294636385e-01
2.000000000000000439e-07,2.308052117284523364e-01
2.010000000000000661e-07,2.308052117274411175e-01
2.020000000000000618e-07,2.308052117264297598e-01
2.030000000000000575e-07,2.308052117254184576e-01
2.040000000000000532e-07,2.308052117244072110e-01
2.050000000000000490e-07,2.308052117233959089e-01
2.060000000000000447e-07,2.308052117223846067e-01
2.070000000000000669e-07,2.308052117213733323e-01
2.080000000000000626e-07,2.308052117203620024e-01
2.090000000000000583e-07,2.308052117193507002e-01
2.100000000000000540e-07,2.308052117183394258e-01
2.110000000000000497e-07,2.308052117173281237e-01
2.120000000000000455e-07,2.308052117163168215e-01
2.130000000000000677e-07,2.308052117153055194e-01
2.140000000000000634e-07,2.308052117142943283e-01
2.150000000000000591e-07,2.308052117132829706e-01
2.160000000000000548e-07,2.308052117122716684e-01
2.170000000000000505e-07,2.308052117112604218e-01
2.180000000000000463e-07,2.308052117102491196e-01
2.190000000000000684e-07,2.308052117092378175e-01
2.200000000000000642e-07,2.308052117082265431e-01
2.210000000000000599e-07,2.308052117072151854e-01
2.220000000000000556e-07,2.308052117062039388e-01
2.230000000000000513e-07,2.308052117051926921e-01
2.240000000000000470e-07,2.308052117041813345e-01
2.250000000000000692e-07,2.308052117031700323e-01
2.260000000000000649e-07,2.308052117021587857e-01
2.270000000000000607e-07,2.308052117011474280e-01
2.280000000000000564e-07,2.308052117001361814e-01
2.290000000000000521e-07,2.308052116991248792e-01
2.300000000000000743e-07,2.308052116981136048e-01
2.310000000000000700e-07,2.308052116971022749e-01
2.320000000000000657e-07,2.308052116960910005e-01
2.330000000000000615e-07,2.308052116950797539e-01
2.340000000000000572e-07,2.308052116940683962e-01
2.350000000000000529e-07,2.308052116930570941e-01
2.360000000000000751e-07,2.308052116920459029e-01
2.370000000000000708e-07,2.308052116910345453e-01
2.380000000000000665e-07,2.308052116900232431e-01
2.390000000000000622e-07,2.308052116890119687e-01
2.400000000000000844e-07,2.308052116880006666e-01
2.410000000000000537e-07,2.308052116869893644e-01
2.420000000000000759e-07,2.308052116859780623e-01
2.430000000000000451e-07,2.308052116849667601e-01
2.440000000000000673e-07,2.308052116839555135e-01
2.450000000000000895e-07,2.308052116829442113e-01
2.460000000000000587e-07,2.308052116819329647e-01
2.470000000000000809e-07,2.308052116809216070e-01
2.480000000000000502e-07,2.308052116799103048e-01
2.490000000000000724e-07,2.308052116788990860e-01
2.500000000000000416e-07,2.308052116778877560e-01
2.510000000000000638e-07,2.308052116768764539e-01
2.520000000000000860e-07,2.308052116758651795e-01
2.530000000000000553e-07,2.308052116748538773e-01
2.540000000000000774e-07,2.308052116738425752e-01
2.550000000000000467e-07,2.308052116728312730e-01
2.560000000000000689e-07,2.308052116718199709e-01
2.570000000000000911e-07,2.308052116708087242e-01
2.580000000000000603e-07,2.308052116697974221e-01
2.590000000000000825e-07,2.308052116687861477e-01
2.600000000000000518e-07,2.308052116677748178e-01
2.610000000000000740e-07,2.308052116667635434e-01
2.620000000000000961e-07,2.308052116657522967e-01
2.630000000000000654e-07,2.308052116647409391e-01
2.640000000000000876e-07,2.308052116637296369e-01
2.650000000000000568e-07,2.308052116627184458e-01
2.660000000000000790e-07,2.308052116617070881e-01
2.670000000000000483e-07,2.308052116606957860e-01
2.680000000000000705e-07,2.308052116596845393e-01
2.690000000000000926e-07,2.308052116586731817e-01
2.700000000000000619e-07,2.308052116576619350e-01
2.710000000000000841e-07,2.308052116566506329e-01
2.720000000000000533e-07,2.308052116556393307e-01
2.730000000000000755e-07,2.308052116546280286e-01
2.740000000000000977e-07,2.308052116536167542e-01
2.750000000000000670e-07,2.308052116526055075e-01
2.760000000000000892e-07,2.308052116515941499e-01
2.770000000000000584e-07,2.308052116505828477e-01
2.780000000000000806e-07,2.308052116495716288e-01
2.790000000000000498e-07,2.308052116485602989e-01
2.800000000000000720e-07,2.308052116475489968e-01
2.810000000000000942e-07,2.308052116465377224e-01
2.820000000000000635e-07,2.308052116455264202e-01
2.830000000000000857e-07,2.308052116445151181e-01
2.840000000000000549e-07,2.308052116435038714e-01
2.850000000000000771e-07,2.308052116424925138e-01
2.860000000000000993e-07,2.308052116414812671e-01
2.870000000000000685e-07,2.308052116404699650e-01
2.880000000000000907e-07,2.308052116394586628e-01
2.890000000000000600e-07,2.308052116384473607e-01
2.900000000000000822e-07,2.308052116374360585e-01
2.910000000000001044e-07,2.308052116364248396e-01
2.920000000000000736e-07,2.308052116354135097e-01
2.930000000000000958e-07,2.308052116344022076e-01
2.940000000000000650e-07,2.308052116333909332e-01
2.950000000000000872e-07,2.308052116323796310e-01
2.960000000000000565e-07,2.308052116313683289e-01
2.970000000000000787e-07,2.308052116303570822e-01
2.980000000000001009e-07,2.308052116293457245e-01
2.990000000000000701e-07,2.308052116283344779e-01
3.000000000000000923e-07,2.308052116273232035e-01
3.010000000000000616e-07,2.308052116263118736e-01
3.020000000000000837e-07,2.308052116253005714e-01
3.030000000000001059e-07,2.308052116242892970e-01
3.040000000000000752e-07,2.308052116232779671e-01
3.050000000000000974e-07,2.308052116222666927e-01
3.060000000000000666e-07,2.308052116212553906e-01
3.070000000000000888e-07,2.308052116202441439e-01
3.080000000000000581e-07,2.308052116192328418e-01
3.090000000000000802e-07,2.308052116182215396e-01
3.100000000000001024e-07,2.308052116172102930e-01
3.110000000000000717e-07,2.308052116161989353e-01
3.120000000000000939e-07,2.308052116151876609e-01
3.130000000000000631e-07,2.308052116141764143e-01
3.140000000000000853e-07,2.308052116131650566e-01
3.150000000000001075e-07,2.308052116121537545e-01
3.160000000000000768e-07,2.308052116111425078e-01
3.170000000000000989e-07,2.308052116101312057e-01
3.180000000000000682e-07,2.308052116091199035e-01
3.190000000000000904e-07,2.308052116081086014e-01
3.200000000000001126e-07,2.308052116070973825e-01
3.210000000000000818e-07,2.308052116060860526e-01
3.220000000000001040e-07,2.308052116050747504e-01
3.230000000000000733e-07,2.308052116040634760e-01
3.240000000000000955e-07,2.308052116030521739e-01
3.250000000000000647e-07,2.308052116020408440e-01
3.260000000000000869e-07,2.308052116010296251e-01
3.270000000000001091e-07,2.308052116000182674e-01
3.280000000000000783e-07,2.308052115990069653e-01
3.290000000000001005e-07,2.308052115979957186e-01
3.300000000000000698e-07,2.308052115969844165e-01
3.310000000000000920e-07,2.308052115959731143e-01
3.320000000000001141e-07,2.308052115949618122e-01
3.330000000000000834e-07,2.308052115939505100e-01
3.340000000000001056e-07,2.308052115929392356e-01
3.350000000000000748e-07,2.308052115919279335e-01
3.360000000000000970e-07,2.308052115909166868e-01
3.370000000000000663e-07,2.308052115899053292e-01
3.380000000000000885e-07,2.308052115888940825e-01
3.390000000000001107e-07,2.308052115878828359e-01
3.400000000000000799e-07,2.308052115868714782e-01
3.410000000000001021e-07,2.308052115858601760e-01
3.420000000000000713e-07,2.308052115848489572e-01
3.430000000000000935e-07,2.308052115838376273e-01
3.440000000000001157e-07,2.308052115828263251e-01
3.450000000000000850e-07,2.308052115818150507e-01
3.460000000000001072e-07,2.308052115808037208e-01
3.470000000000000764e-07,2.308052115797924464e-01
3.480000000000000986e-07,2.308052115787811442e-01
3.490000000000000679e-07,2.308052115777698421e-01
3.500000000000000900e-07,2.308052115767585399e-01
3.510000000000001122e-07,2.308052115757472933e-01
3.520000000000000815e-07,2.308052115747360189e-01
3.530000000000001037e-07,2.308052115737246890e-01
3.540000000000000729e-07,2.308052115727133868e-01
3.550000000000000951e-07,2.308052115717021679e-01
3.560000000000001173e-07,2.308052115706908103e-01
3.570000000000000865e-07,2.308052115696795081e-01
3.580000000000001087e-07,2.308052115686682615e-01
3.590000000000000780e-07,2.308052115676569593e-01
3.600000000000001002e-07,2.308052115666456572e-01
3.610000000000001224e-07,2.308052115656343550e-01
3.620000000000000916e-07,2.308052115646230529e-01
3.630000000000001138e-07,2.308052115636118062e-01
3.640000000000000831e-07,2.308052115626005041e-01
3.650000000000001052e-07,2.308052115615892297e-01
3.660000000000000745e-07,2.308052115605778998e-01
3.670000000000000967e-07,2.308052115595665976e-01
3.680000000000001189e-07,2.308052115585553787e-01
3.690000000000000881e-07,2.308052115575440211e-01
3.700000000000001103e-07,2.308052115565327189e-01
3.710000000000000796e-07,2.308052115555214723e-01
3.720000000000001018e-07,2.308052115545101701e-01
3.730000000000001239e-07,2.308052115534988680e-01
3.740000000000000932e-07,2.308052115524875936e-01
3.750000000000001154e-07,2.308052115514762637e-01
3.760000000000000846e-07,2.308052115504649893e-01
3.770000000000001068e-07,2.308052115494536871e-01
3.780000000000000761e-07,2.308052115484423850e-01
3.790000000000000983e-07,2.308052115474310828e-01
3.800000000000001204e-07,2.308052115464198362e-01
3.810000000000000897e-07,2.308052115454085895e-01
3.820000000000001119e-07,2.308052115443972319e-01
3.830000000000000811e-07,2.308052115433859297e-01
3.840000000000001033e-07,2.308052115423746831e-01
3.850000000000001255e-07,2.308052115413633809e-01
3.860000000000000948e-07,2.308052115403520510e-01
3.870000000000001170e-07,2.308052115393408044e-01
3.880000000000000862e-07,2.308052115383294467e-01
3.890000000000001084e-07,2.308052115373182001e-01
3.900000000000001306e-07,2.308052115363069534e-01
3.910000000000000998e-07,2.308052115352955957e-01
3.920000000000001220e-07,2.308052115342842936e-01
3.930000000000000913e-07,2.308052115332730470e-01
3.940000000000001135e-07,2.308052115322617448e-01
3.950000000000000827e-07,2.308052115312504426e-01
3.960000000000001049e-07,2.308052115302391405e-01
3.970000000000001271e-07,2.308052115292279216e-01
3.980000000000000963e-07,2.308052115282165639e-01
3.990000000000001185e-07,2.308052115272052618e-01
4.000000000000000878e-07,2.308052115261940151e-01
4.010000000000001100e-07,2.308052115251827130e-01
4.020000000000001322e-07,2.308052115241713553e-01
4.030000000000001014e-07,2.308052115231601642e-01
4.040000000000001236e-07,2.308052115221488065e-01
4.050000000000000928e-07,2.308052115211375044e-01
4.060000000000001150e-07,2.308052115201262300e-01
4.070000000000000843e-07,2.308052115191149278e-01
4.080000000000001065e-07,2.308052115181036257e-01
4.090000000000001287e-07,2.308052115170923235e-01
4.100000000000000979e-07,2.308052115160811324e-01
4.110000000000001201e-07,2.308052115150697747e-01
4.120000000000000894e-07,2.308052115140584726e-01
4.130000000000001115e-07,2.308052115130472259e-01
4.140000000000001337e-07,2.308052115120359238e-01
4.150000000000001030e-07,2.308052115110246216e-01
4.160000000000001252e-07,2.308052115100133472e-01
4.170000000000000944e-07,2.308052115090020173e-01
4.180000000000001166e-07,2.308052115079907429e-01
4.190000000000001388e-07,2.308052115069794963e-01
4.200000000000001080e-07,2.308052115059681386e-01
4.210000000000001302e-07,2.308052115049568365e-01
4.220000000000000995e-07,2.308052115039455898e-01
4.230000000000001217e-07,2.308052115029342322e-01
4.240000000000000909e-07,2.308052115019229855e-01
4.250000000000001131e-07,2.308052115009116834e-01
4.260000000000001353e-07,2.308052114999004090e-01
4.270000000000001046e-07,2.308052114988890791e-01
4.280000000000001267e-07,2.308052114978778047e-01
4.290000000000000960e-07,2.308052114968665580e-01
4.300000000000001182e-07,2.308052114958552004e-01
4.310000000000001404e-07,2.308052114948438982e-01
4.320000000000001096e-07,2.308052114938327071e-01
4.330000000000001318e-07,2.308052114928213494e-01
4.340000000000001011e-07,2.308052114918100473e-01
4.350000000000001233e-07,2.308052114907988006e-01
4.360000000000000925e-07,2.308052114897874985e-01
4.370000000000001147e-07,2.308052114887761963e-01
4.380000000000001369e-07,2.308052114877648942e-01
4.390000000000001061e-07,2.308052114867535920e-01
4.400000000000001283e-07,2.308052114857423176e-01
4.410000000000000976e-07,2.308052114847310154e-01
4.420000000000001198e-07,2.308052114837197688e-01
4.430000000000001419e-07,2.308052114827084111e-01
4.440000000000001112e-07,2.308052114816971090e-01
4.450000000000001334e-07,2.308052114806858901e-01
4.460000000000001026e-07,2.308052114796745602e-01
4.470000000000001248e-07,2.308052114786632580e-01
4.480000000000000941e-07,2.308052114776519836e-01
4.490000000000001163e-07,2.308052114766406815e-01
4.500000000000001385e-07,2.308052114756293793e-01
4.510000000000001077e-07,2.308052114746181327e-01
4.520000000000001299e-07,2.308052114736067750e-01
4.530000000000000991e-07,2.308052114725955284e-01
4.540000000000001213e-07,2.308052114715842262e-01
4.550000000000001435e-07,2.308052114705729241e-01
4.560000000000001128e-07,2.308052114695616219e-01
4.570000000000001350e-07,2.308052114685503753e-01
4.580000000000001042e-07,2.308052114675391009e-01
4.590000000000001264e-07,2.308052114665277432e-01
4.600000000000001486e-07,2.308052114655164411e-01
4.610000000000001178e-07,2.308052114645052499e-01
4.620000000000001400e-07,2.308052114634938923e-01
4.630000000000001093e-07,2.308052114624825901e-01
4.640000000000001315e-07,2.308052114614713435e-01
4.650000000000001007e-07,2.308052114604599858e-01
4.660000000000001229e-07,2.308052114594487392e-01
4.670000000000001451e-07,2.308052114584374370e-01
4.680000000000001143e-07,2.308052114574261349e-01
4.690000000000001365e-07,2.308052114564148327e-01
4.700000000000001058e-07,2.308052114554035583e-01
4.710000000000001280e-07,2.308052114543923117e-01
4.720000000000001502e-07,2.308052114533809540e-01
4.730000000000001194e-07,2.308052114523696519e-01
4.740000000000001416e-07,2.308052114513584607e-01
4.750000000000001109e-07,2.308052114503471031e-01
4.760000000000001330e-07,2.308052114493358009e-01
4.770000000000001552e-07,2.308052114483245265e-01
4.780000000000001245e-07,2.308052114473132244e-01
4.790000000000000937e-07,2.308052114463019222e-01
4.800000000000001689e-07,2.308052114452906756e-01
4.810000000000001381e-07,2.308052114442793179e-01
4.820000000000001074e-07,2.308052114432680157e-01
4.830000000000001825e-07,2.308052114422567691e-01
4.840000000000001517e-07,2.308052114412454670e-01
4.850000000000001210e-07,2.308052114402341648e-01
4.860000000000000902e-07,2.308052114392228626e-01
4.870000000000001654e-07,2.308052114382116438e-01
4.880000000000001346e-07,2.308052114372003139e-01
4.890000000000001039e-07,2.308052114361890117e-01
4.900000000000001790e-07,2.308052114351777373e-01
4.910000000000001482e-07,2.308052114341664351e-01
4.920000000000001175e-07,2.308052114331551330e-01
4.930000000000000867e-07,2.308052114321438864e-01
4.940000000000001619e-07,2.308052114311325287e-01
4.950000000000001311e-07,2.308052114301212820e-01
4.960000000000001004e-07,2.308052114291100076e-01
4.970000000000001755e-07,2.308052114280986777e-01
4.980000000000001448e-07,2.308052114270873756e-01
4.990000000000001140e-07,2.308052114260761012e-01
5.000000000000000833e-07,2.308052114250647713e-01
