z[nm],potential[V]
4.094600000000002797e-08,2.693539273423843361e-01
4.172800000000001472e-08,2.693539274060083311e-01
4.251000000000002794e-08,2.693539274696323815e-01
4.329200000000001470e-08,2.693539275332563765e-01
4.407400000000000145e-08,2.693539275968804270e-01
4.485600000000004114e-08,2.693539276605044774e-01
4.563800000000002790e-08,2.693539277241284724e-01
4.642000000000001465e-08,2.693539277877524674e-01
4.720200000000000140e-08,2.693539278513765178e-01
4.798400000000004110e-08,2.693539279150005128e-01
4.876600000000002785e-08,2.693539279786245078e-01
4.954800000000001460e-08,2.693539280422485582e-01
5.033000000000000135e-08,2.693539281058725532e-01
5.111200000000004105e-08,2.693539281694966592e-01
5.189400000000002780e-08,2.693539282331206541e-01
5.267600000000001455e-08,2.693539282967447046e-01
5.345800000000000131e-08,2.693539283603686996e-01
5.424000000000004100e-08,2.693539284239926945e-01
5.502200000000002775e-08,2.693539284876167450e-01
5.580400000000001450e-08,2.693539285512407955e-01
5.658600000000000126e-08,2.693539286148647904e-01
5.736800000000004095e-08,2.693539286784887854e-01
5.815000000000002770e-08,2.693539287421128359e-01
5.893200000000001446e-08,2.693539288057368308e-01
5.971400000000000121e-08,2.693539288693608813e-01
6.049600000000004090e-08,2.693539289329848763e-01
6.127800000000002765e-08,2.693539289966088712e-01
6.206000000000001441e-08,2.693539290602329217e-01
6.284200000000000116e-08,2.693539291238569167e-01
6.362400000000004085e-08,2.693539291874809671e-01
6.440600000000002761e-08,2.693539292511050176e-01
6.518800000000001436e-08,2.693539293147289571e-01
6.597000000000000111e-08,2.693539293783530075e-01
6.675200000000004080e-08,2.693539294419770580e-01
6.753400000000002756e-08,2.693539295056010530e-01
6.831600000000001431e-08,2.693539295692251034e-01
6.909800000000000106e-08,2.693539296328491539e-01
6.988000000000004076e-08,2.693539296964731489e-01
7.066200000000002751e-08,2.693539297600971993e-01
7.144400000000001426e-08,2.693539298237211943e-01
7.222600000000000102e-08,2.693539298873451893e-01
7.300800000000004071e-08,2.693539299509692397e-01
7.379000000000002746e-08,2.693539300145932347e-01
7.457200000000001421e-08,2.693539300782172852e-01
7.535400000000000097e-08,2.693539301418412801e-01
7.613600000000004066e-08,2.693539302054652751e-01
7.691800000000002741e-08,2.693539302690893256e-01
7.770000000000001417e-08,2.693539303327133760e-01
7.848200000000000092e-08,2.693539303963373710e-01
7.926400000000004061e-08,2.693539304599613660e-01
8.004600000000002736e-08,2.693539305235854164e-01
8.082800000000001412e-08,2.693539305872094114e-01
8.161000000000000087e-08,2.693539306508334619e-01
8.239200000000004056e-08,2.693539307144574568e-01
8.317400000000002732e-08,2.693539307780814518e-01
8.395600000000001407e-08,2.693539308417055023e-01
8.473800000000000082e-08,2.693539309053295527e-01
8.552000000000004051e-08,2.693539309689536032e-01
8.630200000000002727e-08,2.693539310325775982e-01
8.708400000000001402e-08,2.693539310962015931e-01
8.786600000000000077e-08,2.693539311598256436e-01
8.864800000000004047e-08,2.693539312234496941e-01
8.943000000000002722e-08,2.693539312870736890e-01
9.021200000000001397e-08,2.693539313506977395e-01
9.099400000000000073e-08,2.693539314143217345e-01
9.177600000000004042e-08,2.693539314779457294e-01
9.255800000000002717e-08,2.693539315415697799e-01
9.334000000000001392e-08,2.693539316051938304e-01
9.412200000000000068e-08,2.693539316688177698e-01
9.490400000000004037e-08,2.693539317324418203e-01
9.568600000000002712e-08,2.693539317960658708e-01
9.646800000000001388e-08,2.693539318596898657e-01
9.725000000000000063e-08,2.693539319233139162e-01
9.803200000000004032e-08,2.693539319869379112e-01
9.881400000000002707e-08,2.693539320505619061e-01
9.959600000000001383e-08,2.693539321141859566e-01
1.003780000000000006e-07,2.693539321778099516e-01
1.011600000000000403e-07,2.693539322414339465e-01
1.019420000000000270e-07,2.693539323050580525e-01
1.027240000000000138e-07,2.693539323686820475e-01
1.035060000000000005e-07,2.693539324323060979e-01
1.042880000000000402e-07,2.693539324959301484e-01
1.050700000000000270e-07,2.693539325595540879e-01
1.058520000000000137e-07,2.693539326231781383e-01
1.066340000000000534e-07,2.693539326868021888e-01
1.074160000000000402e-07,2.693539327504261838e-01
1.081980000000000269e-07,2.693539328140501787e-01
1.089800000000000137e-07,2.693539328776742292e-01
1.097620000000000534e-07,2.693539329412982242e-01
1.105440000000000401e-07,2.693539330049222746e-01
1.113260000000000269e-07,2.693539330685462696e-01
1.121080000000000136e-07,2.693539331321702646e-01
1.128900000000000533e-07,2.693539331957943150e-01
1.136720000000000401e-07,2.693539332594183100e-01
1.144540000000000268e-07,2.693539333230423605e-01
1.152360000000000136e-07,2.693539333866664109e-01
1.160180000000000533e-07,2.693539334502904059e-01
1.168000000000000400e-07,2.693539335139144009e-01
1.175820000000000268e-07,2.693539335775384513e-01
1.183640000000000135e-07,2.693539336411625018e-01
1.191460000000000532e-07,2.693539337047865523e-01
1.199280000000000400e-07,2.693539337684105472e-01
1.207100000000000267e-07,2.693539338320345422e-01
1.214920000000000135e-07,2.693539338956585927e-01
1.222740000000000532e-07,2.693539339592825876e-01
1.230560000000000399e-07,2.693539340229066381e-01
1.238380000000000267e-07,2.693539340865306331e-01
1.246200000000000134e-07,2.693539341501546280e-01
1.254020000000000531e-07,2.693539342137786785e-01
1.261840000000000399e-07,2.693539342774027290e-01
1.269660000000000266e-07,2.693539343410266684e-01
1.277480000000000134e-07,2.693539344046507189e-01
1.285300000000000531e-07,2.693539344682747694e-01
1.293120000000000398e-07,2.693539345318987643e-01
1.300940000000000266e-07,2.693539345955228148e-01
1.308760000000000133e-07,2.693539346591468098e-01
1.316580000000000530e-07,2.693539347227708047e-01
1.324400000000000398e-07,2.693539347863948552e-01
1.332220000000000265e-07,2.693539348500189057e-01
1.340040000000000133e-07,2.693539349136428451e-01
1.347860000000000530e-07,2.693539349772669511e-01
1.355680000000000397e-07,2.693539350408909461e-01
1.363500000000000265e-07,2.693539351045149965e-01
1.371320000000000132e-07,2.693539351681390470e-01
1.379140000000000529e-07,2.693539352317630420e-01
1.386960000000000397e-07,2.693539352953870369e-01
1.394780000000000264e-07,2.693539353590110874e-01
1.402600000000000132e-07,2.693539354226350824e-01
1.410420000000000529e-07,2.693539354862591328e-01
1.418240000000000396e-07,2.693539355498831833e-01
1.426060000000000264e-07,2.693539356135071228e-01
1.433880000000000131e-07,2.693539356771311732e-01
1.441700000000000528e-07,2.693539357407552237e-01
1.449520000000000396e-07,2.693539358043792187e-01
1.457340000000000263e-07,2.693539358680032136e-01
1.465160000000000131e-07,2.693539359316272641e-01
1.472980000000000528e-07,2.693539359952512591e-01
1.480800000000000395e-07,2.693539360588753095e-01
1.488620000000000263e-07,2.693539361224993045e-01
1.496440000000000131e-07,2.693539361861232995e-01
1.504260000000000527e-07,2.693539362497474055e-01
1.512080000000000395e-07,2.693539363133713449e-01
1.519900000000000263e-07,2.693539363769954509e-01
1.527720000000000130e-07,2.693539364406194458e-01
1.535540000000000527e-07,2.693539365042434408e-01
1.543360000000000395e-07,2.693539365678674913e-01
1.551180000000000262e-07,2.693539366314915418e-01
1.559000000000000130e-07,2.693539366951155367e-01
1.566820000000000526e-07,2.693539367587395872e-01
1.574640000000000394e-07,2.693539368223635821e-01
1.582460000000000262e-07,2.693539368859875771e-01
1.590280000000000129e-07,2.693539369496116276e-01
1.598100000000000526e-07,2.693539370132356225e-01
1.605920000000000394e-07,2.693539370768596175e-01
1.613740000000000261e-07,2.693539371404836680e-01
1.621560000000000129e-07,2.693539372041076629e-01
1.629380000000000526e-07,2.693539372677317134e-01
1.637200000000000393e-07,2.693539373313557639e-01
1.645020000000000261e-07,2.693539373949797588e-01
1.652840000000000128e-07,2.693539374586037538e-01
1.660660000000000525e-07,2.693539375222278043e-01
1.668480000000000393e-07,2.693539375858517992e-01
1.676300000000000260e-07,2.693539376494759052e-01
1.684120000000000128e-07,2.693539377130999002e-01
1.691940000000000525e-07,2.693539377767238951e-01
1.699760000000000392e-07,2.693539378403479456e-01
1.707580000000000260e-07,2.693539379039719406e-01
1.715400000000000127e-07,2.693539379675959355e-01
1.723220000000000524e-07,2.693539380312199860e-01
1.731040000000000392e-07,2.693539380948439810e-01
1.738860000000000259e-07,2.693539381584680314e-01
1.746680000000000127e-07,2.693539382220920819e-01
1.754500000000000524e-07,2.693539382857160214e-01
1.762320000000000391e-07,2.693539383493400718e-01
1.770140000000000259e-07,2.693539384129641223e-01
1.777960000000000126e-07,2.693539384765881173e-01
1.785780000000000523e-07,2.693539385402121122e-01
1.793600000000000391e-07,2.693539386038361627e-01
1.801420000000000258e-07,2.693539386674601577e-01
1.809240000000000126e-07,2.693539387310842081e-01
1.817060000000000523e-07,2.693539387947082586e-01
1.824880000000000390e-07,2.693539388583322536e-01
1.832700000000000258e-07,2.693539389219562485e-01
1.840520000000000125e-07,2.693539389855802990e-01
1.848340000000000522e-07,2.693539390492043495e-01
1.856160000000000390e-07,2.693539391128284000e-01
1.863980000000000257e-07,2.693539391764523394e-01
1.871800000000000125e-07,2.693539392400763899e-01
1.879620000000000522e-07,2.693539393037004404e-01
1.887440000000000389e-07,2.693539393673244353e-01
1.895260000000000257e-07,2.693539394309484858e-01
1.903080000000000124e-07,2.693539394945724808e-01
1.910900000000000521e-07,2.693539395581964757e-01
1.918720000000000389e-07,2.693539396218205262e-01
1.926540000000000256e-07,2.693539396854445767e-01
1.934360000000000124e-07,2.693539397490685716e-01
1.942180000000000521e-07,2.693539398126925666e-01
1.950000000000000124e-07,2.693539398763166171e-01
