r[nm],potential[V]
4.500000000000001252e-08,2.693539238678061554e-01
4.600000000000001486e-08,2.693539238664323099e-01
4.700000000000001058e-08,2.693539238650584089e-01
4.800000000000001292e-08,2.693539238636845634e-01
4.900000000000001525e-08,2.693539238623107179e-01
5.000000000000001097e-08,2.693539238609368169e-01
5.100000000000001331e-08,2.693539238595629159e-01
5.200000000000001565e-08,2.693539238581890150e-01
5.300000000000001137e-08,2.693539238568152250e-01
5.400000000000001370e-08,2.693539238554412685e-01
5.500000000000001604e-08,2.693539238540674230e-01
5.600000000000001176e-08,2.693539238526935220e-01
5.700000000000001410e-08,2.693539238513196210e-01
5.800000000000001643e-08,2.693539238499457200e-01
5.900000000000001877e-08,2.693539238485718745e-01
6.000000000000002111e-08,2.693539238471979735e-01
6.100000000000001683e-08,2.693539238458241281e-01
6.200000000000001255e-08,2.693539238444502271e-01
6.300000000000002150e-08,2.693539238430763816e-01
6.400000000000001722e-08,2.693539238417024251e-01
6.500000000000001294e-08,2.693539238403285796e-01
6.600000000000002189e-08,2.693539238389547341e-01
6.700000000000001761e-08,2.693539238375808331e-01
6.800000000000001333e-08,2.693539238362068766e-01
6.900000000000002229e-08,2.693539238348330866e-01
7.000000000000001801e-08,2.693539238334591857e-01
7.100000000000001373e-08,2.693539238320852847e-01
7.200000000000002268e-08,2.693539238307114392e-01
7.300000000000001840e-08,2.693539238293375382e-01
7.400000000000001412e-08,2.693539238279636372e-01
7.500000000000002308e-08,2.693539238265897917e-01
7.600000000000001880e-08,2.693539238252158907e-01
7.700000000000001452e-08,2.693539238238419897e-01
7.800000000000002347e-08,2.693539238224681442e-01
7.900000000000001919e-08,2.693539238210942988e-01
8.000000000000002814e-08,2.693539238197203423e-01
8.100000000000002386e-08,2.693539238183464968e-01
8.200000000000001958e-08,2.693539238169726513e-01
8.300000000000002854e-08,2.693539238155987503e-01
8.400000000000002426e-08,2.693539238142248493e-01
8.500000000000001998e-08,2.693539238128510038e-01
8.600000000000002893e-08,2.693539238114770473e-01
8.700000000000002465e-08,2.693539238101032018e-01
8.800000000000002037e-08,2.693539238087293564e-01
8.900000000000002932e-08,2.693539238073554554e-01
9.000000000000002504e-08,2.693539238059815544e-01
9.100000000000002076e-08,2.693539238046076534e-01
9.200000000000002972e-08,2.693539238032337524e-01
9.300000000000002544e-08,2.693539238018599069e-01
9.400000000000002116e-08,2.693539238004860614e-01
9.500000000000003011e-08,2.693539237991121604e-01
9.600000000000002583e-08,2.693539237977382594e-01
9.700000000000002155e-08,2.693539237963643584e-01
9.800000000000003051e-08,2.693539237949905685e-01
9.900000000000002623e-08,2.693539237936166120e-01
1.000000000000000219e-07,2.693539237922427110e-01
1.010000000000000309e-07,2.693539237908688655e-01
1.020000000000000266e-07,2.693539237894949645e-01
1.030000000000000223e-07,2.693539237881210635e-01
1.040000000000000313e-07,2.693539237867472180e-01
1.050000000000000270e-07,2.693539237853733170e-01
1.060000000000000227e-07,2.693539237839994716e-01
1.070000000000000317e-07,2.693539237826255706e-01
1.080000000000000274e-07,2.693539237812517251e-01
1.090000000000000231e-07,2.693539237798777686e-01
1.100000000000000321e-07,2.693539237785039231e-01
1.110000000000000278e-07,2.693539237771301331e-01
1.120000000000000235e-07,2.693539237757561766e-01
1.130000000000000325e-07,2.693539237743822756e-01
1.140000000000000282e-07,2.693539237730084301e-01
1.150000000000000371e-07,2.693539237716345291e-01
1.160000000000000329e-07,2.693539237702606282e-01
1.170000000000000286e-07,2.693539237688867827e-01
1.180000000000000375e-07,2.693539237675128817e-01
1.190000000000000333e-07,2.693539237661389807e-01
1.200000000000000422e-07,2.693539237647651352e-01
1.210000000000000379e-07,2.693539237633912342e-01
1.220000000000000337e-07,2.693539237620173332e-01
1.230000000000000294e-07,2.693539237606434877e-01
1.240000000000000251e-07,2.693539237592696423e-01
1.250000000000000208e-07,2.693539237578956858e-01
1.260000000000000430e-07,2.693539237565218403e-01
1.270000000000000387e-07,2.693539237551479948e-01
1.280000000000000344e-07,2.693539237537740938e-01
1.290000000000000302e-07,2.693539237524001928e-01
1.300000000000000259e-07,2.693539237510263473e-01
1.310000000000000481e-07,2.693539237496523908e-01
1.320000000000000438e-07,2.693539237482785453e-01
1.330000000000000395e-07,2.693539237469046999e-01
1.340000000000000352e-07,2.693539237455307989e-01
1.350000000000000309e-07,2.693539237441568979e-01
1.360000000000000267e-07,2.693539237427829969e-01
1.370000000000000489e-07,2.693539237414090959e-01
1.380000000000000446e-07,2.693539237400352504e-01
1.390000000000000403e-07,2.693539237386614049e-01
1.400000000000000360e-07,2.693539237372875039e-01
1.410000000000000317e-07,2.693539237359136029e-01
1.420000000000000275e-07,2.693539237345397019e-01
1.430000000000000496e-07,2.693539237331659120e-01
1.440000000000000454e-07,2.693539237317919555e-01
1.450000000000000411e-07,2.693539237304180545e-01
1.460000000000000368e-07,2.693539237290442090e-01
1.470000000000000325e-07,2.693539237276703080e-01
1.480000000000000282e-07,2.693539237262964070e-01
1.490000000000000504e-07,2.693539237249226170e-01
1.500000000000000462e-07,2.693539237235486605e-01
1.510000000000000419e-07,2.693539237221748150e-01
1.520000000000000376e-07,2.693539237208009141e-01
1.530000000000000333e-07,2.693539237194270686e-01
1.540000000000000290e-07,2.693539237180531121e-01
1.550000000000000512e-07,2.693539237166792666e-01
1.560000000000000469e-07,2.693539237153054766e-01
1.570000000000000427e-07,2.693539237139315201e-01
1.580000000000000384e-07,2.693539237125576191e-01
1.590000000000000341e-07,2.693539237111837736e-01
1.600000000000000563e-07,2.693539237098098726e-01
1.610000000000000520e-07,2.693539237084359717e-01
1.620000000000000477e-07,2.693539237070621817e-01
1.630000000000000434e-07,2.693539237056882252e-01
1.640000000000000392e-07,2.693539237043143242e-01
1.650000000000000349e-07,2.693539237029404787e-01
1.660000000000000571e-07,2.693539237015665777e-01
1.670000000000000528e-07,2.693539237001926767e-01
1.680000000000000485e-07,2.693539236988188312e-01
1.690000000000000442e-07,2.693539236974449858e-01
1.700000000000000400e-07,2.693539236960710292e-01
1.710000000000000357e-07,2.693539236946971838e-01
1.720000000000000579e-07,2.693539236933233383e-01
1.730000000000000536e-07,2.693539236919494373e-01
1.740000000000000493e-07,2.693539236905755363e-01
1.750000000000000450e-07,2.693539236892016908e-01
1.760000000000000407e-07,2.693539236878277343e-01
1.770000000000000365e-07,2.693539236864538888e-01
1.780000000000000586e-07,2.693539236850800433e-01
1.790000000000000544e-07,2.693539236837061424e-01
1.800000000000000501e-07,2.693539236823322414e-01
1.810000000000000458e-07,2.693539236809583404e-01
1.820000000000000415e-07,2.693539236795844394e-01
1.830000000000000372e-07,2.693539236782105939e-01
1.840000000000000594e-07,2.693539236768367484e-01
1.850000000000000552e-07,2.693539236754629029e-01
1.860000000000000509e-07,2.693539236740889464e-01
1.870000000000000466e-07,2.693539236727150454e-01
1.880000000000000423e-07,2.693539236713412555e-01
1.890000000000000380e-07,2.693539236699672990e-01
1.900000000000000602e-07,2.693539236685933980e-01
1.910000000000000559e-07,2.693539236672196080e-01
1.920000000000000517e-07,2.693539236658456515e-01
1.930000000000000474e-07,2.693539236644717505e-01
1.940000000000000431e-07,2.693539236630979605e-01
1.950000000000000653e-07,2.693539236617240040e-01
1.960000000000000610e-07,2.693539236603501585e-01
1.970000000000000567e-07,2.693539236589763131e-01
1.980000000000000525e-07,2.693539236576023566e-01
1.990000000000000482e-07,2.693539236562284556e-01
2.000000000000000439e-07,2.693539236548546101e-01
2.010000000000000661e-07,2.693539236534808201e-01
2.020000000000000618e-07,2.693539236521068636e-01
2.030000000000000575e-07,2.693539236507329626e-01
2.040000000000000532e-07,2.693539236493591171e-01
2.050000000000000490e-07,2.693539236479852161e-01
2.060000000000000447e-07,2.693539236466113151e-01
2.070000000000000669e-07,2.693539236452375252e-01
2.080000000000000626e-07,2.693539236438635687e-01
2.090000000000000583e-07,2.693539236424896677e-01
2.100000000000000540e-07,2.693539236411158222e-01
2.110000000000000497e-07,2.693539236397419212e-01
2.120000000000000455e-07,2.693539236383680202e-01
2.130000000000000677e-07,2.693539236369941747e-01
2.140000000000000634e-07,2.693539236356203292e-01
2.150000000000000591e-07,2.693539236342463727e-01
2.160000000000000548e-07,2.693539236328725273e-01
2.170000000000000505e-07,2.693539236314986818e-01
2.180000000000000463e-07,2.693539236301247808e-01
2.190000000000000684e-07,2.693539236287508798e-01
2.200000000000000642e-07,2.693539236273770343e-01
2.210000000000000599e-07,2.693539236260030778e-01
2.220000000000000556e-07,2.693539236246292323e-01
2.230000000000000513e-07,2.693539236232553868e-01
2.240000000000000470e-07,2.693539236218814859e-01
2.250000000000000692e-07,2.693539236205075849e-01
2.260000000000000649e-07,2.693539236191336839e-01
2.270000000000000607e-07,2.693539236177597829e-01
2.280000000000000564e-07,2.693539236163859374e-01
2.290000000000000521e-07,2.693539236150120919e-01
2.300000000000000743e-07,2.693539236136382464e-01
2.310000000000000700e-07,2.693539236122642899e-01
2.320000000000000657e-07,2.693539236108903889e-01
2.330000000000000615e-07,2.693539236095165990e-01
2.340000000000000572e-07,2.693539236081426425e-01
2.350000000000000529e-07,2.693539236067687970e-01
2.360000000000000751e-07,2.693539236053949515e-01
2.370000000000000708e-07,2.693539236040210505e-01
2.380000000000000665e-07,2.693539236026470940e-01
2.390000000000000622e-07,2.693539236012733040e-01
2.400000000000000844e-07,2.693539235998993475e-01
2.410000000000000537e-07,2.693539235985255020e-01
2.420000000000000759e-07,2.693539235971516566e-01
2.430000000000000451e-07,2.693539235957777001e-01
2.440000000000000673e-07,2.693539235944037991e-01
2.450000000000000895e-07,2.693539235930299536e-01
2.460000000000000587e-07,2.693539235916561636e-01
2.470000000000000809e-07,2.693539235902822071e-01
2.480000000000000502e-07,2.693539235889083616e-01
2.490000000000000724e-07,2.693539235875344606e-01
2.500000000000000416e-07,2.693539235861605596e-01
2.510000000000000638e-07,2.693539235847866586e-01
2.520000000000000860e-07,2.693539235834128687e-01
2.530000000000000553e-07,2.693539235820389122e-01
2.540000000000000774e-07,2.693539235806650667e-01
2.550000000000000467e-07,2.693539235792911657e-01
2.560000000000000689e-07,2.693539235779172647e-01
2.570000000000000911e-07,2.693539235765433637e-01
2.580000000000000603e-07,2.693539235751695182e-01
2.590000000000000825e-07,2.693539235737956727e-01
2.600000000000000518e-07,2.693539235724217717e-01
2.610000000000000740e-07,2.693539235710478708e-01
2.620000000000000961e-07,2.693539235696740253e-01
2.630000000000000654e-07,2.693539235683001243e-01
2.640000000000000876e-07,2.693539235669262233e-01
2.650000000000000568e-07,2.693539235655523778e-01
2.660000000000000790e-07,2.693539235641784213e-01
2.670000000000000483e-07,2.693539235628045758e-01
2.680000000000000705e-07,2.693539235614307303e-01
2.690000000000000926e-07,2.693539235600568293e-01
2.700000000000000619e-07,2.693539235586829284e-01
2.710000000000000841e-07,2.693539235573090829e-01
2.720000000000000533e-07,2.693539235559351264e-01
2.730000000000000755e-07,2.693539235545612809e-01
2.740000000000000977e-07,2.693539235531874354e-01
2.750000000000000670e-07,2.693539235518135899e-01
2.760000000000000892e-07,2.693539235504396334e-01
2.770000000000000584e-07,2.693539235490657879e-01
2.780000000000000806e-07,2.693539235476919425e-01
2.790000000000000498e-07,2.693539235463179859e-01
2.800000000000000720e-07,2.693539235449441405e-01
2.810000000000000942e-07,2.693539235435702950e-01
2.820000000000000635e-07,2.693539235421963940e-01
2.830000000000000857e-07,2.693539235408224375e-01
2.840000000000000549e-07,2.693539235394486475e-01
2.850000000000000771e-07,2.693539235380746910e-01
2.860000000000000993e-07,2.693539235367008455e-01
2.870000000000000685e-07,2.693539235353270000e-01
2.880000000000000907e-07,2.693539235339530991e-01
2.890000000000000600e-07,2.693539235325791426e-01
2.900000000000000822e-07,2.693539235312052971e-01
2.910000000000001044e-07,2.693539235298315071e-01
2.920000000000000736e-07,2.693539235284575506e-01
2.930000000000000958e-07,2.693539235270837051e-01
2.940000000000000650e-07,2.693539235257098041e-01
2.950000000000000872e-07,2.693539235243359031e-01
2.960000000000000565e-07,2.693539235229620021e-01
2.970000000000000787e-07,2.693539235215882122e-01
2.980000000000001009e-07,2.693539235202142557e-01
2.990000000000000701e-07,2.693539235188404102e-01
3.000000000000000923e-07,2.693539235174665092e-01
3.010000000000000616e-07,2.693539235160926082e-01
3.020000000000000837e-07,2.693539235147187072e-01
3.030000000000001059e-07,2.693539235133448617e-01
3.040000000000000752e-07,2.693539235119709607e-01
3.050000000000000974e-07,2.693539235105971152e-01
3.060000000000000666e-07,2.693539235092232142e-01
3.070000000000000888e-07,2.693539235078493688e-01
3.080000000000000581e-07,2.693539235064754678e-01
3.090000000000000802e-07,2.693539235051015668e-01
3.100000000000001024e-07,2.693539235037277213e-01
3.110000000000000717e-07,2.693539235023538203e-01
3.120000000000000939e-07,2.693539235009799193e-01
3.130000000000000631e-07,2.693539234996060738e-01
3.140000000000000853e-07,2.693539234982321728e-01
3.150000000000001075e-07,2.693539234968582718e-01
3.160000000000000768e-07,2.693539234954844264e-01
3.170000000000000989e-07,2.693539234941105254e-01
3.180000000000000682e-07,2.693539234927366244e-01
3.190000000000000904e-07,2.693539234913627789e-01
3.200000000000001126e-07,2.693539234899889334e-01
3.210000000000000818e-07,2.693539234886149769e-01
3.220000000000001040e-07,2.693539234872411314e-01
3.230000000000000733e-07,2.693539234858672859e-01
3.240000000000000955e-07,2.693539234844933294e-01
3.250000000000000647e-07,2.693539234831194840e-01
3.260000000000000869e-07,2.693539234817456385e-01
3.270000000000001091e-07,2.693539234803717375e-01
3.280000000000000783e-07,2.693539234789978365e-01
3.290000000000001005e-07,2.693539234776239910e-01
3.300000000000000698e-07,2.693539234762500345e-01
3.310000000000000920e-07,2.693539234748761890e-01
3.320000000000001141e-07,2.693539234735023435e-01
3.330000000000000834e-07,2.693539234721284426e-01
3.340000000000001056e-07,2.693539234707545416e-01
3.350000000000000748e-07,2.693539234693806406e-01
3.360000000000000970e-07,2.693539234680068506e-01
3.370000000000000663e-07,2.693539234666328941e-01
3.380000000000000885e-07,2.693539234652590486e-01
3.390000000000001107e-07,2.693539234638851476e-01
3.400000000000000799e-07,2.693539234625112466e-01
3.410000000000001021e-07,2.693539234611373456e-01
3.420000000000000713e-07,2.693539234597635557e-01
3.430000000000000935e-07,2.693539234583895992e-01
3.440000000000001157e-07,2.693539234570157537e-01
3.450000000000000850e-07,2.693539234556418527e-01
3.460000000000001072e-07,2.693539234542679517e-01
3.470000000000000764e-07,2.693539234528940507e-01
3.480000000000000986e-07,2.693539234515202052e-01
3.490000000000000679e-07,2.693539234501463042e-01
3.500000000000000900e-07,2.693539234487724587e-01
3.510000000000001122e-07,2.693539234473985577e-01
3.520000000000000815e-07,2.693539234460247123e-01
3.530000000000001037e-07,2.693539234446507558e-01
3.540000000000000729e-07,2.693539234432769103e-01
3.550000000000000951e-07,2.693539234419031203e-01
3.560000000000001173e-07,2.693539234405291638e-01
3.570000000000000865e-07,2.693539234391552628e-01
3.580000000000001087e-07,2.693539234377814173e-01
3.590000000000000780e-07,2.693539234364075163e-01
3.600000000000001002e-07,2.693539234350336153e-01
3.610000000000001224e-07,2.693539234336597699e-01
3.620000000000000916e-07,2.693539234322858689e-01
3.630000000000001138e-07,2.693539234309119679e-01
3.640000000000000831e-07,2.693539234295381224e-01
3.650000000000001052e-07,2.693539234281642769e-01
3.660000000000000745e-07,2.693539234267903204e-01
3.670000000000000967e-07,2.693539234254164749e-01
3.680000000000001189e-07,2.693539234240426294e-01
3.690000000000000881e-07,2.693539234226686729e-01
3.700000000000001103e-07,2.693539234212948275e-01
3.710000000000000796e-07,2.693539234199209820e-01
3.720000000000001018e-07,2.693539234185470810e-01
3.730000000000001239e-07,2.693539234171731800e-01
3.740000000000000932e-07,2.693539234157993345e-01
3.750000000000001154e-07,2.693539234144253780e-01
3.760000000000000846e-07,2.693539234130515325e-01
3.770000000000001068e-07,2.693539234116776870e-01
3.780000000000000761e-07,2.693539234103037860e-01
3.790000000000000983e-07,2.693539234089298851e-01
3.800000000000001204e-07,2.693539234075559841e-01
3.810000000000000897e-07,2.693539234061821941e-01
3.820000000000001119e-07,2.693539234048082376e-01
3.830000000000000811e-07,2.693539234034343921e-01
3.840000000000001033e-07,2.693539234020604911e-01
3.850000000000001255e-07,2.693539234006865901e-01
3.860000000000000948e-07,2.693539233993126891e-01
3.870000000000001170e-07,2.693539233979388992e-01
3.880000000000000862e-07,2.693539233965649426e-01
3.890000000000001084e-07,2.693539233951910972e-01
3.900000000000001306e-07,2.693539233938171962e-01
3.910000000000000998e-07,2.693539233924432952e-01
3.920000000000001220e-07,2.693539233910693942e-01
3.930000000000000913e-07,2.693539233896955487e-01
3.940000000000001135e-07,2.693539233883216477e-01
3.950000000000000827e-07,2.693539233869478022e-01
3.960000000000001049e-07,2.693539233855739012e-01
3.970000000000001271e-07,2.693539233842000558e-01
3.980000000000000963e-07,2.693539233828260993e-01
3.990000000000001185e-07,2.693539233814522538e-01
4.000000000000000878e-07,2.693539233800784638e-01
4.010000000000001100e-07,2.693539233787045073e-01
4.020000000000001322e-07,2.693539233773306063e-01
4.030000000000001014e-07,2.693539233759567608e-01
4.040000000000001236e-07,2.693539233745828598e-01
4.050000000000000928e-07,2.693539233732089588e-01
4.060000000000001150e-07,2.693539233718351689e-01
4.070000000000000843e-07,2.693539233704612124e-01
4.080000000000001065e-07,2.693539233690873114e-01
4.090000000000001287e-07,2.693539233677134659e-01
4.100000000000000979e-07,2.693539233663396204e-01
4.110000000000001201e-07,2.693539233649656639e-01
4.120000000000000894e-07,2.693539233635918184e-01
4.130000000000001115e-07,2.693539233622179729e-01
4.140000000000001337e-07,2.693539233608440164e-01
4.150000000000001030e-07,2.693539233594701710e-01
4.160000000000001252e-07,2.693539233580963255e-01
4.170000000000000944e-07,2.693539233567224245e-01
4.180000000000001166e-07,2.693539233553485235e-01
4.190000000000001388e-07,2.693539233539746780e-01
4.200000000000001080e-07,2.693539233526007215e-01
4.210000000000001302e-07,2.693539233512268760e-01
4.220000000000000995e-07,2.693539233498530305e-01
4.230000000000001217e-07,2.693539233484791295e-01
4.240000000000000909e-07,2.693539233471052285e-01
4.250000000000001131e-07,2.693539233457313276e-01
4.260000000000001353e-07,2.693539233443575376e-01
4.270000000000001046e-07,2.693539233429835811e-01
4.280000000000001267e-07,2.693539233416097356e-01
4.290000000000000960e-07,2.693539233402358901e-01
4.300000000000001182e-07,2.693539233388619336e-01
4.310000000000001404e-07,2.693539233374880326e-01
4.320000000000001096e-07,2.693539233361142426e-01
4.330000000000001318e-07,2.693539233347402861e-01
4.340000000000001011e-07,2.693539233333664407e-01
4.350000000000001233e-07,2.693539233319925952e-01
4.360000000000000925e-07,2.693539233306186387e-01
4.370000000000001147e-07,2.693539233292447377e-01
4.380000000000001369e-07,2.693539233278708922e-01
4.390000000000001061e-07,2.693539233264969912e-01
4.400000000000001283e-07,2.693539233251231457e-01
4.410000000000000976e-07,2.693539233237493002e-01
4.420000000000001198e-07,2.693539233223753993e-01
4.430000000000001419e-07,2.693539233210014427e-01
4.440000000000001112e-07,2.693539233196275973e-01
4.450000000000001334e-07,2.693539233182538073e-01
4.460000000000001026e-07,2.693539233168798508e-01
4.470000000000001248e-07,2.693539233155059498e-01
4.480000000000000941e-07,2.693539233141321043e-01
4.490000000000001163e-07,2.693539233127582033e-01
4.500000000000001385e-07,2.693539233113843023e-01
4.510000000000001077e-07,2.693539233100105124e-01
4.520000000000001299e-07,2.693539233086365559e-01
4.530000000000000991e-07,2.693539233072626549e-01
4.540000000000001213e-07,2.693539233058888094e-01
4.550000000000001435e-07,2.693539233045149084e-01
4.560000000000001128e-07,2.693539233031410074e-01
4.570000000000001350e-07,2.693539233017671619e-01
4.580000000000001042e-07,2.693539233003933164e-01
4.590000000000001264e-07,2.693539232990193599e-01
4.600000000000001486e-07,2.693539232976455144e-01
4.610000000000001178e-07,2.693539232962716690e-01
4.620000000000001400e-07,2.693539232948977680e-01
4.630000000000001093e-07,2.693539232935238670e-01
4.640000000000001315e-07,2.693539232921500215e-01
4.650000000000001007e-07,2.693539232907760650e-01
4.660000000000001229e-07,2.693539232894022195e-01
4.670000000000001451e-07,2.693539232880283740e-01
4.680000000000001143e-07,2.693539232866544730e-01
4.690000000000001365e-07,2.693539232852805720e-01
4.700000000000001058e-07,2.693539232839066710e-01
4.710000000000001280e-07,2.693539232825328811e-01
4.720000000000001502e-07,2.693539232811589246e-01
4.730000000000001194e-07,2.693539232797850791e-01
4.740000000000001416e-07,2.693539232784112336e-01
4.750000000000001109e-07,2.693539232770373326e-01
4.760000000000001330e-07,2.693539232756633761e-01
4.770000000000001552e-07,2.693539232742895861e-01
4.780000000000001245e-07,2.693539232729156296e-01
4.790000000000000937e-07,2.693539232715417842e-01
4.800000000000001689e-07,2.693539232701679387e-01
4.810000000000001381e-07,2.693539232687940377e-01
4.820000000000001074e-07,2.693539232674200812e-01
4.830000000000001825e-07,2.693539232660462357e-01
4.840000000000001517e-07,2.693539232646723347e-01
4.850000000000001210e-07,2.693539232632984892e-01
4.860000000000000902e-07,2.693539232619246437e-01
4.870000000000001654e-07,2.693539232605507427e-01
4.880000000000001346e-07,2.693539232591767862e-01
4.890000000000001039e-07,2.693539232578029408e-01
4.900000000000001790e-07,2.693539232564291508e-01
4.910000000000001482e-07,2.693539232550551943e-01
4.920000000000001175e-07,2.693539232536813488e-01
4.930000000000000867e-07,2.693539232523074478e-01
4.940000000000001619e-07,2.693539232509335468e-01
4.950000000000001311e-07,2.693539232495596458e-01
4.960000000000001004e-07,2.693539232481858559e-01
4.970000000000001755e-07,2.693539232468118994e-01
4.980000000000001448e-07,2.693539232454380539e-01
4.990000000000001140e-07,2.693539232440641529e-01
5.000000000000000833e-07,2.693539232426902519e-01
